"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.8249
21.9727	50.906
23.4375	51.9888
24.9023	54.4101
26.3672	56.1452
27.832	57.8064
29.2969	59.4933
30.7617	60.2308
32.2266	62.0375
33.6914	63.5524
35.1562	64.974
36.6211	66.153
38.0859	67.3116
39.5508	68.5071
41.0156	69.7895
42.4805	70.7944
43.9453	71.7069
45.4102	72.642
46.875	73.5537
48.3398	74.3743
51.2695	75.8589
52.7344	76.5667
54.1992	77.2303
55.6641	77.7328
58.5938	78.5384
60.0586	78.96
62.9883	79.6949
64.4531	80.0179
67.3828	80.5419
68.8477	80.7864
71.7773	81.3521
74.707	81.815
77.6367	82.1254
79.1016	82.2656
82.0312	82.6468
84.9609	82.9201
87.8906	83.165
90.8203	83.4869
95.2148	83.8374
98.1445	84.0094
101.074	84.1694
105.469	84.3978
108.398	84.5504
112.793	84.7994
117.188	84.8997
120.117	84.98
124.512	85.1598
128.906	85.1847
133.301	85.2688
139.16	85.312
143.555	85.3253
147.949	85.3581
153.809	85.2694
159.668	85.3336
165.527	85.3969
171.387	85.3242
177.246	85.2022
183.105	85.0948
188.965	84.9866
196.289	84.9723
203.613	84.8235
210.938	84.6923
218.262	84.5053
225.586	84.392
232.91	84.3608
241.699	84.2698
250.488	84.2449
259.277	84.0239
268.066	83.6216
276.855	83.414
287.109	83.0478
297.363	83.6614
307.617	83.8705
319.336	83.4482
329.59	83.159
341.309	83.238
353.027	83.2023
366.211	83.2417
379.395	83.5161
392.578	82.9728
405.762	82.9459
420.41	83.1129
435.059	82.8875
451.172	83.1528
465.82	83.0858
483.398	83.0897
499.512	83.0467
517.09	82.9384
536.133	82.5819
555.176	83.1326
574.219	82.8789
594.727	82.5877
615.234	82.5013
637.207	82.271
659.18	82.3175
682.617	83.383
707.52	83.2552
732.422	82.9035
757.324	83.1791
785.156	82.646
811.523	82.8424
840.82	83.1443
870.117	83.7345
900.879	84.7584
933.105	84.8669
965.332	84.6373
1,000.49	84.2744
1,035.64	83.9181
1,072.27	83.3835
1,108.89	83.1675
1,148.44	82.9438
1,189.45	82.5491
1,230.47	82.8705
1,274.41	82.7825
1,319.82	82.7951
1,366.7	82.5119
1,413.57	82.117
1,463.38	81.2155
1,516.11	80.6134
1,568.85	80.6214
1,624.51	80.7373
1,681.64	81.2278
1,741.7	81.6546
1,803.22	81.3006
1,866.21	80.7458
1,932.13	80.1595
1,999.51	80.3778
2,069.82	80.662
2,143.07	80.6053
2,219.24	79.7157
2,296.88	79.1205
2,378.91	79.8354
2,462.4	80.8761
2,548.83	80.4003
2,639.65	79.2774
2,731.93	78.8448
2,828.61	79.477
2,928.22	79.9999
3,030.76	80.1592
3,137.7	80.1036
3,249.02	79.8061
3,363.28	79.8051
3,481.93	80.3895
3,604.98	81.1411
3,732.42	81.8349
3,864.26	81.4103
4,000.49	81.4851
4,141.11	81.787
4,287.6	81.6109
4,438.48	81.8849
4,595.21	81.9464
4,756.35	82.6033
4,924.8	82.891
5,097.66	82.7653
5,277.83	83.017
5,463.87	83.0695
5,657.23	83.1709
5,856.45	82.8793
6,062.99	82.8305
6,276.86	82.0676
6,498.05	82.3621
6,726.56	82.5883
6,963.87	82.5249
7,209.96	82.6449
7,464.84	82.3375
7,727.05	82.5605
7,999.51	81.6366
8,282.23	80.9577
8,573.73	80.7475
8,876.95	81.2287
9,188.96	81.0102
9,514.16	82.1226
9,849.61	82.6758
10,196.8	83.078
10,555.7	83.0933
10,927.7	83.1186
11,313	82.9693
11,712.9	82.71
12,126	82.615
12,553.7	82.4645
12,996.1	82.36
13,454.6	82.0461
13,929.2	81.8654
14,419.9	81.828
14,928.2	81.885
15,455.6	82.0352
16,000.5	81.9332
16,564.5	81.4348
17,148.9	80.5311
17,752.4	79.3195
18,379.4	78.043
19,026.9	77.2132
19,697.8	76.4964
19,999.5	76.1278
