"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"/ dB Directivity Index "	"Frequency / Hz"	"/ dB Directivity Index "
20.5078	-0.551361	20.5078	-0.237896
21.9727	0.0803245	21.9727	0.118651
23.4375	-0.17464	23.4375	0.0164237
24.9023	-0.0486697	24.9023	0.0579086
26.3672	-0.00495907	26.3672	0.0748355
27.832	-0.0597597	27.832	0.0498335
29.2969	-0.292806	29.2969	-0.0585562
30.7617	0.0295312	30.7617	0.0770545
32.2266	0.134104	32.2266	0.118382
33.6914	0.0627739	33.6914	0.0864428
35.1563	-0.0375646	35.1563	0.0413441
36.6211	-0.0384687	36.6211	0.0419558
38.0859	0.307896	38.0859	0.182594
39.5508	0.248417	39.5508	0.158404
41.0156	0.249846	41.0156	0.157241
42.4805	0.258167	42.4805	0.159535
43.9453	0.292236	43.9453	0.17308
45.4102	0.312796	45.4102	0.180794
46.875	0.307851	46.875	0.178225
48.3398	0.34012	48.3398	0.191585
51.2695	0.333834	51.2695	0.186659
52.7344	0.32265	52.7344	0.181683
54.1992	0.312683	54.1992	0.177844
55.6641	0.317355	55.6641	0.180337
58.5938	0.342386	58.5938	0.190659
60.0586	0.326018	60.0586	0.184046
62.9883	0.347432	62.9883	0.19369
64.4531	0.37171	64.4531	0.203792
67.3828	0.383315	67.3828	0.206167
68.8477	0.368377	68.8477	0.199984
71.7773	0.362577	71.7773	0.198718
74.707	0.364802	74.707	0.200373
77.6367	0.37099	77.6367	0.203613
79.1016	0.374364	79.1016	0.205446
82.0313	0.379489	82.0313	0.208188
84.9609	0.378637	84.9609	0.209618
87.8906	0.366601	87.8906	0.206788
90.8203	0.38746	90.8203	0.216699
95.2148	0.435731	95.2148	0.237922
98.1445	0.441049	98.1445	0.241382
101.074	0.45817	101.074	0.250745
105.469	0.520478	105.469	0.276309
108.398	0.500865	108.398	0.267322
112.793	0.462432	112.793	0.256128
117.188	0.500721	117.188	0.278614
120.117	0.544827	120.117	0.297704
124.512	0.544945	124.512	0.297603
128.906	0.577019	128.906	0.31514
133.301	0.679386	133.301	0.357587
139.16	0.616855	139.16	0.329145
143.555	0.628413	143.555	0.344169
147.949	0.638433	147.949	0.352728
153.809	0.75044	153.809	0.392745
159.668	0.755433	159.668	0.397063
165.527	0.738824	165.527	0.414412
171.387	0.955489	171.387	0.491544
177.246	0.883539	177.246	0.464727
183.105	0.855977	183.105	0.452049
188.965	0.873402	188.965	0.471944
196.289	0.8589	196.289	0.475327
203.613	1.07451	203.613	0.577583
210.938	1.32978	210.938	0.665376
218.262	1.17572	218.262	0.576287
225.586	1.00496	225.586	0.544875
232.91	1.26836	232.91	0.674263
241.699	1.45962	241.699	0.732515
250.488	1.47668	250.488	0.754587
259.277	1.75621	259.277	0.846036
268.066	1.36695	268.066	0.66658
276.855	1.50922	276.855	0.781917
287.109	1.63772	287.109	0.80838
297.363	1.77004	297.363	0.878881
307.617	1.22364	307.617	0.747951
319.336	2.03192	319.336	1.07117
329.59	2.08964	329.59	1.07395
341.309	2.37795	341.309	1.18648
353.027	2.94866	353.027	1.51641
366.211	2.44374	366.211	1.18573
379.395	2.90338	379.395	1.30985
392.578	2.57947	392.578	1.16123
405.762	2.93879	405.762	1.26548
420.41	2.69365	420.41	1.13703
435.059	2.67824	435.059	1.10987
451.172	2.71436	451.172	1.16562
465.82	2.69535	465.82	1.17293
483.398	2.82749	483.398	1.23131
499.512	2.85056	499.512	1.16165
517.09	2.77826	517.09	1.17801
536.133	2.71489	536.133	1.14682
555.176	2.74901	555.176	1.12765
574.219	3.12152	574.219	1.37363
594.727	2.51799	594.727	0.924296
615.234	2.70388	615.234	1.07537
637.207	2.74604	637.207	0.939262
659.18	2.35014	659.18	0.800816
682.617	3.01887	682.617	1.27247
707.52	3.92871	707.52	1.61263
732.422	3.32962	732.422	1.34489
757.324	3.22	757.324	1.25812
785.156	3.24699	785.156	1.25781
811.523	0.479241	811.523	-0.22059
840.82	-4.29369	840.82	-3.19545
870.117	2.71474	870.117	1.94163
900.879	4.72745	900.879	2.32523
933.105	5.41532	933.105	2.68808
965.332	5.25693	965.332	2.62168
1000.49	5.21695	1000.49	2.49515
1035.64	5.24431	1035.64	2.42991
1072.27	5.47168	1072.27	2.63691
1108.89	5.65725	1108.89	2.80009
1148.44	5.38497	1148.44	2.4293
1189.45	5.44288	1189.45	2.64829
1230.47	5.02906	1230.47	2.43221
1274.41	5.06891	1274.41	2.26979
1319.82	5.22053	1319.82	2.47896
1366.7	5.37901	1366.7	2.22817
1413.57	4.63942	1413.57	2.04916
1463.38	3.48381	1463.38	1.43616
1516.11	0.765773	1516.11	-0.60917
1568.85	-3.4966	1568.85	-3.99577
1624.51	-6.11266	1624.51	-6.67901
1681.64	-3.68541	1681.64	-4.48131
1741.7	1.25727	1741.7	-1.66096
1803.22	2.73197	1803.22	-1.03088
1866.21	2.71604	1866.21	-1.24816
1932.13	2.11308	1932.13	-2.03815
1999.51	0.498847	1999.51	-3.82146
2069.82	0.99465	2069.82	-3.29817
2143.07	1.3018	2143.07	-2.67634
2219.24	1.24933	2219.24	-3.17923
2296.88	1.78577	2296.88	-2.41415
2378.91	2.99141	2378.91	-1.15933
2462.4	3.62372	2462.4	-0.621287
