"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB  [0.3V at 1m]"
20.5078	49.6411	20.5078	49.2029	20.5078	49.2531	20.5078	49.435	20.5078	49.8813	20.5078	49.49
21.9727	53.5955	21.9727	51.0948	21.9727	52.4523	21.9727	52.273	21.9727	51.9203	21.9727	52.3441
23.4375	57.3004	23.4375	54.9011	23.4375	56.2393	23.4375	56.1942	23.4375	56.1824	23.4375	56.2291
24.9023	60.0976	24.9023	57.999	24.9023	59.1818	24.9023	59.1111	24.9023	59.0046	24.9023	59.1296
26.3672	62.2168	26.3672	60.1931	26.3672	61.3378	26.3672	61.251	26.3672	61.1076	26.3672	61.2688
27.832	64.4756	27.832	62.5182	27.832	63.6183	27.832	63.5663	27.832	63.4678	27.832	63.5733
29.2969	66.8231	29.2969	65.0348	29.2969	65.999	29.2969	66.0536	29.2969	66.2037	29.2969	66.06
30.7617	69.0506	30.7617	67.3012	30.7617	68.2985	30.7617	68.2211	30.7617	68.0808	30.7617	68.2261
32.2266	71.0808	32.2266	69.4986	32.2266	70.4142	32.2266	70.2915	32.2266	70.069	32.2266	70.3012
33.6914	72.7226	33.6914	71.2132	33.6914	72.0786	33.6914	71.9942	33.6914	71.8395	33.6914	71.9965
35.1563	74.4692	35.1563	73.0353	35.1563	73.8439	35.1563	73.8061	35.1563	73.756	35.1563	73.8058
36.6211	75.853	36.6211	74.2696	36.6211	75.1682	36.6211	75.1203	36.6211	75.0949	36.6211	75.13
38.0859	77.9473	38.0859	76.6375	38.0859	77.4343	38.0859	77.251	38.0859	76.8994	38.0859	77.2575
39.5508	78.8193	39.5508	77.4772	39.5508	78.2856	39.5508	78.1263	39.5508	77.8371	39.5508	78.1325
41.0156	79.7763	41.0156	78.4952	41.0156	79.2697	41.0156	79.1116	41.0156	78.8281	41.0156	79.1176
42.4805	80.5696	42.4805	79.3338	42.4805	80.0853	42.4805	79.9244	42.4805	79.6406	42.4805	79.9309
43.9453	81.3311	43.9453	80.1259	43.9453	80.8672	43.9453	80.692	43.9453	80.3821	43.9453	80.6995
45.4102	81.9293	45.4102	80.7563	45.4102	81.4835	45.4102	81.3006	45.4102	80.9746	45.4102	81.3081
46.875	82.5126	46.875	81.3667	46.875	82.0792	46.875	81.8985	46.875	81.5828	46.875	81.9063
48.3398	83.0697	48.3398	81.9308	48.3398	82.6458	48.3398	82.4507	48.3398	82.1084	48.3398	82.4598
51.2695	83.9206	51.2695	82.8518	51.2695	83.5275	51.2695	83.3391	51.2695	83.0083	51.2695	83.3462
52.7344	84.3152	52.7344	83.2588	52.7344	83.9262	52.7344	83.7424	52.7344	83.4254	52.7344	83.7497
54.1992	84.7446	54.1992	83.6962	54.1992	84.3589	54.1992	84.1778	54.1992	83.8752	54.1992	84.1862
55.6641	85.1875	55.6641	84.1468	55.6641	84.808	55.6641	84.623	55.6641	84.3212	55.6641	84.6329
58.5938	85.9616	58.5938	84.9378	58.5938	85.5951	58.5938	85.3992	58.5938	85.0777	58.5938	85.4098
60.0586	86.3544	60.0586	85.334	60.0586	85.9876	60.0586	85.7981	60.0586	85.4944	60.0586	85.8088
62.9883	87.0429	62.9883	86.0397	62.9883	86.6907	62.9883	86.4886	62.9883	86.1754	62.9883	86.5025
64.4531	87.3923	64.4531	86.3968	64.4531	87.0484	64.4531	86.8355	64.4531	86.5021	64.4531	86.8503
67.3828	88.1232	67.3828	87.1683	67.3828	87.7962	67.3828	87.5819	67.3828	87.2359	67.3828	87.5957
68.8477	88.4102	68.8477	87.4554	68.8477	88.0815	68.8477	87.874	68.8477	87.5429	68.8477	87.8871
71.7773	88.9688	71.7773	88.0181	71.7773	88.6432	71.7773	88.4344	71.7773	88.1157	71.7773	88.45
74.707	89.5435	74.707	88.6008	74.707	89.2234	74.707	89.0108	74.707	88.696	74.707	89.0287
