Frequency Spectrum for Input Signal

Data Shown:    EX10 (KV2)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 120°

Freq [Hz]	Signal Level [dBSPL]
22.4	-174.6
23	-174.6
23.6	-174.6
24	-174.6
25	68.3
25.8	70.9
26.5	73.2
27.2	74.9
28	76.2
29	77.2
30	78.2
30.7	79.1
31.5	79.9
32.5	80.6
33.5	81.3
34.5	82
35.5	82.6
36.5	83.2
37.5	83.8
38.7	84.4
40	85
41.2	85.5
42.5	86.1
43.7	86.6
45	87.2
46.2	87.7
47.5	85.5
48.7	86
50	86.5
51.5	87.7
53	89
54.5	90.1
56	91
58	91.8
60	92.5
61.5	93.1
63	93.6
65	94
67	94.3
69	94.5
71	94.7
73	94.9
75	95
77.5	95.1
80	95.3
82.5	95.4
85	95.5
87.5	95.6
90	95.7
92.5	95.7
95	95.8
97.5	95.8
100	95.8
103	95.8
106	95.8
109	95.8
112	95.9
115	95.9
118	95.9
122	95.9
125	96
128	95.9
132	95.9
136	95.9
140	95.8
145	95.7
150	95.6
155	95.5
160	95.3
165	95.2
170	95
175	94.9
180	94.8
185	94.7
190	94.6
195	94.4
200	94.2
206	94
212	93.7
218	93.4
224	93.2
230	92.8
236	92.4
240	92
250	91.5
258	91.1
265	90.8
272	90.4
280	89.8
290	89.2
300	88.5
307	88.2
315	88
325	87.8
335	87.6
345	87.6
355	87.4
365	86.8
375	86.3
387	86.2
400	86.1
412	85.9
425	85.7
437	85.6
450	85.5
462	85.4
475	85.3
487	84.9
500	84.4
515	84.3
530	84.4
545	84.5
560	84.3
580	84
600	84.2
615	84.6
630	85.3
650	85.9
670	86.2
690	86.5
710	86.6
730	86.7
750	86.4
775	86.1
800	85.6
825	84.6
850	83.4
875	82.2
900	80.2
925	78
950	76.8
975	76.1
1000	76.7
1030	77.8
1060	77.5
1090	76.6
1120	75.8
1150	74.9
1180	75.2
1220	75.4
1250	74.7
1280	74
1320	73.5
1360	73.8
1400	75
1450	75.2
1500	73.8
1550	72.3
1600	72.1
1650	73.6
1700	74.2
1750	73
1800	72.7
1850	73.3
1900	73.5
1950	73.9
2000	73.8
2060	73.2
2120	73.8
2180	74.8
2240	75
2300	75.3
2360	76.5
2400	75.7
2500	74.2
2580	74.5
2650	74.9
2720	75.7
2800	76.9
2900	77.9
3000	79
3070	79.8
3150	80.4
3250	80.6
3350	80.5
3450	79.3
3550	78.2
3650	76.4
3750	74.4
3870	74.2
4000	74.2
4120	74.8
4250	74.5
4370	74.5
4500	73.4
4620	73.4
4750	73.1
4870	73.2
5000	74.3
5150	74.4
5300	73.4
5450	72.7
5600	71.5
5800	70
6000	68.6
6150	67.3
6300	68.6
6500	69.5
6700	70.2
6900	70.8
7100	72.1
7300	72.6
7500	71.8
7750	71
8000	69.7
8250	68.9
8500	68.7
8750	69.2
9000	70.2
9250	70.8
9500	70.8
9750	70.4
10000	67.8
10300	66.3
10600	65.3
10900	64.9
11200	64.6
11500	64.1
11800	64.4
12200	62.8
12500	61
12800	59.7
13200	55
13600	57.2
14000	57.5
14500	53.8
15000	49.7
15500	51.7
16000	50.9
16500	50.5
17000	50.3
17500	51.3
18000	52.2
18500	46.2
19000	42.2
19500	34.2
20000	39.2
20600	39.8
21200	38.7
21800	45.6
22400	45.4
