"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"	"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	75.7711	20.5078	75.2748	20.5078	75.53
21.9727	77.2854	21.9727	76.7893	21.9727	77.0444
23.4375	78.3529	23.4375	77.8622	23.4375	78.1145
24.9023	79.4196	24.9023	78.9393	24.9023	79.1861
26.3672	80.4155	26.3672	79.9394	26.3672	80.184
27.832	81.3096	27.832	80.8312	27.832	81.077
29.2969	82.0564	29.2969	81.5686	29.2969	81.8193
30.7617	82.8837	30.7617	82.408	30.7617	82.6524
32.2266	83.6105	32.2266	83.1404	32.2266	83.3818
33.6914	84.2085	33.6914	83.7264	33.6914	83.9741
35.1562	84.8318	35.1562	84.3499	35.1562	84.5975
36.6211	85.3882	36.6211	84.8995	36.6211	85.1507
38.0859	85.8391	38.0859	85.3359	38.0859	85.5948
39.5508	86.0545	39.5508	85.5598	39.5508	85.8142
41.0156	86.26	41.0156	85.7895	41.0156	86.0311
42.4805	86.5878	42.4805	86.1177	42.4805	86.3591
43.9453	86.8616	43.9453	86.3876	43.9453	86.6311
45.4102	86.9609	45.4102	86.521	45.4102	86.7465
46.875	87.0041	46.875	86.6421	46.875	86.8268
48.3398	86.7864	48.3398	86.3511	48.3398	86.5742
51.2695	87.1887	51.2695	86.6755	51.2695	86.9397
52.7344	87.265	52.7344	86.7394	52.7344	87.0101
54.1992	87.3352	54.1992	86.8075	54.1992	87.0793
55.6641	87.5118	55.6641	87.0079	55.6641	87.2671
58.5938	87.3504	58.5938	86.8413	58.5938	87.1033
60.0586	87.3319	60.0586	86.8392	60.0586	87.0925
62.9883	87.0158	62.9883	86.5049	62.9883	86.7679
64.4531	86.8832	64.4531	86.3753	64.4531	86.6367
67.3828	87.07	67.3828	86.5572	67.3828	86.8211
68.8477	87.066	68.8477	86.5524	68.8477	86.8168
71.7773	87.0418	71.7773	86.5453	71.7773	86.8007
74.707	87.0244	74.707	86.5361	74.707	86.7871
77.6367	86.7986	77.6367	86.3073	77.6367	86.5599
79.1016	86.7131	79.1016	86.2141	79.1016	86.4707
82.0312	86.8354	82.0312	86.327	82.0312	86.5886
84.9609	86.8412	84.9609	86.3349	84.9609	86.5954
87.8906	86.6087	87.8906	86.1151	87.8906	86.3689
90.8203	86.6351	90.8203	86.149	90.8203	86.3988
95.2148	86.5601	95.2148	86.0654	95.2148	86.3198
98.1445	86.2626	98.1445	85.7599	98.1445	86.0185
101.074	86.153	101.074	85.7622	101.074	85.962
105.469	85.3573	105.469	84.937	105.469	85.1523
108.398	85.337	108.398	84.813	108.398	85.0829
112.793	85.2564	112.793	84.5283	112.793	84.9076
117.188	85.4808	117.188	84.3857	117.188	84.9677
120.117	85.6868	120.117	84.6968	120.117	85.22
124.512	85.7669	124.512	85.1514	124.512	85.47
128.906	85.6194	128.906	85.0463	128.906	85.3423
133.301	85.5125	133.301	84.9591	133.301	85.2446
139.16	85.4111	139.16	84.8492	139.16	85.1392
143.555	85.3113	143.555	84.7011	143.555	85.0169
147.949	85.1009	147.949	84.4914	147.949	84.8068
153.809	84.7576	153.809	84.2267	153.809	84.5002
159.668	84.6593	159.668	84.1143	159.668	84.3954
165.527	84.6889	165.527	84.068	165.527	84.3895
171.387	84.6717	171.387	84.0333	171.387	84.3642
177.246	84.8329	177.246	84.1686	177.246	84.5135
183.105	84.9199	183.105	84.3105	183.105	84.6259
188.965	84.6829	188.965	84.098	188.965	84.4003
196.289	84.5019	196.289	83.7101	196.289	84.1241
203.613	85.0395	203.613	84.1162	203.613	84.6023
210.938	84.9607	210.938	84.1582	210.938	84.578
218.262	84.8787	218.262	84.1977	218.262	84.5515
225.586	84.7724	225.586	84.1303	225.586	84.4632
232.91	84.7902	232.91	83.9816	232.91	84.4047
241.699	85.0088	241.699	84.2858	241.699	84.6623
250.488	84.9506	250.488	84.3682	250.488	84.6691
259.277	85.6269	259.277	84.8858	259.277	85.2721
268.066	86.1668	268.066	85.4147	268.066	85.807
276.855	85.9852	276.855	85.5767	276.855	85.7857
287.109	86.065	287.109	85.7623	287.109	85.9163
297.363	86.0142	297.363	85.8704	297.363	85.9429
307.617	86.0082	307.617	86.3743	307.617	86.1951
319.336	86.1084	319.336	86.777	319.336	86.4555
329.59	86.3127	329.59	86.6565	329.59	86.488
341.309	86.7576	341.309	87.1003	341.309	86.9324
353.027	86.904	353.027	87.1904	353.027	87.0496
366.211	86.6965	366.211	87.2005	366.211	86.9558
379.395	86.4454	379.395	87.6004	379.395	87.0612
392.578	86.3694	392.578	87.3242	392.578	86.873
405.762	86.1776	405.762	87.1017	405.762	86.6642
420.41	86.1715	420.41	86.9782	420.41	86.5936
435.059	86.0818	435.059	86.6245	435.059	86.3616
451.172	86.0984	451.172	86.4625	451.172	86.2842
465.82	85.8274	465.82	86.4103	465.82	86.1286
483.398	86.1268	483.398	86.5337	483.398	86.335
499.512	86.5454	499.512	86.6427	499.512	86.5943
517.09	86.4082	517.09	86.4363	517.09	86.4222
536.133	86.2697	536.133	86.6234	536.133	86.4502
555.176	86.2112	555.176	86.5568	555.176	86.3874
574.219	86.7065	574.219	86.5594	574.219	86.6336
594.727	87.1186	594.727	86.2099	594.727	86.6879
615.234	87.0299	615.234	85.8219	615.234	86.4678
637.207	86.7939	637.207	86.357	637.207	86.5809
659.18	86.3488	659.18	85.3596	659.18	85.8823
682.617	86.7766	682.617	85.8315	682.617	86.3297
707.52	86.336	707.52	86.0328	707.52	86.187
732.422	86.1899	732.422	86.3018	732.422	86.2462
757.324	86.3175	757.324	86.6191	757.324	86.4709
785.156	85.8631	785.156	86.2376	785.156	86.0544
811.523	85.9549	811.523	86.1016	811.523	86.0289
840.82	85.8494	840.82	86.5965	840.82	86.239
870.117	85.2289	870.117	86.4901	870.117	85.9052
900.879	86.2014	900.879	86.3742	900.879	86.2887
933.105	84.9953	933.105	86.5001	933.105	85.8126
965.332	85.4744	965.332	85.863	965.332	85.673
1,000.49	84.1125	1,000.49	85.7072	1,000.49	84.9827
1,035.64	84.7708	1,035.64	86.3232	1,035.64	85.616
1,072.27	83.9069	1,072.27	85.8637	1,072.27	84.9946
1,108.89	84.4825	1,108.89	85.6241	1,108.89	85.0907
1,148.44	83.5568	1,148.44	85.5544	1,148.44	84.6694
1,189.45	84.0939	1,189.45	85.9415	1,189.45	85.1152
1,230.47	83.6618	1,230.47	86.0182	1,230.47	84.9979
1,274.41	83.5944	1,274.41	86.0718	1,274.41	85.0074
1,319.82	83.0756	1,319.82	85.9473	1,319.82	84.7447
1,366.7	83.594	1,366.7	86.326	1,366.7	85.1713
1,413.57	84.1396	1,413.57	86.1239	1,413.57	85.2441
1,463.38	84.3811	1,463.38	86.4465	1,463.38	85.5355
1,516.11	84.5474	1,516.11	86.5882	1,516.11	85.6866
1,568.85	83.6493	1,568.85	86.6378	1,568.85	85.3957
1,624.51	82.5428	1,624.51	86.4416	1,624.51	84.9158
1,681.64	81.8621	1,681.64	86.5	1,681.64	84.7728
1,741.7	82.3133	1,741.7	85.9845	1,741.7	84.5258
1,803.22	82.2719	1,803.22	86.0199	1,803.22	84.5383
1,866.21	82.5238	1,866.21	85.9976	1,866.21	84.5991
1,932.13	81.8331	1,932.13	86.1567	1,932.13	84.5121
1,999.51	81.5807	1,999.51	86.069	1,999.51	84.3806
2,069.82	81.2362	2,069.82	84.5829	2,069.82	83.2243
2,143.07	80.7031	2,143.07	83.755	2,143.07	82.4918
2,219.24	81.3425	2,219.24	83.2203	2,219.24	82.3821
2,296.88	80.9246	2,296.88	82.7112	2,296.88	81.9091
2,378.91	79.8314	2,378.91	81.2943	2,378.91	80.6242
2,462.4	77.8226	2,462.4	78.6486	2,462.4	78.2552
2,548.83	77.154	2,548.83	76.4711	2,548.83	76.826
2,639.65	78.0342	2,639.65	74.4742	2,639.65	76.6092
2,731.93	77.3814	2,731.93	72.7543	2,731.93	75.657
2,828.61	76.4178	2,828.61	75.5991	2,828.61	76.0277
2,928.22	77.8995	2,928.22	79.6193	2,928.22	78.844
3,030.76	80.0389	3,030.76	81.7654	3,030.76	80.9874
3,137.7	81.9028	3,137.7	83.9117	3,137.7	83.0224
3,249.02	83.1279	3,249.02	85.2447	3,249.02	84.314
3,363.28	84.2887	3,363.28	83.7334	3,363.28	84.0199
3,481.93	84.435	3,481.93	83.861	3,481.93	84.1575
3,604.98	85.1361	3,604.98	83.2059	3,604.98	84.2773
3,732.42	85.0305	3,732.42	82.9901	3,732.42	84.1291
3,864.26	84.5809	3,864.26	80.9585	3,864.26	83.1369
4,000.49	84.6002	4,000.49	80.0849	4,000.49	82.9047
4,141.11	83.9662	4,141.11	81.193	4,141.11	82.7973
4,287.6	83.2501	4,287.6	79.2441	4,287.6	81.6935
4,438.48	82.7837	4,438.48	80.8481	4,438.48	81.9228
4,595.21	83.6533	4,595.21	80.5049	4,595.21	82.3583
4,756.35	83.9477	4,756.35	80.5932	4,756.35	82.5866
4,924.8	83.7992	4,924.8	82.5795	4,924.8	83.232
5,097.66	85.4052	5,097.66	81.7122	5,097.66	83.9399
5,277.83	86.0176	5,277.83	82.0995	5,277.83	84.4862
5,463.87	86.6208	5,463.87	82.8737	5,463.87	85.1395
5,657.23	86.363	5,657.23	82.4472	5,657.23	84.8323
5,856.45	86.085	5,856.45	82.6324	5,856.45	84.6931
6,062.99	85.7199	6,062.99	82.1274	6,062.99	84.285
6,276.86	85.2975	6,276.86	82.441	6,276.86	84.1
6,498.05	85.346	6,498.05	82.8555	6,498.05	84.2768
6,726.56	85.1267	6,726.56	82.6079	6,726.56	84.0474
6,963.87	84.7183	6,963.87	83.0986	6,963.87	83.9835
7,209.96	84.5636	7,209.96	82.2046	7,209.96	83.5423
7,464.84	84.7609	7,464.84	82.3335	7,464.84	83.7146
7,727.05	85.3343	7,727.05	81.7288	7,727.05	83.8954
7,999.51	85.8056	7,999.51	82.176	7,999.51	84.3595
8,282.23	85.5593	8,282.23	81.9793	8,282.23	84.1282
8,573.73	84.8933	8,573.73	82.0831	8,573.73	83.7117
8,876.95	84.7234	8,876.95	82.1639	8,876.95	83.6296
9,188.96	85.2958	9,188.96	82.9056	9,188.96	84.2631
9,514.16	85.1858	9,514.16	83.6947	9,514.16	84.504
9,849.61	85.3313	9,849.61	84.8418	9,849.61	85.0934
10,196.8	85.3017	10,196.8	85.8415	10,196.8	85.58
10,555.7	84.9356	10,555.7	86.8128	10,555.7	85.9749
10,927.7	85.0923	10,927.7	87.0823	10,927.7	86.2003
11,313	84.5108	11,313	86.7928	11,313	85.8
11,712.9	83.909	11,712.9	85.5067	11,712.9	84.7809
12,126	83.4126	12,126	83.876	12,126	83.6505
12,553.7	83.0028	12,553.7	83.7408	12,553.7	83.3874
12,996.1	82.4556	12,996.1	84.5354	12,996.1	83.6188
13,454.6	80.764	13,454.6	85.0295	13,454.6	83.4006
13,929.2	78.9144	13,929.2	84.161	13,929.2	82.2861
14,419.9	78.6345	14,419.9	82.754	14,419.9	81.1654
14,928.2	77.4754	14,928.2	81.4386	14,928.2	79.8942
15,455.6	73.9553	15,455.6	80.8391	15,455.6	78.6384
16,000.5	69.306	16,000.5	80.5507	16,000.5	77.8548
16,564.5	67.6617	16,564.5	80.3746	16,564.5	77.5908
17,148.9	65.7531	17,148.9	79.9521	17,148.9	77.1039
17,752.4	61.2914	17,752.4	78.1245	17,752.4	75.2033
18,379.4	57.9022	18,379.4	76.0093	18,379.4	73.0657
19,026.9	59.6497	19,026.9	75.978	19,026.9	73.0676
19,697.8	56.3675	19,697.8	77.6331	19,697.8	74.6551
19,999.5	56.516	19,999.5	78.5757	19,999.5	75.5924
