"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	75.5683
21.9727	77.083
23.4375	78.1521
24.9023	79.2231
26.3672	80.2207
27.832	81.1143
29.2969	81.8564
30.7617	82.689
32.2266	83.4179
33.6914	84.0111
35.1562	84.6342
36.6211	85.1877
38.0859	85.6327
39.5508	85.8518
41.0156	86.0668
42.4805	86.3945
43.9453	86.6661
45.4102	86.7784
46.875	86.8479
48.3398	86.5997
51.2695	86.9768
52.7344	87.0487
54.1992	87.1179
55.6641	87.303
58.5938	87.14
60.0586	87.1288
62.9883	86.8076
64.4531	86.6755
67.3828	86.8589
68.8477	86.8534
71.7773	86.8365
74.707	86.8224
77.6367	86.5959
79.1016	86.507
82.0312	86.624
84.9609	86.6306
87.8906	86.4018
90.8203	86.4292
95.2148	86.3574
98.1445	86.0654
101.074	85.9963
105.469	85.1843
108.398	85.1165
112.793	84.9516
117.188	85.0396
120.117	85.2988
124.512	85.5061
128.906	85.3719
133.301	85.2738
139.16	85.1668
143.555	85.0427
147.949	84.8563
153.809	84.5486
159.668	84.4315
165.527	84.432
171.387	84.3982
177.246	84.5517
183.105	84.6645
188.965	84.4336
196.289	84.1672
203.613	84.6679
210.938	84.654
218.262	84.6337
225.586	84.5315
232.91	84.4932
241.699	84.7392
250.488	84.7427
259.277	85.3622
268.066	85.9085
276.855	85.8804
287.109	86.0215
297.363	86.059
307.617	86.3063
319.336	86.5568
329.59	86.639
341.309	87.0842
353.027	87.2361
366.211	87.1592
379.395	87.2052
392.578	87.0836
405.762	86.9615
420.41	86.8348
435.059	86.6454
451.172	86.6544
465.82	86.4967
483.398	86.5118
499.512	86.6905
517.09	86.6352
536.133	86.6782
555.176	86.5842
574.219	86.8024
594.727	86.9757
615.234	86.5824
637.207	86.5664
659.18	86.1513
682.617	86.1634
707.52	86.0288
732.422	85.972
757.324	85.9105
785.156	85.6919
811.523	85.5577
840.82	85.6838
870.117	85.5642
900.879	85.5103
933.105	85.2537
965.332	84.8046
1,000.49	84.4469
1,035.64	84.5777
1,072.27	83.9813
1,108.89	83.6696
1,148.44	83.5621
1,189.45	83.7739
1,230.47	83.9316
1,274.41	83.9109
1,319.82	84.0462
1,366.7	84.5199
1,413.57	84.5614
1,463.38	84.6941
1,516.11	84.5335
1,568.85	84.2365
1,624.51	84.306
1,681.64	84.4189
1,741.7	84.7554
1,803.22	84.8504
1,866.21	84.4355
1,932.13	84.19
1,999.51	84.1732
2,069.82	83.9855
2,143.07	83.7356
2,219.24	83.2245
2,296.88	82.3777
2,378.91	81.6212
2,462.4	81.9553
2,548.83	82.2438
2,639.65	81.8988
2,731.93	81.2332
2,828.61	82.0167
2,928.22	84.0414
3,030.76	85.5581
3,137.7	86.4926
3,249.02	86.7135
3,363.28	86.6363
3,481.93	86.6728
3,604.98	86.4857
3,732.42	86.4304
3,864.26	86.0565
4,000.49	85.0371
4,141.11	85.0676
4,287.6	85.1041
4,438.48	85.0634
4,595.21	84.6679
4,756.35	84.908
4,924.8	84.5822
5,097.66	84.5629
5,277.83	84.2351
5,463.87	84.9689
5,657.23	84.7126
5,856.45	84.6692
6,062.99	84.8063
6,276.86	84.9617
6,498.05	84.8192
6,726.56	85.1546
6,963.87	84.5294
7,209.96	84.4454
7,464.84	84.5719
7,727.05	84.1706
7,999.51	84.4717
8,282.23	84.4529
8,573.73	84.7326
8,876.95	84.7199
9,188.96	84.9696
9,514.16	84.74
9,849.61	84.6797
10,196.8	84.2467
10,555.7	83.8397
10,927.7	83.085
11,313	81.855
11,712.9	80.4677
12,126	79.1345
12,553.7	78.5066
12,996.1	78.5164
13,454.6	78.4077
13,929.2	77.434
14,419.9	76.5672
14,928.2	75.8115
15,455.6	74.765
16,000.5	73.6843
16,564.5	73.1375
17,148.9	72.6721
17,752.4	71.4242
18,379.4	70.344
19,026.9	70.3944
19,697.8	71.0435
19,999.5	71.529
