"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
23.4375	48.0635	-180
29.2969	47.9917	-180
35.1562	47.9053	-180
41.0156	47.8063	-180
46.875	47.6977	-180
52.7344	47.5843	-180
58.5938	47.4732	-180
64.4531	47.3743	-180
70.3125	47.3003	-180
76.1719	47.2666	-180
82.0312	47.2905	-180
87.8906	47.3887	-180
93.75	47.5752	-180
99.6094	47.8577	-180
105.469	48.2361	-180
111.328	48.7024	-180
117.188	49.2423	-180
123.047	49.838	-180
128.906	50.4713	-180
134.766	51.1254	-180
140.625	51.786	-180
146.484	52.4421	-180
152.344	53.0852	-180
158.203	53.7093	-180
164.062	54.3104	-180
169.922	54.8858	-180
175.781	55.434	-180
181.641	55.9542	-180
187.5	56.4463	-180
193.359	56.9105	-180
199.219	57.3475	-180
205.078	57.7579	-180
210.938	58.1426	-180
216.797	58.5027	-180
222.656	58.8392	-180
228.516	59.1532	-180
234.375	59.4459	-180
240.234	59.7185	-180
246.094	59.972	-180
251.953	60.2078	-180
257.812	60.4269	-180
263.672	60.6307	-180
269.531	60.8202	-180
275.391	60.9967	-180
281.25	61.1612	-180
287.109	61.3151	-180
292.969	61.4592	-180
298.828	61.5948	-180
304.688	61.7228	-180
310.547	61.8442	-180
316.406	61.9599	-180
322.266	62.0706	-180
328.125	62.1772	-180
333.984	62.2803	-180
339.844	62.3805	-180
345.703	62.4781	-180
351.562	62.5737	-180
357.422	62.6674	-180
363.281	62.7595	-180
369.141	62.8499	-180
375	62.9389	-180
380.859	63.0262	-180
386.719	63.1119	-180
392.578	63.1957	-180
398.438	63.2775	-180
404.297	63.357	-180
410.156	63.434	-180
416.016	63.5083	-180
421.875	63.5796	-180
427.734	63.6478	-180
433.594	63.7125	-180
439.453	63.7736	-180
445.312	63.8311	-180
451.172	63.8846	-180
457.031	63.9343	-180
462.891	63.9799	-180
468.75	64.0215	-180
474.609	64.0591	-180
480.469	64.0928	-180
486.328	64.1226	-180
492.188	64.1487	-180
498.047	64.1713	-180
