* Freq[Hz]      Mag   Phase[Deg]
5.00000   -123.156     0.000
5.07273   -123.152     0.000
5.14651   -123.147     0.000
5.22137   -123.140     0.000
5.29732   -123.132     0.000
5.37437   -123.125     0.000
5.45254   -123.117     0.000
5.53185   -123.108     0.000
5.61231   -123.098     0.000
5.69394   -123.088     0.000
5.77676   -123.078     0.000
5.86079   -123.067     0.000
5.94604   -123.055     0.000
6.03252   -123.042     0.000
6.12027   -123.029     0.000
6.20929   -123.016     0.000
6.29961   -123.002     0.000
6.39124   -122.987     0.000
6.48420   -122.972     0.000
6.57851   -122.956     0.000
6.67420   -122.940     0.000
6.77128   -122.923     0.000
6.86977   -122.906     0.000
6.96969   -122.889     0.000
7.07107   -122.871     0.000
7.17392   -122.853     0.000
7.27827   -122.835     0.000
7.38413   -122.817     0.000
7.49154   -122.799     0.000
7.60050   -122.781     0.000
7.71105   -122.763     0.000
7.82321   -122.745     0.000
7.93701   -122.727     0.000
8.05245   -122.710     0.000
8.16958   -122.693     0.000
8.28841   -122.677     0.000
8.40896   -122.662     0.000
8.53128   -122.647     0.000
8.65537   -122.634     0.000
8.78126   -122.621     0.000
8.90899   -122.610     0.000
9.03857   -122.599     0.000
9.17004   -122.590     0.000
9.30342   -122.583     0.000
9.43874   -122.578     0.000
9.57603   -122.574     0.000
9.71532   -116.776     0.000
9.85663    -17.536     0.000
10.0000     28.762     0.000
10.1455     44.007     0.000
10.2930     48.637     0.000
10.4427     49.705     0.000
10.5946     49.360     0.000
10.7487     48.792     0.000
10.9051     48.006     0.000
11.0637     46.974     0.000
11.2246     45.666     0.000
11.3879     43.972     0.000
11.5535     41.870     0.000
11.7216     39.387     0.000
11.8921     36.592     0.000
12.0650     34.305     0.000
12.2405     33.693     0.000
12.4186     34.477     0.000
12.5992     35.460     0.000
12.7825     36.041     0.000
12.9684     35.986     0.000
13.1570     35.067     0.000
13.3484     33.225     0.000
13.5426     30.568     0.000
13.7395     27.522     0.000
13.9394     26.468     0.000
14.1421     29.046     0.000
14.3478     31.803     0.000
14.5565     33.541     0.000
14.7683     34.294     0.000
14.9831     34.160     0.000
15.2010     33.153     0.000
15.4221     31.297     0.000
15.6464     29.179     0.000
15.8740     28.719     0.000
16.1049     30.458     0.000
16.3392     32.739     0.000
16.5768     34.546     0.000
16.8179     35.629     0.000
17.0626     36.102     0.000
17.3107     36.202     0.000
17.5625     36.253     0.000
17.8180     36.605     0.000
18.0771     37.410     0.000
18.3401     38.497     0.000
18.6068     39.557     0.000
18.8775     40.376     0.000
19.1521     40.871     0.000
19.4306     41.064     0.000
19.7133     41.102     0.000
20.0000     41.281     0.000
20.2909     41.909     0.000
20.5860     43.064     0.000
20.8855     44.540     0.000
21.1893     46.052     0.000
21.4975     47.406     0.000
21.8102     48.535     0.000
22.1274     49.451     0.000
22.4492     50.201     0.000
22.7758     50.865     0.000
23.1071     51.550     0.000
23.4432     52.355     0.000
23.7841     53.326     0.000
24.1301     54.428     0.000
24.4811     55.588     0.000
24.8372     56.735     0.000
25.1984     57.831     0.000
25.5649     58.872     0.000
25.9368     59.879     0.000
26.3141     60.882     0.000
26.6968     61.894     0.000
27.0851     62.906     0.000
27.4791     63.898     0.000
27.8788     64.850     0.000
28.2843     65.757     0.000
28.6957     66.627     0.000
29.1131     67.476     0.000
29.5365     68.316     0.000
29.9661     69.145     0.000
30.4020     69.957     0.000
30.8442     70.743     0.000
31.2929     71.500     0.000
31.7480     72.233     0.000
32.2098     72.949     0.000
32.6783     73.655     0.000
33.1536     74.349     0.000
33.6359     75.025     0.000
34.1251     75.674     0.000
34.6215     76.293     0.000
35.1250     76.883     0.000
35.6359     77.449     0.000
36.1543     77.989     0.000
36.6802     78.493     0.000
37.2137     78.945     0.000
37.7550     79.328     0.000
38.3041     79.644     0.000
38.8613     79.905     0.000
39.4265     80.121     0.000
40.0000     80.289     0.000
40.5818     80.398     0.000
41.1721     80.451     0.000
41.7710     80.475     0.000
42.3785     80.489     0.000
42.9949     80.471     0.000
43.6203     80.376     0.000
44.2548     80.197     0.000
44.8985     79.991     0.000
45.5515     79.828     0.000
46.2141     79.716     0.000
46.8863     79.602     0.000
47.5683     79.461     0.000
48.2602     79.334     0.000
48.9621     79.266     0.000
49.6743     79.247     0.000
50.3968     79.226     0.000
51.1299     79.180     0.000
51.8736     79.120     0.000
52.6281     79.074     0.000
53.3936     79.081     0.000
54.1702     79.138     0.000
54.9581     79.150     0.000
55.7575     79.020     0.000
56.5685     78.811     0.000
57.3914     78.683     0.000
58.2261     78.690     0.000
59.0730     78.757     0.000
59.9323     78.766     0.000
60.8040     78.648     0.000
61.6884     78.492     0.000
62.5857     78.466     0.000
63.4960     78.572     0.000
64.4196     78.702     0.000
65.3566     78.828     0.000
66.3073     78.939     0.000
67.2717     79.010     0.000
68.2502     79.034     0.000
69.2429     79.014     0.000
70.2501     78.991     0.000
71.2719     78.993     0.000
72.3086     79.008     0.000
73.3603     79.037     0.000
74.4274     79.083     0.000
75.5099     79.153     0.000
76.6083     79.262     0.000
77.7226     79.387     0.000
78.8531     79.490     0.000
80.0000     79.530     0.000
81.1636     79.523     0.000
82.3442     79.522     0.000
83.5419     79.558     0.000
84.7570     79.641     0.000
85.9899     79.716     0.000
87.2406     79.725     0.000
88.5096     79.719     0.000
89.7970     79.736     0.000
91.1031     79.756     0.000
92.4282     79.807     0.000
93.7726     79.930     0.000
95.1366     80.081     0.000
96.5204     80.170     0.000
97.9243     80.137     0.000
99.3486     80.020     0.000
100.794     79.944     0.000
102.260     79.962     0.000
103.747     80.063     0.000
105.256     80.176     0.000
106.787     80.206     0.000
108.340     80.193     0.000
109.916     80.207     0.000
111.515     80.239     0.000
113.137     80.301     0.000
114.783     80.371     0.000
116.452     80.413     0.000
118.146     80.459     0.000
119.865     80.502     0.000
121.608     80.555     0.000
123.377     80.664     0.000
125.171     80.766     0.000
126.992     80.775     0.000
128.839     80.708     0.000
130.713     80.668     0.000
132.615     80.691     0.000
134.543     80.704     0.000
136.500     80.653     0.000
138.486     80.545     0.000
140.500     80.462     0.000
142.544     80.497     0.000
144.617     80.579     0.000
146.721     80.597     0.000
148.855     80.576     0.000
151.020     80.539     0.000
153.217     80.501     0.000
155.445     80.524     0.000
157.706     80.580     0.000
160.000     80.576     0.000
162.327     80.504     0.000
164.688     80.428     0.000
167.084     80.387     0.000
169.514     80.369     0.000
171.980     80.331     0.000
174.481     80.270     0.000
177.019     80.238     0.000
179.594     80.245     0.000
182.206     80.250     0.000
184.856     80.242     0.000
187.545     80.177     0.000
190.273     80.032     0.000
193.041     79.922     0.000
195.849     79.853     0.000
198.697     79.754     0.000
201.587     79.708     0.000
204.520     79.744     0.000
207.494     79.779     0.000
210.512     79.850     0.000
213.574     79.972     0.000
216.681     79.942     0.000
219.833     79.702     0.000
223.030     79.525     0.000
226.274     79.489     0.000
229.565     79.446     0.000
232.905     79.434     0.000
236.292     79.476     0.000
239.729     79.453     0.000
243.216     79.432     0.000
246.754     79.490     0.000
250.343     79.468     0.000
253.984     79.393     0.000
257.678     79.414     0.000
261.426     79.460     0.000
265.229     79.523     0.000
269.087     79.659     0.000
273.001     79.762     0.000
276.972     79.742     0.000
281.000     79.632     0.000
285.088     79.582     0.000
289.234     79.639     0.000
293.441     79.709     0.000
297.709     79.754     0.000
302.040     79.755     0.000
306.433     79.704     0.000
310.890     79.662     0.000
315.412     79.644     0.000
320.000     79.640     0.000
324.655     79.648     0.000
329.377     79.645     0.000
334.168     79.643     0.000
339.028     79.654     0.000
343.959     79.676     0.000
348.962     79.698     0.000
354.038     79.716     0.000
359.188     79.746     0.000
364.412     79.787     0.000
369.713     79.821     0.000
375.090     79.830     0.000
380.546     79.834     0.000
386.081     79.850     0.000
391.697     79.872     0.000
397.394     79.891     0.000
403.175     79.895     0.000
409.039     79.882     0.000
414.989     79.857     0.000
421.025     79.820     0.000
427.149     79.774     0.000
433.362     79.727     0.000
