"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
2,069.82	7.11766	2,069.82	4.70033
2,143.07	7.08556	2,143.07	4.81134
2,219.24	6.57638	2,219.24	4.53411
2,296.88	6.06201	2,296.88	4.20924
2,378.91	5.46953	2,378.91	3.8404
2,462.4	5.9463	2,462.4	3.88471
2,548.83	5.7696	2,548.83	3.6685
2,639.65	5.31337	2,639.65	3.4383
2,731.93	4.86439	2,731.93	2.72935
2,828.61	4.92284	2,828.61	2.79589
2,928.22	4.95015	2,928.22	2.58155
3,030.76	5.44252	3,030.76	2.85224
3,137.7	4.89977	3,137.7	2.30613
3,249.02	4.8644	3,249.02	2.19075
3,363.28	4.94652	3,363.28	2.08859
3,481.93	4.85561	3,481.93	1.844
3,604.98	4.96391	3,604.98	1.80134
3,732.42	5.38328	3,732.42	2.24475
3,864.26	5.36609	3,864.26	1.99943
4,000.49	5.10631	4,000.49	1.41115
4,141.11	5.80495	4,141.11	2.15572
4,287.6	6.01301	4,287.6	2.20538
4,438.48	6.36623	4,438.48	2.55236
4,595.21	6.90192	4,595.21	2.70232
4,756.35	7.49844	4,756.35	3.14842
4,924.8	7.59168	4,924.8	3.42147
5,097.66	7.33808	5,097.66	3.14804
5,277.83	7.20967	5,277.83	3.0604
5,463.87	7.30949	5,463.87	3.022
5,657.23	7.72146	5,657.23	3.17898
5,856.45	7.51978	5,856.45	2.90347
6,062.99	8.03684	6,062.99	3.32619
6,276.86	7.82298	6,276.86	3.34356
6,498.05	7.79755	6,498.05	3.30549
6,726.56	8.07019	6,726.56	3.5588
6,963.87	8.18484	6,963.87	3.58986
7,209.96	8.34483	7,209.96	3.84406
7,464.84	8.48969	7,464.84	4.03502
7,727.05	8.34859	7,727.05	3.90333
7,999.51	8.64621	7,999.51	4.22457
8,282.23	8.67883	8,282.23	4.19088
8,573.73	8.80685	8,573.73	4.37786
8,876.95	8.78468	8,876.95	4.27177
9,188.96	9.04851	9,188.96	4.36852
9,514.16	9.23616	9,514.16	4.4713
9,849.61	9.43911	9,849.61	4.67517
10,196.8	9.63343	10,196.8	4.77653
10,555.7	9.88627	10,555.7	4.91759
10,927.7	10.1409	10,927.7	5.06736
11,313	10.3286	11,313	5.24149
11,712.9	10.4291	11,712.9	5.32984
12,126	10.4259	12,126	5.30855
12,553.7	10.3615	12,553.7	5.26822
12,996.1	10.2771	12,996.1	5.16441
13,454.6	10.1958	13,454.6	5.15363
13,929.2	10.2015	13,929.2	5.25847
14,419.9	10.2297	14,419.9	5.31593
14,928.2	10.3706	14,928.2	5.4341
15,455.6	10.562	15,455.6	5.48982
16,000.5	10.8694	16,000.5	5.64707
16,564.5	8.36157	16,564.5	3.83895
17,148.9	10.6748	17,148.9	5.38164
17,752.4	11.5594	17,752.4	5.91324
18,379.4	11.9009	18,379.4	6.13366
19,026.9	12.0927	19,026.9	6.28019
19,697.8	12.179	19,697.8	6.45943
19,999.5	12.1378	19,999.5	6.40666
