"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]   [2.83  V @ 1. m]"
20.5078	51.1018	20.5078	50.3984	20.5078	48.5676	20.5078	49.7061
21.9727	56.336	21.9727	55.8535	21.9727	54.6487	21.9727	55.3717
23.4375	53.8983	23.4375	53.1684	23.4375	51.7263	23.4375	52.645
24.9023	54.9372	24.9023	54.3389	24.9023	52.7356	24.9023	53.7131
26.3672	53.0766	26.3672	52.731	26.3672	52.1633	26.3672	52.5148
27.832	53.8485	27.832	53.2179	27.832	51.8664	27.832	52.7081
29.2969	55.0696	29.2969	54.6916	29.2969	53.8745	29.2969	54.3632
30.7617	55.7312	30.7617	55.5076	30.7617	55.11	30.7617	55.3488
32.2266	61.0569	32.2266	60.4651	32.2266	58.9649	32.2266	59.8814
33.6914	66.4839	33.6914	66.3565	33.6914	66.0173	33.6914	66.2069
35.1562	68.1955	35.1562	68.0597	35.1562	67.7821	35.1562	67.943
36.6211	71.2171	36.6211	71.0577	36.6211	70.7233	36.6211	70.9172
38.0859	74.2447	38.0859	74.0402	38.0859	73.6095	38.0859	73.8609
39.5508	76.6696	39.5508	76.4292	39.5508	75.9503	39.5508	76.2336
41.0156	78.5796	41.0156	78.2951	41.0156	77.7024	41.0156	78.0532
42.4805	80.3896	42.4805	80.0581	42.4805	79.1651	42.4805	79.6834
43.9453	81.2488	43.9453	80.9715	43.9453	80.2081	43.9453	80.6458
45.4102	81.383	45.4102	81.2599	45.4102	80.9287	45.4102	81.1134
46.875	82.1918	46.875	82.0717	46.875	81.8341	46.875	81.9722
48.3398	82.5375	48.3398	82.358	48.3398	82.0025	48.3398	82.211
51.2695	83.1823	51.2695	82.9356	51.2695	82.3811	51.2695	82.7041
52.7344	83.4844	52.7344	83.2136	52.7344	82.6058	52.7344	82.9614
54.1992	83.7793	54.1992	83.4809	54.1992	82.7955	54.1992	83.1973
55.6641	84.1176	55.6641	83.8281	55.6641	83.1261	55.6641	83.5345
58.5938	84.4021	58.5938	84.1621	58.5938	83.6115	58.5938	83.9311
60.0586	84.5785	60.0586	84.3306	60.0586	83.7834	60.0586	84.103
62.9883	84.9347	62.9883	84.6882	62.9883	84.1487	62.9883	84.4641
64.4531	85.0641	64.4531	84.8123	64.4531	84.2714	64.4531	84.5887
67.3828	85.3205	67.3828	85.0701	67.3828	84.5259	67.3828	84.8445
68.8477	85.4326	68.8477	85.1896	68.8477	84.6674	68.8477	84.9732
71.7773	85.5481	71.7773	85.3166	71.7773	84.9264	71.7773	85.1632
74.707	85.6515	74.707	85.3926	74.707	84.9616	74.707	85.2247
77.6367	85.6372	77.6367	85.3393	77.6367	84.8217	77.6367	85.1371
79.1016	85.66	79.1016	85.3482	79.1016	84.8018	79.1016	85.1349
82.0312	85.7189	82.0312	85.3784	82.0312	84.7596	82.0312	85.1363
84.9609	85.6573	84.9609	85.3277	84.9609	84.6984	84.9609	85.0781
87.8906	85.4245	87.8906	85.1007	87.8906	84.5665	87.8906	84.896
90.8203	85.3012	90.8203	84.9481	90.8203	84.38	90.8203	84.7334
95.2148	85.0005	95.2148	84.6618	95.2148	84.1544	95.2148	84.4735
98.1445	84.8078	98.1445	84.4054	98.1445	83.8604	98.1445	84.2128
101.074	84.7127	101.074	84.2741	101.074	83.5609	101.074	84.0088
105.469	84.6318	105.469	84.2552	105.469	83.6487	105.469	84.0271
108.398	84.7077	108.398	84.2428	108.398	83.4781	108.398	83.9591
112.793	84.642	112.793	84.1761	112.793	83.4019	112.793	83.8881
117.188	84.3954	117.188	83.8947	117.188	83.0718	117.188	83.5919
120.117	84.3846	120.117	83.8826	120.117	82.9116	120.117	83.5114
124.512	84.2599	124.512	83.8013	124.512	83.0272	124.512	83.5117
128.906	84.0468	128.906	83.5449	128.906	82.9275	128.906	83.3398
133.301	83.9768	133.301	83.4229	133.301	82.7364	133.301	83.1969
139.16	83.7487	139.16	83.1704	139.16	82.2703	139.16	82.8501
143.555	83.4607	143.555	82.9096	143.555	82.0269	143.555	82.5909
147.949	83.1297	147.949	82.5586	147.949	81.7836	147.949	82.2948
153.809	83.0531	153.809	82.3889	153.809	81.3661	153.809	82.0333
159.668	83.1908	159.668	82.4422	159.668	81.4815	159.668	82.1356
165.527	83.386	165.527	82.5781	165.527	81.57	165.527	82.2649
171.387	83.8776	171.387	83.1949	171.387	81.824	171.387	82.6899
177.246	84.3043	177.246	83.5156	177.246	82.6881	177.246	83.2798
183.105	84.5946	183.105	83.8023	183.105	82.8033	183.105	83.4893
188.965	84.6754	188.965	83.9322	188.965	82.891	188.965	83.5879
196.289	85.2723	196.289	84.3622	196.289	82.8036	196.289	83.8374
203.613	85.3723	203.613	84.3984	203.613	83.0812	203.613	83.9926
210.938	85.0148	210.938	84.2199	210.938	82.9036	210.938	83.7674
218.262	84.7819	218.262	83.905	218.262	82.5602	218.262	83.4617
225.586	84.52	225.586	83.7114	225.586	82.418	225.586	83.2724
232.91	84.7657	232.91	83.6491	232.91	82.2036	232.91	83.228
241.699	84.6971	241.699	83.7339	241.699	82.0608	241.699	83.1765
250.488	84.189	250.488	83.4496	250.488	81.7299	250.488	82.8123
259.277	83.3159	259.277	82.7462	259.277	81.6881	259.277	82.3516
268.066	82.928	268.066	82.6642	268.066	82.4137	268.066	82.5879
276.855	82.5975	276.855	80.6348	276.855	84.2513	276.855	83.1802
287.109	86.9153	287.109	83.7908	287.109	83.897	287.109	84.6468
297.363	86.2847	297.363	84.0846	297.363	82.3016	297.363	83.8643
307.617	86.1478	307.617	83.9086	307.617	80.6879	307.617	83.2273
319.336	85.5851	319.336	83.7578	319.336	80.9492	319.336	83.0539
329.59	85.2448	329.59	83.6325	329.59	80.4059	329.59	82.7211
341.309	85.3641	341.309	83.4896	341.309	81.2685	341.309	83.0013
353.027	86.0401	353.027	84.1542	353.027	81.0118	353.027	83.3656
366.211	85.5177	366.211	83.8875	366.211	79.7649	366.211	82.7245
379.395	85.2834	379.395	83.4075	379.395	79.3361	379.395	82.3504
392.578	85.3692	392.578	83.553	392.578	79.4825	392.578	82.4735
405.762	84.9441	405.762	83.6756	405.762	79.6182	405.762	82.4003
420.41	85.3412	420.41	83.7007	420.41	79.4752	420.41	82.5143
435.059	85.6729	435.059	84.1049	435.059	79.2919	435.059	82.7442
451.172	85.4937	451.172	84.2601	451.172	79.9534	451.172	82.9045
465.82	85.2226	465.82	83.7164	465.82	79.1362	465.82	82.3891
483.398	85.0574	483.398	83.562	483.398	78.9188	483.398	82.215
499.512	85.4383	499.512	84.0664	499.512	78.8076	499.512	82.5279
517.09	83.8938	517.09	84.3589	517.09	80.2248	517.09	82.5292
536.133	84.9327	536.133	83.8195	536.133	79.7748	536.133	82.4942
555.176	85.3931	555.176	84.2104	555.176	78.8526	555.176	82.5786
574.219	84.743	574.219	83.6497	574.219	79.1057	574.219	82.1822
594.727	84.5795	594.727	82.9771	594.727	78.1911	594.727	81.6359
615.234	86.6721	615.234	85.453	615.234	79.7224	615.234	83.7543
637.207	86.3071	637.207	85.0576	637.207	80.6819	637.207	83.6893
659.18	86.1819	659.18	84.1	659.18	79.1373	659.18	82.909
682.617	86.23	682.617	83.9709	682.617	79.249	682.617	82.9076
707.52	86.022	707.52	83.6404	707.52	77.3534	707.52	82.323
732.422	86.704	732.422	84.5895	732.422	79.1265	732.422	83.3064
757.324	86.8136	757.324	84.8417	757.324	79.8634	757.324	83.6021
785.156	86.0255	785.156	83.2477	785.156	82.5909	785.156	83.662
811.523	86.316	811.523	81.9547	811.523	76.7108	811.523	81.806
840.82	86.6691	840.82	83.4724	840.82	81.3161	840.82	83.4939
