"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce (full horizontal rear)"		"Total Early Reflection"
188.965	92.324	188.965	87.9605	188.965	91.4303	188.965	89.3173	188.965	86.9989	188.965	90.0677
196.289	93.2492	196.289	89.1826	196.289	92.7658	196.289	90.4889	196.289	85.7954	196.289	91.025
203.613	92.0649	203.613	89.2414	203.613	92.0429	203.613	90.0493	203.613	84.9495	203.613	90.3125
210.938	91.6956	210.938	87.9866	210.938	91.4498	210.938	89.4433	210.938	84.6967	210.938	89.7104
218.262	91.2447	218.262	87.5172	218.262	90.9787	218.262	88.9781	218.262	83.6341	218.262	89.2121
225.586	91.5829	225.586	87.7997	225.586	91.3105	225.586	89.1831	225.586	84.4448	225.586	89.5437
232.91	91.9986	232.91	88.3561	232.91	92.0705	232.91	89.821	232.91	85.2852	232.91	90.1514
241.699	91.4456	241.699	87.4619	241.699	91.282	241.699	88.9569	241.699	82.7431	241.699	89.3149
250.488	91.4041	250.488	87.3924	250.488	91.3695	250.488	89.2514	250.488	82.2455	250.488	89.3555
259.277	92.4244	259.277	87.9156	259.277	92.2989	259.277	89.93	259.277	83.5215	259.277	90.231
268.066	90.6524	268.066	88.1812	268.066	91.5585	268.066	89.3	268.066	81.4826	268.066	89.2875
276.855	90.3292	276.855	87.326	276.855	91.0241	276.855	89.2137	276.855	81.9171	276.855	88.8928
287.109	89.9906	287.109	86.64	287.109	90.8467	287.109	88.9283	287.109	83.3916	287.109	88.6618
297.363	89.3248	297.363	87.1238	297.363	90.925	297.363	88.8508	297.363	83.061	297.363	88.5478
307.617	90.9674	307.617	87.4198	307.617	91.7402	307.617	88.7589	307.617	81.1417	307.617	89.2178
319.336	90.905	319.336	85.758	319.336	91.2097	319.336	88.8401	319.336	82.4097	319.336	88.8865
329.59	92.5623	329.59	86.4669	329.59	92.95	329.59	90.3128	329.59	83.4391	329.59	90.4259
341.309	91.9453	341.309	86.4333	341.309	92.4269	341.309	89.8843	341.309	84.3612	341.309	90.0002
353.027	91.4069	353.027	87.1759	353.027	92.8837	353.027	88.9567	353.027	84.3918	353.027	89.9197
366.211	89.1791	366.211	87.4566	366.211	91.8344	366.211	88.6102	366.211	82.1198	366.211	88.8072
379.395	89.3142	379.395	87.2113	379.395	91.9483	379.395	87.7381	379.395	81.5142	379.395	88.6711
392.578	89.0414	392.578	86.7092	392.578	92.0858	392.578	88.6261	392.578	80.641	392.578	88.7296
405.762	89.5142	405.762	86.9001	405.762	92.107	405.762	89.0295	405.762	80.9497	405.762	88.9571
420.41	90.6521	420.41	87.8406	420.41	92.8427	420.41	88.0714	420.41	82.8462	420.41	89.5699
435.059	88.8509	435.059	87.8473	435.059	91.5682	435.059	87.2808	435.059	80.2342	435.059	88.3907
451.172	85.2582	451.172	89.8456	451.172	91.278	451.172	87.3408	451.172	80.1286	451.172	88.1795
465.82	85.115	465.82	90.0496	465.82	90.6114	465.82	87.1645	465.82	80.8773	465.82	87.9661
483.398	87.9209	483.398	90.5243	483.398	91.3749	483.398	87.0167	483.398	80.0255	483.398	88.7204
499.512	86.696	499.512	89.4039	499.512	90.2805	499.512	86.65	499.512	77.1994	499.512	87.6651
517.09	86.5639	517.09	88.8937	517.09	89.9906	517.09	85.7777	517.09	77.1447	517.09	87.2531
536.133	85.6322	536.133	89.9061	536.133	89.2992	536.133	85.9178	536.133	78.1978	536.133	87.2461
555.176	86.1145	555.176	88.3425	555.176	87.4815	555.176	84.0464	555.176	76.6683	555.176	85.9145
574.219	86.9317	574.219	85.0042	574.219	88.6612	574.219	84.5632	574.219	76.9448	574.219	85.752
594.727	85.622	594.727	85.7104	594.727	87.5979	594.727	83.4175	594.727	73.9564	594.727	84.9333
615.234	86.3217	615.234	85.6482	615.234	88.1004	615.234	83.1935	615.234	73.3495	615.234	85.2421
637.207	87.0551	637.207	84.6	637.207	87.5264	637.207	83.5165	637.207	75.1243	637.207	85.1028
659.18	87.6261	659.18	84.8549	659.18	86.7917	659.18	82.4773	659.18	73.2988	659.18	84.9436
682.617	87.0823	682.617	84.6777	682.617	87.7432	682.617	83.3054	682.617	73.8196	682.617	85.1515
707.52	88.1439	707.52	84.6166	707.52	87.2248	707.52	84.2373	707.52	74.8388	707.52	85.4785
732.422	88.7415	732.422	84.3271	732.422	87.6981	732.422	83.5346	732.422	76.0089	732.422	85.7366
757.324	87.9987	757.324	83.9396	757.324	87.1217	757.324	83.1935	757.324	74.6323	757.324	85.1364
785.156	88.4059	785.156	84.9134	785.156	87.0542	785.156	83.2484	785.156	72.5011	785.156	85.414
811.523	88.9927	811.523	85.0884	811.523	87.6165	811.523	84.1065	811.523	73.767	811.523	85.9651
840.82	88.5134	840.82	83.3342	840.82	87.2445	840.82	82.6189	840.82	72.1574	840.82	85.1984
870.117	90.2586	870.117	84.6824	870.117	87.6592	870.117	82.3477	870.117	71.429	870.117	86.2823
900.879	88.8599	900.879	83.9887	900.879	88.2694	900.879	83.3863	900.879	72.6501	900.879	85.8602
933.105	88.9333	933.105	82.6496	933.105	88.399	933.105	83.3577	933.105	72.4673	933.105	85.7801
965.332	89.8739	965.332	83.6881	965.332	88.6362	965.332	83.5002	965.332	73.3121	965.332	86.3968
1,000.49	88.6602	1,000.49	83.3162	1,000.49	87.9409	1,000.49	82.5353	1,000.49	71.3921	1,000.49	85.4768
1,035.64	87.3134	1,035.64	83.1912	1,035.64	88.1969	1,035.64	83.2634	1,035.64	74.0268	1,035.64	85.1712
1,072.27	88.2141	1,072.27	83.6864	1,072.27	87.9008	1,072.27	81.8818	1,072.27	70.9979	1,072.27	85.2635
1,108.89	88.6373	1,108.89	83.2014	1,108.89	87.9152	1,108.89	81.5012	1,108.89	70.6327	1,108.89	85.3436
1,148.44	87.0291	1,148.44	83.3101	1,148.44	88.4406	1,148.44	82.6622	1,148.44	70.7737	1,148.44	85.0886
1,189.45	85.2665	1,189.45	80.8979	1,189.45	88.2755	1,189.45	81.6972	1,189.45	68.8781	1,189.45	84.1062
1,230.47	84.8704	1,230.47	81.1162	1,230.47	88.2747	1,230.47	81.2749	1,230.47	69.012	1,230.47	83.981
1,274.41	85.1081	1,274.41	81.3008	1,274.41	88.5192	1,274.41	81.22	1,274.41	69.647	1,274.41	84.1892
1,319.82	87.2453	1,319.82	80.2609	1,319.82	88.6341	1,319.82	80.716	1,319.82	68.9383	1,319.82	84.7492
1,366.7	86.8196	1,366.7	79.7215	1,366.7	89.0754	1,366.7	81.0704	1,366.7	70.0049	1,366.7	84.831
1,413.57	87.7133	1,413.57	77.5907	1,413.57	88.7762	1,413.57	80.7985	1,413.57	69.7611	1,413.57	84.8633
1,463.38	86.443	1,463.38	75.9868	1,463.38	88.3626	1,463.38	79.5767	1,463.38	68.7134	1,463.38	84.0298
1,516.11	85.5335	1,516.11	74.0795	1,516.11	88.3307	1,516.11	79.305	1,516.11	69.2663	1,516.11	83.6462
1,568.85	83.9277	1,568.85	76.8857	1,568.85	87.2964	1,568.85	78.519	1,568.85	68.2933	1,568.85	82.6022
1,624.51	82.259	1,624.51	77.94	1,624.51	86.8668	1,624.51	78.2498	1,624.51	68.2815	1,624.51	81.987
1,681.64	82.3198	1,681.64	77.5245	1,681.64	87.3993	1,681.64	79.2136	1,681.64	68.8575	1,681.64	82.3941
1,741.7	83.8042	1,741.7	76.0044	1,741.7	87.8771	1,741.7	79.9074	1,741.7	69.1217	1,741.7	83.0076
1,803.22	84.155	1,803.22	75.2262	1,803.22	88.3273	1,803.22	80.3461	1,803.22	67.591	1,803.22	83.3767
1,866.21	84.2048	1,866.21	74.5319	1,866.21	88.1306	1,866.21	79.9923	1,866.21	67.0716	1,866.21	83.2091
1,932.13	83.6016	1,932.13	73.676	1,932.13	87.5937	1,932.13	79.1267	1,932.13	66.6348	1,932.13	82.6173
1,999.51	83.2048	1,999.51	76.3788	1,999.51	87.8266	1,999.51	78.7004	1,999.51	65.7751	1,999.51	82.7267
2,069.82	82.2877	2,069.82	76.1892	2,069.82	87.674	2,069.82	79.0057	2,069.82	66.1902	2,069.82	82.4549
2,143.07	80.4645	2,143.07	76.6715	2,143.07	88.3948	2,143.07	79.4792	2,143.07	65.5621	2,143.07	82.7465
2,219.24	80.1084	2,219.24	76.5668	2,219.24	88.2713	2,219.24	79.3126	2,219.24	65.1182	2,219.24	82.5918
2,296.88	81.232	2,296.88	75.1043	2,296.88	87.5578	2,296.88	78.0921	2,296.88	63.1681	2,296.88	82.0498
2,378.91	83.74	2,378.91	73.762	2,378.91	86.9203	2,378.91	77.6203	2,378.91	61.9171	2,378.91	82.1049
2,462.4	84.3678	2,462.4	77.9901	2,462.4	87.1075	2,462.4	78.6754	2,462.4	61.3321	2,462.4	82.6725
2,548.83	83.6117	2,548.83	79.0836	2,548.83	88.1752	2,548.83	79.8144	2,548.83	63.1706	2,548.83	83.2859
2,639.65	83.0015	2,639.65	80.1344	2,639.65	87.8026	2,639.65	79.4531	2,639.65	62.6017	2,639.65	82.9914
2,731.93	82.7339	2,731.93	79.2701	2,731.93	86.552	2,731.93	78.0098	2,731.93	62.9565	2,731.93	81.9837
2,828.61	81.5137	2,828.61	78.0701	2,828.61	86.0285	2,828.61	77.4346	2,828.61	62.3799	2,828.61	81.2298
2,928.22	79.9624	2,928.22	75.7916	2,928.22	85.9253	2,928.22	77.0445	2,928.22	62.2484	2,928.22	80.6499
3,030.76	79.1901	3,030.76	74.3513	3,030.76	85.6712	3,030.76	76.6613	3,030.76	61.1423	3,030.76	80.2281
3,137.7	79.7363	3,137.7	75.3191	3,137.7	86.3813	3,137.7	77.5568	3,137.7	62.5686	3,137.7	80.9452
3,249.02	81.0252	3,249.02	74.6688	3,249.02	86.7727	3,249.02	78.6773	3,249.02	64.9825	3,249.02	81.5134
3,363.28	81.5925	3,363.28	72.8292	3,363.28	86.4514	3,363.28	79.5349	3,363.28	66.5865	3,363.28	81.4587
3,481.93	83.5247	3,481.93	72.979	3,481.93	87.233	3,481.93	80.8836	3,481.93	67.3957	3,481.93	82.5617
3,604.98	85.6964	3,604.98	76.6196	3,604.98	87.8298	3,604.98	80.4163	3,604.98	67.6513	3,604.98	83.5783
3,732.42	85.8096	3,732.42	79.2021	3,732.42	89.3069	3,732.42	80.0194	3,732.42	66.3893	3,732.42	84.5379
3,864.26	87.8112	3,864.26	81.599	3,864.26	90.1192	3,864.26	79.952	3,864.26	65.2013	3,864.26	85.7488
4,000.49	89.592	4,000.49	83.0007	4,000.49	89.7073	4,000.49	79.6714	4,000.49	64.6056	4,000.49	86.3151
4,141.11	88.4043	4,141.11	82.1122	4,141.11	89.9285	4,141.11	80.2382	4,141.11	63.033	4,141.11	85.9028
4,287.6	85.863	4,287.6	79.1889	4,287.6	89.4036	4,287.6	79.9125	4,287.6	61.4912	4,287.6	84.5934
4,438.48	83.3231	4,438.48	75.3528	4,438.48	89.2522	4,438.48	79.1134	4,438.48	63.542	4,438.48	83.7101
4,595.21	82.9671	4,595.21	73.4022	4,595.21	89.7227	4,595.21	78.6164	4,595.21	63.8093	4,595.21	83.9205
4,756.35	83.5846	4,756.35	74.4958	4,756.35	89.8653	4,756.35	78.6316	4,756.35	63.5574	4,756.35	84.1535
4,924.8	82.2176	4,924.8	74.7517	4,924.8	89.5701	4,924.8	79.9144	4,924.8	63.76	4,924.8	83.8118
5,097.66	81.6892	5,097.66	75.455	5,097.66	89.472	5,097.66	79.4621	5,097.66	62.4437	5,097.66	83.6485
5,277.83	80.496	5,277.83	75.7704	5,277.83	89.3558	5,277.83	78.4844	5,277.83	61.1428	5,277.83	83.3599
5,463.87	81.7205	5,463.87	75.2657	5,463.87	89.5542	5,463.87	78.3148	5,463.87	63.235	5,463.87	83.6347
5,657.23	79.6351	5,657.23	75.0434	5,657.23	88.0896	5,657.23	78.4589	5,657.23	63.0242	5,657.23	82.2538
5,856.45	78.7548	5,856.45	76.1441	5,856.45	88.4817	5,856.45	79.8738	5,856.45	63.3001	5,856.45	82.6504
6,062.99	78.7502	6,062.99	76.8887	6,062.99	88.6468	6,062.99	78.3837	6,062.99	60.4785	6,062.99	82.6772
6,276.86	79.6931	6,276.86	75.9964	6,276.86	88.9232	6,276.86	76.9476	6,276.86	61.4219	6,276.86	82.8522
6,498.05	79.4893	6,498.05	73.3238	6,498.05	89.3846	6,498.05	79.1431	6,498.05	63.947	6,498.05	83.2751
6,726.56	79.8072	6,726.56	70.3972	6,726.56	89.0015	6,726.56	78.5313	6,726.56	61.9015	6,726.56	82.8962
6,963.87	80.319	6,963.87	70.4603	6,963.87	87.5742	6,963.87	74.7218	6,963.87	57.6121	6,963.87	81.5897
7,209.96	78.3249	7,209.96	70.1979	7,209.96	87.5087	7,209.96	76.3463	7,209.96	57.8025	7,209.96	81.3713
7,464.84	76.6346	7,464.84	70.5639	7,464.84	86.777	7,464.84	76.6577	7,464.84	61.3661	7,464.84	80.654
7,727.05	80.5887	7,727.05	72.4347	7,727.05	87.2996	7,727.05	75.8658	7,727.05	61.5367	7,727.05	81.517
7,999.51	81.8878	7,999.51	72.3388	7,999.51	89.5296	7,999.51	78.3026	7,999.51	62.0828	7,999.51	83.5725
8,282.23	83.7579	8,282.23	73.5697	8,282.23	90.7691	8,282.23	79.094	8,282.23	59.133	8,282.23	84.8743
8,573.73	80.2033	8,573.73	74.6399	8,573.73	89.0973	8,573.73	77.8078	8,573.73	61.3386	8,573.73	83.0447
8,876.95	79.7388	8,876.95	73.4159	8,876.95	88.4941	8,876.95	77.1005	8,876.95	61.7741	8,876.95	82.4348
9,188.96	80.4073	9,188.96	70.846	9,188.96	88.0336	9,188.96	77.1915	9,188.96	58.9613	9,188.96	82.1006
9,514.16	81.6017	9,514.16	73.2117	9,514.16	89.1689	9,514.16	75.5366	9,514.16	64.9295	9,514.16	83.1398
9,849.61	84.7177	9,849.61	73.3697	9,849.61	92.6756	9,849.61	81.331	9,849.61	70.99	9,849.61	86.6617
10,196.8	85.9306	10,196.8	73.3574	10,196.8	91.4316	10,196.8	78.7981	10,196.8	67.7309	10,196.8	85.765
10,555.7	72.5026	10,555.7	62.2057	10,555.7	82.8732	10,555.7	66.3814	10,555.7	61.1162	10,555.7	76.4123
10,927.7	84.2201	10,927.7	70.2246	10,927.7	90.2577	10,927.7	75.1699	10,927.7	68.968	10,927.7	84.3986
11,313	85.228	11,313	71.4324	11,313	92.0439	11,313	75.9645	11,313	69.8683	11,313	86.0149
11,712.9	88.2696	11,712.9	73.4166	11,712.9	93.7402	11,712.9	77.7678	11,712.9	69.7523	11,712.9	87.9638
12,126	88.8618	12,126	73.9378	12,126	94.1012	12,126	76.6268	12,126	71.2417	12,126	88.3564
12,553.7	88.9195	12,553.7	70.4969	12,553.7	92.5551	12,553.7	76.6041	12,553.7	68.161	12,553.7	87.2333
12,996.1	88.4082	12,996.1	72.1187	12,996.1	89.0036	12,996.1	74.0257	12,996.1	63.637	12,996.1	84.8629
13,454.6	87.7325	13,454.6	74.4252	13,454.6	87.845	13,454.6	69.7439	13,454.6	62.2105	13,454.6	83.9476
13,929.2	92.3039	13,929.2	81.6913	13,929.2	88.9583	13,929.2	73.3954	13,929.2	65.9375	13,929.2	87.259
14,419.9	89.7983	14,419.9	79.9351	14,419.9	91.8761	14,419.9	75.6207	14,419.9	68.003	14,419.9	87.2202
14,928.2	88.2984	14,928.2	78.4843	14,928.2	94.539	14,928.2	76.2715	14,928.2	69.9131	14,928.2	88.6241
15,455.6	85.9946	15,455.6	78.7958	15,455.6	92.1976	15,455.6	76.0312	15,455.6	69.0176	15,455.6	86.3952
16,000.5	81.2096	16,000.5	77.6137	16,000.5	94.3904	16,000.5	80.1227	16,000.5	70.7829	16,000.5	87.8573
16,564.5	78.1892	16,564.5	75.6012	16,564.5	94.368	16,564.5	80.1617	16,564.5	72.0737	16,564.5	87.7175
17,148.9	78.5996	17,148.9	72.0575	17,148.9	82.3714	17,148.9	77.3466	17,148.9	66.9317	17,148.9	78.0666
17,752.4	83.6218	17,752.4	71.8873	17,752.4	90.7171	17,752.4	79.5531	17,752.4	69.669	17,752.4	84.8422
18,379.4	82.8557	18,379.4	71.9727	18,379.4	91.3105	18,379.4	77.5623	18,379.4	67.0927	18,379.4	85.1139
19,026.9	71.4654	19,026.9	71.1644	19,026.9	89.5584	19,026.9	79.5653	19,026.9	67.1209	19,026.9	83.122
19,697.8	78.1146	19,697.8	70.1666	19,697.8	87.4926	19,697.8	77.1859	19,697.8	64.3272	19,697.8	81.4087
19,999.5	78.1572	19,999.5	68.6175	19,999.5	87.1814	19,999.5	74.0642	19,999.5	61.6338	19,999.5	80.9497
