"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	-6.26826	20.5078	-4.7691
21.9727	-1.94503	21.9727	-0.569239
23.4375	-1.24084	23.4375	-0.353164
24.9023	-0.995943	24.9023	-0.152374
26.3672	-0.847232	26.3672	-0.122755
27.832	-0.800193	27.832	-0.115414
29.2969	-0.494429	29.2969	0.0268497
30.7617	-0.456366	30.7617	0.031515
32.2266	-0.402585	32.2266	0.0600228
33.6914	-0.30269	33.6914	0.0889522
35.1562	-0.258074	35.1562	0.101645
36.6211	-0.20486	36.6211	0.116701
38.0859	0.0073987	38.0859	0.200631
39.5508	0.140557	39.5508	0.254939
41.0156	0.209311	41.0156	0.277392
42.4805	0.214582	42.4805	0.277309
43.9453	0.196453	43.9453	0.263738
45.4102	0.206797	45.4102	0.263666
46.875	0.228169	46.875	0.266294
48.3398	0.305777	48.3398	0.298556
51.2695	0.517685	51.2695	0.39338
52.7344	0.567742	52.7344	0.411344
54.1992	0.620591	54.1992	0.427632
55.6641	0.5497	55.6641	0.388195
58.5938	0.463028	58.5938	0.352125
60.0586	0.472534	60.0586	0.353685
62.9883	0.544448	62.9883	0.385687
64.4531	0.560697	64.4531	0.393297
67.3828	0.626206	67.3828	0.423861
68.8477	0.654914	68.8477	0.442464
71.7773	0.80353	71.7773	0.507183
74.707	0.892067	74.707	0.541024
77.6367	0.884908	77.6367	0.534396
79.1016	0.921544	79.1016	0.548882
82.0312	1.04469	82.0312	0.599322
84.9609	1.15079	84.9609	0.650075
87.8906	1.12915	87.8906	0.642531
90.8203	1.09029	90.8203	0.629105
95.2148	1.4768	95.2148	0.796347
98.1445	1.52655	98.1445	0.827508
101.074	1.53927	101.074	0.830603
105.469	2.22655	105.469	1.09514
108.398	2.43273	108.398	1.17192
112.793	2.41985	112.793	1.17513
117.188	2.59548	117.188	1.23515
120.117	2.84174	120.117	1.31217
124.512	2.9292	124.512	1.34028
128.906	2.84681	128.906	1.31968
133.301	3.14092	133.301	1.4291
139.16	2.89478	139.16	1.35308
143.555	2.80836	143.555	1.33953
147.949	3.07186	147.949	1.4578
153.809	3.39648	153.809	1.62253
159.668	3.16862	159.668	1.51436
165.527	3.30259	165.527	1.6303
171.387	3.20275	171.387	1.57002
177.246	3.09574	177.246	1.49243
183.105	2.79032	183.105	1.33586
188.965	3.01553	188.965	1.40938
196.289	3.91401	196.289	1.78365
203.613	3.82873	203.613	1.76397
210.938	3.84246	210.938	1.77368
218.262	3.89517	218.262	1.80155
225.586	3.90205	225.586	1.8065
232.91	4.24633	232.91	1.95388
241.699	4.46829	241.699	2.00983
250.488	4.49	250.488	2.0489
259.277	4.68801	259.277	2.11017
268.066	4.80009	268.066	2.29825
276.855	4.37668	276.855	2.15083
287.109	4.43967	287.109	2.21167
297.363	4.61972	297.363	2.40879
307.617	5.47409	307.617	2.57068
319.336	4.94724	319.336	2.36557
329.59	5.59898	329.59	2.57287
341.309	5.2953	341.309	2.48284
353.027	6.17675	353.027	3.03697
366.211	6.03037	366.211	3.06761
379.395	6.51209	379.395	3.3296
392.578	6.44852	392.578	3.38276
405.762	6.13412	405.762	3.18194
420.41	6.57318	420.41	3.35458
435.059	6.43108	435.059	3.24146
451.172	6.14146	451.172	3.14884
465.82	5.3039	465.82	2.71512
