"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	61.5092
21.9727	52.2926
23.4375	59.8229
24.9023	51.0747
26.3672	58.3704
27.832	56.0918
29.2969	61.2846
30.7617	63.5804
32.2266	66.6149
33.6914	69.4035
35.1562	71.8144
36.6211	73.7623
38.0859	76.8556
39.5508	78.7664
41.0156	80.9709
42.4805	82.1308
43.9453	83.5946
45.4102	84.8288
46.875	85.9104
48.3398	86.8493
51.2695	88.4186
52.7344	89.043
54.1992	89.6502
55.6641	90.1803
58.5938	91.0821
60.0586	91.4608
62.9883	92.0006
64.4531	92.2136
67.3828	92.491
68.8477	92.617
71.7773	92.8002
74.707	92.8698
77.6367	92.9053
79.1016	92.918
82.0312	92.9324
84.9609	92.9398
87.8906	92.9281
90.8203	92.8742
95.2148	92.8846
98.1445	92.9033
101.074	92.826
105.469	92.8574
108.398	92.7956
112.793	92.751
117.188	92.7939
120.117	92.7136
124.512	92.7242
128.906	92.7853
133.301	92.6719
139.16	92.4865
143.555	92.4556
147.949	92.5663
153.809	92.4434
159.668	92.3661
165.527	92.3389
171.387	92.202
177.246	92.1977
183.105	92.1236
188.965	92.0244
196.289	91.9163
203.613	91.8015
210.938	91.6866
218.262	91.4927
225.586	91.3727
232.91	91.3408
241.699	91.1953
250.488	91.3292
259.277	91.2973
268.066	91.0164
276.855	90.9109
287.109	90.9095
297.363	91.0938
307.617	91.007
319.336	90.8158
329.59	90.5476
341.309	90.5754
353.027	90.4376
366.211	90.6165
379.395	90.7834
392.578	90.7074
405.762	90.8154
420.41	91.0365
435.059	90.8151
451.172	91.1083
465.82	90.9638
483.398	90.8127
499.512	90.8359
517.09	90.7858
536.133	90.8439
555.176	91.1776
574.219	91.0388
594.727	90.6765
615.234	91.0991
637.207	90.6682
659.18	89.6648
682.617	90.1851
707.52	92.0718
732.422	92.2573
757.324	92.0995
785.156	91.3117
811.523	92.0506
840.82	91.8633
870.117	91.3046
900.879	91.0029
933.105	91.2157
965.332	90.9707
1,000.49	90.0745
1,035.64	88.8709
1,072.27	89.6254
1,108.89	91.0131
1,148.44	90.6705
1,189.45	90.2497
1,230.47	90.8207
1,274.41	91.0961
1,319.82	91.3725
1,366.7	91.4221
1,413.57	91.2657
1,463.38	91.0177
1,516.11	90.2984
1,568.85	89.9639
1,624.51	90.6691
1,681.64	90.9221
1,741.7	90.9225
1,803.22	90.0812
1,866.21	90.1654
1,932.13	89.8089
1,999.51	89.9609
2,069.82	90.0634
2,143.07	89.905
2,219.24	89.4628
2,296.88	88.9565
2,378.91	89.4017
2,462.4	90.1695
2,548.83	90.0242
2,639.65	89.1802
2,731.93	88.9402
2,828.61	89.507
2,928.22	89.8328
3,030.76	89.4159
3,137.7	88.2496
3,249.02	87.6252
3,363.28	87.8103
3,481.93	88.4707
3,604.98	89.2538
3,732.42	89.839
3,864.26	89.4091
4,000.49	90.0568
4,141.11	90.5279
4,287.6	89.3089
4,438.48	88.8162
4,595.21	88.5489
4,756.35	89.3384
4,924.8	90.7755
5,097.66	91.6021
5,277.83	91.9535
5,463.87	91.8812
5,657.23	92.0856
5,856.45	91.679
6,062.99	91.7311
6,276.86	91.3366
6,498.05	91.6331
6,726.56	91.1098
6,963.87	90.617
7,209.96	90.7146
7,464.84	90.4904
7,727.05	91.0507
7,999.51	90.5938
8,282.23	90.7711
8,573.73	90.7144
8,876.95	90.9029
9,188.96	90.6957
9,514.16	90.6208
9,849.61	90.1302
10,196.8	90.1092
10,555.7	89.6126
10,927.7	89.6963
11,313	90.2496
11,712.9	89.9974
12,126	89.782
12,553.7	89.3847
12,996.1	89.4505
13,454.6	89.2832
13,929.2	89.6201
14,419.9	89.1948
14,928.2	88.8906
15,455.6	88.7265
16,000.5	87.7658
16,564.5	86.9047
17,148.9	87.1036
17,752.4	87.1395
18,379.4	87.3212
19,026.9	86.9832
19,697.8	86.007
19,999.5	85.765
