"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.810493	20.5078	-0.723776
21.9727	-1.82646	21.9727	-0.802446
23.4375	-2.14479	23.4375	-1.22671
24.9023	-2.2396	24.9023	-0.245987
26.3672	-4.66293	26.3672	-2.27343
27.832	-4.25857	27.832	-1.29685
29.2969	-4.17051	29.2969	-1.62222
30.7617	-4.5304	30.7617	-1.73838
32.2266	-2.97532	32.2266	-1.00056
33.6914	-2.36895	33.6914	-0.780099
35.1562	-2.12246	35.1562	-0.653689
36.6211	-2.48461	36.6211	-0.855233
38.0859	-1.93687	38.0859	-0.681811
39.5508	-1.95281	39.5508	-0.679731
41.0156	-1.4179	41.0156	-0.48373
42.4805	-1.2984	42.4805	-0.444447
43.9453	-1.27328	43.9453	-0.443249
45.4102	-1.19396	45.4102	-0.422495
46.875	-1.15545	46.875	-0.412862
48.3398	-1.07353	48.3398	-0.387283
51.2695	-0.951485	51.2695	-0.348433
52.7344	-0.911796	52.7344	-0.338668
54.1992	-0.865286	54.1992	-0.325991
55.6641	-0.800081	55.6641	-0.303711
58.5938	-0.730958	58.5938	-0.281679
60.0586	-0.681394	60.0586	-0.265697
62.9883	-0.591651	62.9883	-0.236338
64.4531	-0.551462	64.4531	-0.223034
67.3828	-0.521769	67.3828	-0.214375
68.8477	-0.51039	68.8477	-0.212206
71.7773	-0.422913	71.7773	-0.182847
74.707	-0.374732	74.707	-0.168006
77.6367	-0.343001	77.6367	-0.156808
79.1016	-0.318295	79.1016	-0.147309
82.0312	-0.271577	82.0312	-0.131202
84.9609	-0.210985	84.9609	-0.110291
87.8906	-0.221056	87.8906	-0.11398
90.8203	-0.238172	90.8203	-0.12261
95.2148	-0.176896	95.2148	-0.0957794
98.1445	-0.127745	98.1445	-0.0748173
101.074	-0.0904675	101.074	-0.0663005
105.469	-0.00201151	105.469	-0.0419816
108.398	-0.0701254	108.398	-0.062176
112.793	-0.0630685	112.793	-0.054909
117.188	-0.0101063	117.188	-0.0319486
120.117	-0.0613415	120.117	-0.0426541
124.512	0.0335349	124.512	0.00920308
128.906	0.266278	128.906	0.0926733
133.301	0.191878	133.301	0.0589962
139.16	0.107876	139.16	0.0375501
143.555	0.169489	143.555	0.086675
147.949	0.452592	147.949	0.209169
153.809	0.633394	153.809	0.247694
159.668	0.593706	159.668	0.219991
165.527	0.47324	165.527	0.179866
171.387	0.566518	171.387	0.220691
177.246	0.440876	177.246	0.187468
183.105	0.586213	183.105	0.281072
188.965	0.842468	188.965	0.340803
196.289	0.801244	196.289	0.337505
203.613	0.857473	203.613	0.368322
210.938	0.949164	210.938	0.393361
218.262	0.924286	218.262	0.381275
225.586	0.931247	225.586	0.392551
232.91	0.995438	232.91	0.449442
241.699	1.03637	241.699	0.456202
