"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.6444	20.5078	60.8271	20.5078	61.5509	20.5078	61.6376	20.5078	49.1689	20.5078	49.2556	20.5078	49.9794
21.9727	51.0306	21.9727	51.089	21.9727	51.8915	21.9727	52.9155	21.9727	48.1529	21.9727	49.177	21.9727	49.9794
23.4375	58.0477	23.4375	58.2859	23.4375	59.5127	23.4375	60.4307	23.4375	47.8346	23.4375	48.7527	23.4375	49.9794
24.9023	49.9962	24.9023	49.8606	24.9023	50.1066	24.9023	52.1002	24.9023	47.7398	24.9023	49.7334	24.9023	49.9794
26.3672	54.7441	26.3672	55.0457	26.3672	57.3192	26.3672	59.7087	26.3672	45.3165	26.3672	47.706	26.3672	49.9794
27.832	53.4264	27.832	53.3361	27.832	54.6329	27.832	57.5947	27.832	45.7208	27.832	48.6825	27.832	49.9794
29.2969	58.4208	29.2969	58.4771	29.2969	60.0994	29.2969	62.6476	29.2969	45.8089	29.2969	48.3572	29.2969	49.9794
30.7617	60.4419	30.7617	60.5153	30.7617	62.2537	30.7617	65.0457	30.7617	45.449	30.7617	48.241	30.7617	49.9794
32.2266	64.6966	32.2266	64.7202	32.2266	65.7207	32.2266	67.6955	32.2266	47.0041	32.2266	48.9788	32.2266	49.9794
33.6914	67.8976	33.6914	67.9243	33.6914	68.7044	33.6914	70.2933	33.6914	47.6105	33.6914	49.1993	33.6914	49.9794
35.1562	70.5056	35.1562	70.515	35.1562	71.1687	35.1562	72.6375	35.1562	47.8569	35.1562	49.3257	35.1562	49.9794
