Frequency Spectrum for Input Signal

Data Shown:    A-Series Line array (d&b audiotechnik)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	33.4
23	37.5
23.6	42.3
24	42.2
25	42
25.8	42.6
26.5	42.9
27.2	43.2
28	42.8
29	41.6
30	38.5
30.7	41.8
31.5	44.9
32.5	48.1
33.5	52.6
34.5	55.7
35.5	58
36.5	59.8
37.5	61.2
38.7	62.4
40	64.4
41.2	67
42.5	68.2
43.7	68.3
45	69.5
46.2	71.3
47.5	72.6
48.7	74
50	75.6
51.5	77.2
53	78.7
54.5	80.2
56	81.8
58	83.3
60	84.4
61.5	85.2
63	85.5
65	85.8
67	86.2
69	86.5
71	86.6
73	86.5
75	86.2
77.5	86.1
80	86.4
82.5	86.8
85	87.2
87.5	87.5
90	87.7
92.5	88.4
95	89.3
97.5	90
100	89.8
103	88.3
106	87.2
109	86.8
112	87.1
115	88.2
118	89.5
122	90
125	89
128	87
132	87.1
136	87.2
140	86.8
145	86.4
150	86
155	86.6
160	87.3
165	87.6
170	86.8
175	85.2
180	83.3
185	82.2
190	84.2
195	85.9
200	85.8
206	85
212	84.7
218	83.3
224	82.3
230	82.2
236	81.8
240	82.4
250	82.4
258	81.1
265	79.7
272	80.2
280	81.7
290	82.5
300	82.1
307	79.7
315	80.2
325	81.8
335	80.6
345	79.6
355	80
365	82.2
375	83.5
387	82.9
400	77.9
412	78
425	77.8
437	77.8
450	77.2
462	79.1
475	78.4
487	75
500	75.6
515	75.4
530	71.6
545	77
560	76.8
580	76.1
600	74.4
615	72.6
630	71.8
650	73.7
670	75.6
690	77.1
710	76.5
730	74.9
750	67.7
775	65.8
800	69.7
825	70.9
850	73.2
875	73.4
900	72.3
925	72.8
950	74
975	73.8
1000	72.7
1030	71.4
1060	71.8
1090	73.1
1120	72.3
1150	71.4
1180	70.5
1220	69.5
1250	70
1280	71.2
1320	74.9
1360	77.7
1400	74.4
1450	69.7
1500	65.4
1550	68
1600	68.6
1650	67.6
1700	62.5
1750	58.6
1800	61.8
1850	58.4
1900	49.4
1950	54.7
2000	55.5
2060	57.3
2120	60.9
2180	53.1
2240	55.4
2300	59.4
2360	60.7
2400	56.6
2500	58.1
2580	59
2650	57
2720	58.6
2800	55.4
2900	55.2
3000	55.6
3070	58.1
3150	60.9
3250	54.2
3350	54.7
3450	60.9
3550	59.3
3650	60.7
3750	56.8
3870	57.2
4000	58.2
4120	59.3
4250	57.3
4370	50.9
4500	55.7
4620	54.4
4750	57.5
4870	59.9
5000	57.4
5150	58
5300	57.2
5450	56.5
5600	55.5
5800	57.8
6000	57.6
6150	58
6300	57.4
6500	58.6
6700	57.3
6900	53.8
7100	55.9
7300	54.9
7500	56
7750	55
8000	53.4
8250	53.5
8500	50.3
8750	48
9000	48.8
9250	42.9
9500	43.8
9750	44.9
10000	45.3
10300	45.8
10600	51
10900	54.1
11200	48.1
11500	50.7
11800	48.8
12200	49.1
12500	48.7
12800	48.6
13200	48.8
13600	52.5
14000	52.7
14500	51.6
15000	52
15500	50
16000	53
16500	50.7
17000	42.8
17500	38
18000	45.6
18500	39.9
19000	31.9
19500	32.9
20000	32.7
20600	32.9
21200	33
21800	29.5
22400	28.8
