"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]   /  [	2.83	V at 	35	m]"
20.5078	46.3481
21.9727	47.6111
23.4375	41.1663
24.9023	45.0374
26.3672	41.6974
27.832	45.4745
29.2969	45.416
30.7617	46.3474
32.2266	47.9794
33.6914	49.1393
35.1562	51.0846
36.6211	50.8657
38.0859	53.29
39.5508	54.826
41.0156	56.9762
42.4805	59.0318
43.9453	60.6218
45.4102	62.3772
46.875	64.0257
48.3398	65.4946
51.2695	68.4019
52.7344	70.0446
54.1992	71.4212
55.6641	72.4025
58.5938	74.6849
60.0586	75.7044
62.9883	77.8715
64.4531	78.9363
67.3828	80.9255
68.8477	81.8652
71.7773	83.5418
74.707	84.9034
77.6367	85.9638
79.1016	86.4219
82.0312	87.1827
84.9609	87.6622
87.8906	88.0284
90.8203	88.3186
95.2148	88.59
98.1445	88.6825
101.074	88.6896
105.469	88.7937
108.398	88.8681
112.793	88.9656
117.188	89.0337
120.117	89.0345
124.512	89.1618
128.906	89.2525
133.301	89.2703
139.16	89.4153
143.555	89.438
147.949	89.4994
153.809	89.4287
159.668	89.4608
165.527	89.5174
171.387	89.4089
177.246	89.2881
183.105	89.1373
188.965	89.0254
196.289	88.9858
203.613	88.7887
210.938	88.6495
218.262	88.5741
225.586	88.4778
232.91	88.3278
241.699	88.1949
250.488	87.9201
259.277	88.0992
268.066	87.9164
276.855	87.845
287.109	87.9958
297.363	87.7577
307.617	87.8803
319.336	87.6612
329.59	87.6067
341.309	87.5633
353.027	87.379
366.211	87.2623
379.395	87.4569
392.578	87.2695
405.762	87.1725
420.41	87.2761
435.059	87.066
451.172	87.0482
465.82	87.0733
483.398	87.0137
499.512	86.9684
517.09	86.981
536.133	86.6273
555.176	86.7135
574.219	86.4918
594.727	86.3303
615.234	86.2718
637.207	86.1625
659.18	85.9546
682.617	85.7972
707.52	85.7418
732.422	85.7224
757.324	86.0079
785.156	86.0812
811.523	86.0483
840.82	85.718
870.117	85.5055
900.879	85.529
933.105	85.2148
965.332	84.988
1,000.49	84.6109
1,035.64	84.776
1,072.27	85.224
1,108.89	85.7257
1,148.44	86.1236
1,189.45	86.0124
1,230.47	85.6368
1,274.41	84.8542
1,319.82	84.7428
1,366.7	85.1013
1,413.57	84.9161
1,463.38	85.5894
1,516.11	85.6971
1,568.85	85.4237
1,624.51	84.7057
1,681.64	83.5964
1,741.7	83.8868
1,803.22	84.8556
1,866.21	85.0587
1,932.13	84.4816
1,999.51	83.9292
2,069.82	84.0668
2,143.07	84.8394
2,219.24	85.1666
2,296.88	84.5016
2,378.91	83.3385
2,462.4	83.5129
2,548.83	84.3615
2,639.65	83.8565
2,731.93	83.1651
2,828.61	83.0542
2,928.22	83.128
3,030.76	83.4632
3,137.7	83.6178
3,249.02	83.4207
3,363.28	83.3544
3,481.93	83.4665
3,604.98	84.0899
3,732.42	83.6992
3,864.26	82.9484
4,000.49	83.4083
4,141.11	83.6119
4,287.6	83.7708
4,438.48	83.1841
4,595.21	84.1204
4,756.35	83.47
4,924.8	82.952
5,097.66	82.5211
5,277.83	82.6995
5,463.87	82.5929
5,657.23	83.2146
5,856.45	82.9549
6,062.99	83.6444
6,276.86	83.8286
6,498.05	83.8093
6,726.56	84.2269
6,963.87	83.8785
7,209.96	84.2085
7,464.84	83.5229
7,727.05	83.3772
7,999.51	82.8517
8,282.23	83.0185
8,573.73	83.0442
8,876.95	82.9872
9,188.96	83.3938
9,514.16	83.4449
9,849.61	83.6143
10,196.8	83.2534
10,555.7	82.7308
10,927.7	82.7345
11,313	82.649
11,712.9	82.9393
12,126	82.8732
12,553.7	82.6518
12,996.1	82.4668
13,454.6	82.3074
13,929.2	82.193
14,419.9	82.1648
14,928.2	82.4065
15,455.6	82.3795
16,000.5	82.2803
16,564.5	82.1209
17,148.9	81.9406
17,752.4	81.672
18,379.4	81.301
19,026.9	80.8512
19,697.8	80.138
19,999.5	79.8806
