"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.35345	20.5078	-0.900827
21.9727	-2.51941	21.9727	-0.981233
23.4375	-1.07729	23.4375	-0.390542
24.9023	-0.287835	24.9023	-0.0333901
26.3672	-7.79887	26.3672	-3.98049
27.832	-2.4267	27.832	-0.911871
29.2969	-1.95885	29.2969	-0.731703
30.7617	-1.79201	30.7617	-0.661597
32.2266	-1.60058	32.2266	-0.587505
33.6914	-1.18145	33.6914	-0.419489
35.1563	-0.850986	35.1563	-0.288585
36.6211	-0.87238	36.6211	-0.298171
38.0859	-0.854012	38.0859	-0.293165
39.5508	-0.807529	39.5508	-0.280838
41.0156	-0.734891	41.0156	-0.258371
42.4805	-0.675058	42.4805	-0.240234
43.9453	-0.54406	43.9453	-0.193485
45.4102	-0.495052	45.4102	-0.176553
46.875	-0.488834	46.875	-0.176173
48.3398	-0.452548	48.3398	-0.164675
51.2695	-0.387425	51.2695	-0.142315
52.7344	-0.352688	52.7344	-0.131397
54.1992	-0.298732	54.1992	-0.112276
55.6641	-0.279086	55.6641	-0.106064
58.5938	-0.206257	58.5938	-0.0810948
60.0586	-0.201129	60.0586	-0.0789287
62.9883	-0.183424	62.9883	-0.071566
64.4531	-0.15915	64.4531	-0.0618027
67.3828	-0.0927995	67.3828	-0.0344871
68.8477	-0.0555963	68.8477	-0.0196722
71.7773	-0.0345308	71.7773	-0.0112644
74.707	-0.0280764	74.707	-0.00859547
77.6367	0.0178012	77.6367	0.00934454
79.1016	0.040976	79.1016	0.0196364
82.0313	0.098223	82.0313	0.0440464
84.9609	0.0839968	84.9609	0.0419609
87.8906	-0.00956304	87.8906	0.0104028
90.8203	-0.168003	90.8203	-0.0309469
95.2148	0.256047	95.2148	0.11427
98.1445	0.270224	98.1445	0.136671
101.074	0.272694	101.074	0.13901
105.469	0.412442	105.469	0.193986
108.398	0.529212	108.398	0.239525
112.793	0.563539	112.793	0.255367
117.188	0.572513	117.188	0.268635
120.117	0.5762	120.117	0.271389
124.512	0.60075	124.512	0.288647
128.906	0.750207	128.906	0.347576
133.301	0.685491	133.301	0.32819
139.16	0.712755	139.16	0.367211
143.555	0.838451	143.555	0.427542
147.949	1.02493	147.949	0.505412
153.809	1.27054	153.809	0.584701
159.668	1.21382	159.668	0.570991
165.527	1.20087	165.527	0.574864
171.387	1.24766	171.387	0.593106
177.246	1.24846	177.246	0.618391
183.105	1.4577	183.105	0.713165
188.965	1.69859	188.965	0.776515
196.289	1.68411	196.289	0.763087
203.613	1.83222	203.613	0.830148
210.938	1.95831	210.938	0.853627
218.262	1.87819	218.262	0.856827
225.586	2.13244	225.586	0.976309
232.91	2.38424	232.91	1.00194
241.699	2.15726	241.699	0.922647
250.488	2.45573	250.488	1.1103
259.277	2.52318	259.277	1.06709
268.066	2.35241	268.066	1.00851
276.855	2.55712	276.855	1.08608
287.109	2.63952	287.109	1.10905
297.363	2.77188	297.363	1.16392
307.617	2.42531	307.617	1.06787
319.336	2.90804	319.336	1.30139
329.59	2.66597	329.59	1.06512
341.309	2.20276	341.309	0.967404
353.027	3.15189	353.027	1.43806
366.211	3.4735	366.211	1.49033
379.395	3.13008	379.395	1.19294
392.578	2.52738	392.578	1.11097
405.762	3.07236	405.762	1.52737
420.41	3.38932	420.41	1.55908
435.059	3.01227	435.059	1.60953
451.172	4.52751	451.172	2.00653
465.82	4.12886	465.82	1.82381
483.398	3.99782	483.398	1.8822
499.512	4.30152	499.512	2.04813
517.09	3.89986	517.09	2.19473
536.133	4.95962	536.133	2.62077
555.176	4.9011	555.176	2.18325
574.219	4.88357	574.219	2.21847
594.727	4.77774	594.727	2.27126
615.234	4.829	615.234	2.30639
637.207	4.85406	637.207	2.28841
659.18	4.46847	659.18	2.18975
682.617	4.14535	682.617	2.25611
707.52	4.57951	707.52	2.29034
732.422	3.48392	732.422	1.92189
757.324	3.414	757.324	1.8797
785.156	4.01641	785.156	2.09962
811.523	3.87296	811.523	2.27036
840.82	4.64315	840.82	2.74345
870.117	5.59127	870.117	2.73504
900.879	5.86867	900.879	2.71846
933.105	6.46658	933.105	2.83459
965.332	6.81328	965.332	2.9389
1,000.49	6.92401	1,000.49	2.94813
1,035.64	6.93692	1,035.64	2.98883
