"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-6.12457	20.5078	-2.57124
21.9727	-4.00128	21.9727	-1.36148
23.4375	-4.68349	23.4375	-1.71979
24.9023	-4.5997	24.9023	-1.74992
26.3672	-3.55676	26.3672	-1.2475
27.832	-3.20177	27.832	-1.10027
29.2969	-2.86759	29.2969	-0.963607
30.7617	-2.38274	30.7617	-0.766089
32.2266	-2.2302	32.2266	-0.721843
33.6914	-1.98891	33.6914	-0.637921
35.1562	-1.80607	35.1562	-0.579414
36.6211	-1.61768	36.6211	-0.514762
38.0859	-1.52757	38.0859	-0.494586
39.5508	-1.4134	39.5508	-0.461277
41.0156	-1.31177	41.0156	-0.434065
42.4805	-1.13109	42.4805	-0.364329
43.9453	-1.09397	43.9453	-0.363805
45.4102	-1.00159	45.4102	-0.3337
46.875	-0.970146	46.875	-0.326997
48.3398	-0.92713	48.3398	-0.317209
51.2695	-0.83682	51.2695	-0.292531
52.7344	-0.808682	52.7344	-0.286485
54.1992	-0.758089	54.1992	-0.271896
55.6641	-0.703701	55.6641	-0.254578
58.5938	-0.593418	58.5938	-0.216291
60.0586	-0.562374	60.0586	-0.207133
62.9883	-0.505175	62.9883	-0.190475
64.4531	-0.493389	64.4531	-0.188212
67.3828	-0.458829	67.3828	-0.178618
68.8477	-0.436397	68.8477	-0.171283
71.7773	-0.415069	71.7773	-0.165806
74.707	-0.325737	74.707	-0.134026
77.6367	-0.269782	77.6367	-0.114543
79.1016	-0.265951	79.1016	-0.113771
82.0312	-0.255898	82.0312	-0.111667
84.9609	-0.243429	84.9609	-0.108274
87.8906	-0.193484	87.8906	-0.0879135
90.8203	-0.113913	90.8203	-0.0575812
95.2148	-0.0328506	95.2148	-0.0304942
98.1445	-0.101107	98.1445	-0.0546131
101.074	-0.0343897	101.074	-0.0266565
105.469	0.0571513	105.469	0.00561145
108.398	0.037386	108.398	0.000804078
112.793	0.0797158	112.793	0.0173902
117.188	0.109911	117.188	0.0288156
120.117	0.105449	120.117	0.0335721
124.512	0.173888	124.512	0.0680602
128.906	0.206278	128.906	0.0787472
133.301	0.226447	133.301	0.0890941
139.16	0.281958	139.16	0.11595
143.555	0.327723	143.555	0.137514
147.949	0.401218	147.949	0.169236
153.809	0.443565	153.809	0.182426
159.668	0.421549	159.668	0.177356
165.527	0.383459	165.527	0.172827
171.387	0.430838	171.387	0.202219
177.246	0.542212	177.246	0.251662
183.105	0.66638	183.105	0.310108
188.965	0.805843	188.965	0.35913
196.289	0.768496	196.289	0.333708
203.613	0.902375	203.613	0.40386
210.938	0.999732	210.938	0.448297
218.262	1.00118	218.262	0.439075
225.586	1.05618	225.586	0.485316
232.91	1.24949	232.91	0.548454
241.699	1.36401	241.699	0.581429
250.488	1.42219	250.488	0.615249
259.277	1.44825	259.277	0.619295
268.066	1.35608	268.066	0.629251
276.855	1.63647	276.855	0.705498
287.109	1.76123	287.109	0.732535
297.363	1.78844	297.363	0.802733
307.617	1.89899	307.617	0.772878
319.336	1.85047	319.336	0.788511
329.59	2.12284	329.59	0.853932
341.309	1.86572	341.309	0.809546
353.027	2.37161	353.027	1.00972
366.211	2.44204	366.211	1.00006
379.395	2.52458	379.395	0.958829
392.578	2.27873	392.578	0.895826
405.762	2.47542	405.762	1.06981
420.41	2.87976	420.41	1.115
435.059	2.56219	435.059	1.0089
451.172	3.00423	451.172	1.13229
465.82	2.90913	465.82	1.12716
483.398	3.03503	483.398	1.16986
499.512	3.11384	499.512	1.29964
517.09	3.54899	517.09	1.50852
536.133	4.53781	536.133	2.14253
555.176	4.80329	555.176	1.97411
574.219	4.2208	574.219	1.62817
594.727	3.69584	594.727	1.38699
615.234	3.84651	615.234	1.40729
637.207	3.64197	637.207	1.24136
659.18	3.92838	659.18	1.40446
