Freq[Hz]     dBSPL  Phase[Deg]
Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -8.084   -17.742
5.07273     -7.741   -17.839
5.14651     -7.371   -17.940
5.22137     -6.959   -18.048
5.29732     -6.532   -18.159
5.37437     -6.086   -18.274
5.45254     -5.640   -18.391
5.53185     -5.194   -18.509
5.61231     -4.748   -18.629
5.69394     -4.303   -18.751
5.77676     -3.857   -18.875
5.86079     -3.411   -19.001
5.94604     -2.965   -19.128
6.03252     -2.519   -19.257
6.12027     -2.073   -19.388
6.20929     -1.627   -19.521
6.29961     -1.181   -19.656
6.39124     -0.735   -19.793
6.48420     -0.289   -19.932
6.57851      0.156   -20.073
6.67420      0.602   -20.216
6.77128      1.048   -20.361
6.86977      1.494   -20.509
6.96969      1.940   -20.658
7.07107      2.386   -20.809
7.17392      2.832   -20.963
7.27827      3.278   -21.119
7.38413      3.724   -21.278
7.49154      4.170   -21.438
7.60050      4.616   -21.601
7.71105      5.063   -21.767
7.82321      5.509   -21.934
7.93701      5.955   -22.105
8.05245      6.401   -22.277
8.16958      6.847   -22.453
8.28841      7.293   -22.631
8.40896      7.739   -22.811
8.53128      8.185   -22.994
8.65537      8.631   -23.180
8.78126      9.078   -23.369
8.90899      9.524   -23.560
9.03857      9.970   -23.754
9.17004     10.416   -23.951
9.30342     10.862   -24.151
9.43874     11.309   -24.354
9.57603     11.755   -24.559
9.71532     12.201   -24.768
9.85663     12.648   -24.980
10.0000     13.094   -25.195
10.1455     13.540   -25.413
10.2930     13.987   -25.635
10.4427     14.433   -25.859
10.5946     14.880   -26.087
10.7487     15.326   -26.319
10.9051     15.773   -26.553
11.0637     16.219   -26.792
11.2246     16.666   -27.034
11.3879     17.112   -27.279
11.5535     17.559   -27.528
11.7216     18.005   -27.781
11.8921     18.452   -28.037
12.0650     18.899   -28.297
12.2405     19.346   -28.561
12.4186     19.792   -28.829
12.5992     20.239   -29.101
12.7825     20.686   -29.377
12.9684     21.133   -29.658
13.1570     21.580   -29.942
13.3484     22.027   -30.231
13.5426     22.474   -30.524
13.7395     22.921   -30.821
13.9394     23.368   -31.123
14.1421     23.815   -31.429
14.3478     24.262   -31.740
14.5565     24.710   -32.055
14.7683     25.157   -32.376
14.9831     25.604   -32.701
15.2010     26.052   -33.031
15.4221     26.499   -33.366
15.6464     26.947   -33.706
15.8740     27.394   -34.052
16.1049     27.842   -34.402
16.3392     28.290   -34.758
16.5768     28.737   -35.119
16.8179     29.185   -35.486
17.0626     29.633   -35.859
17.3107     30.081   -36.237
17.5625     30.530   -36.621
17.8180     30.978   -37.011
18.0771     31.426   -37.407
18.3401     31.874   -37.809
18.6068     32.323   -38.217
18.8775     32.772   -38.632
19.1521     33.220   -39.053
19.4306     33.669   -39.481
19.7133     34.125   -39.901
20.0000     34.597   -40.296
20.2909     35.101   -40.683
20.5860     35.641   -41.127
20.8855     36.190   -41.816
21.1893     36.722   -42.820
21.4975     37.208   -43.956
21.8102     37.622   -44.991
22.1274     37.984   -45.721
22.4492     38.343   -46.028
22.7758     38.734   -45.988
23.1071     39.174   -45.869
23.4432     39.666   -45.934
23.7841     40.181   -46.256
24.1301     40.688   -46.814
