* Freq[Hz]      Mag   Phase[Deg]
82.3442      0.720     0.000
83.5419      0.768     0.000
84.7570      0.818     0.000
85.9899      0.848     0.000
87.2406      0.846     0.000
88.5096      0.812     0.000
89.7970      0.774     0.000
91.1031      0.762     0.000
92.4282      0.785     0.000
93.7726      0.827     0.000
95.1366      0.856     0.000
96.5204      0.854     0.000
97.9243      0.825     0.000
99.3486      0.800     0.000
100.794      0.807     0.000
102.260      0.850     0.000
103.747      0.909     0.000
105.256      0.955     0.000
106.787      0.970     0.000
108.340      0.955     0.000
109.916      0.936     0.000
111.515      0.942     0.000
113.137      0.975     0.000
114.783      1.019     0.000
116.452      1.060     0.000
118.146      1.091     0.000
119.865      1.111     0.000
121.608      1.121     0.000
123.377      1.119     0.000
125.171      1.111     0.000
126.992      1.107     0.000
128.839      1.113     0.000
130.713      1.127     0.000
132.615      1.142     0.000
134.543      1.156     0.000
136.500      1.172     0.000
138.486      1.190     0.000
140.500      1.204     0.000
142.544      1.210     0.000
144.617      1.217     0.000
146.721      1.235     0.000
148.855      1.259     0.000
151.020      1.276     0.000
153.217      1.280     0.000
155.445      1.282     0.000
157.706      1.289     0.000
160.000      1.300     0.000
162.327      1.312     0.000
164.688      1.324     0.000
167.084      1.336     0.000
169.514      1.348     0.000
171.980      1.363     0.000
174.481      1.382     0.000
177.019      1.401     0.000
179.594      1.414     0.000
182.206      1.423     0.000
184.856      1.436     0.000
187.545      1.450     0.000
190.273      1.459     0.000
193.041      1.465     0.000
195.849      1.478     0.000
198.697      1.500     0.000
201.587      1.520     0.000
204.520      1.530     0.000
207.494      1.542     0.000
210.512      1.556     0.000
213.574      1.564     0.000
216.681      1.571     0.000
219.833      1.585     0.000
223.030      1.601     0.000
226.274      1.613     0.000
229.565      1.629     0.000
232.905      1.642     0.000
236.292      1.653     0.000
239.729      1.666     0.000
243.216      1.679     0.000
246.754      1.694     0.000
250.343      1.712     0.000
253.984      1.726     0.000
257.678      1.741     0.000
261.426      1.764     0.000
265.229      1.780     0.000
269.087      1.792     0.000
273.001      1.810     0.000
276.972      1.829     0.000
281.000      1.847     0.000
285.088      1.865     0.000
289.234      1.886     0.000
293.441      1.904     0.000
297.709      1.915     0.000
302.040      1.927     0.000
306.433      1.949     0.000
310.890      1.976     0.000
315.412      1.986     0.000
320.000      1.987     0.000
324.655      2.002     0.000
329.377      2.023     0.000
334.168      2.034     0.000
339.028      2.039     0.000
343.959      2.057     0.000
348.962      2.080     0.000
354.038      2.089     0.000
359.188      2.093     0.000
364.412      2.107     0.000
369.713      2.126     0.000
375.090      2.135     0.000
380.546      2.142     0.000
386.081      2.150     0.000
391.697      2.153     0.000
397.394      2.155     0.000
403.175      2.160     0.000
409.039      2.162     0.000
414.989      2.163     0.000
421.025      2.167     0.000
427.149      2.166     0.000
433.362      2.171     0.000
439.665      2.177     0.000
446.060      2.181     0.000
452.548      2.188     0.000
459.131      2.194     0.000
465.809      2.203     0.000
472.584      2.218     0.000
479.458      2.238     0.000
486.432      2.262     0.000
493.507      2.289     0.000
500.686      2.317     0.000
507.968      2.351     0.000
515.357      2.402     0.000
522.853      2.459     0.000
530.458      2.514     0.000
538.174      2.572     0.000
546.002      2.635     0.000
553.943      2.701     0.000
562.001      2.765     0.000
570.175      2.825     0.000
578.469      2.887     0.000
586.883      2.943     0.000
595.419      2.994     0.000
604.080      3.037     0.000
612.866      3.070     0.000
621.780      3.094     0.000
630.824      3.107     0.000
640.000      3.110     0.000
649.309      3.103     0.000
658.753      3.085     0.000
668.335      3.056     0.000
678.056      3.013     0.000
687.919      2.961     0.000
697.925      2.907     0.000
708.077      2.849     0.000
718.376      2.792     0.000
728.825      2.744     0.000
739.426      2.704     0.000
750.181      2.678     0.000
761.093      2.669     0.000
772.163      2.672     0.000
783.394      2.686     0.000
794.789      2.710     0.000
806.349      2.741     0.000
818.078      2.774     0.000
829.977      2.804     0.000
842.050      2.826     0.000
854.298      2.837     0.000
866.724      2.836     0.000
879.330      2.824     0.000
892.120      2.798     0.000
905.097      2.763     0.000
918.262      2.724     0.000
931.618      2.681     0.000
945.169      2.644     0.000
958.917      2.623     0.000
972.864      2.620     0.000
987.015      2.639     0.000
1001.37      2.679     0.000
1015.94      2.743     0.000
1030.71      2.830     0.000
1045.71      2.933     0.000
1060.92      3.046     0.000
1076.35      3.164     0.000
1092.00      3.281     0.000
1107.89      3.396     0.000
1124.00      3.507     0.000
1140.35      3.606     0.000
1156.94      3.693     0.000
1173.77      3.769     0.000
1190.84      3.832     0.000
1208.16      3.883     0.000
1225.73      3.922     0.000
1243.56      3.949     0.000
1261.65      3.970     0.000
1280.00      3.988     0.000
1298.62      4.008     0.000
1317.51      4.035     0.000
1336.67      4.068     0.000
1356.11      4.111     0.000
1375.84      4.163     0.000
1395.85      4.219     0.000
1416.15      4.275     0.000
1436.75      4.326     0.000
1457.65      4.369     0.000
1478.85      4.400     0.000
1500.36      4.422     0.000
1522.19      4.445     0.000
1544.33      4.480     0.000
1566.79      4.534     0.000
1589.58      4.611     0.000
1612.70      4.706     0.000
1636.16      4.808     0.000
1659.95      4.896     0.000
1684.10      4.955     0.000
1708.60      4.977     0.000
1733.45      4.954     0.000
1758.66      4.885     0.000
1784.24      4.773     0.000
1810.19      4.624     0.000
1836.52      4.448     0.000
1863.24      4.267     0.000
1890.34      4.103     0.000
1917.83      3.966     0.000
1945.73      3.856     0.000
1974.03      3.765     0.000
2002.74      3.680     0.000
2031.87      3.596     0.000
2061.43      3.510     0.000
2091.41      3.428     0.000
2121.83      3.359     0.000
2152.69      3.313     0.000
2184.01      3.287     0.000
2215.77      3.275     0.000
2248.00      3.273     0.000
2280.70      3.279     0.000
2313.87      3.292     0.000
2347.53      3.313     0.000
2381.68      3.340     0.000
2416.32      3.369     0.000
2451.46      3.394     0.000
2487.12      3.415     0.000
2523.30      3.435     0.000
2560.00      3.451     0.000
2597.24      3.461     0.000
2635.01      3.456     0.000
2673.34      3.435     0.000
2712.23      3.410     0.000
2751.68      3.391     0.000
2791.70      3.371     0.000
2832.31      3.343     0.000
2873.50      3.307     0.000
2915.30      3.279     0.000
2957.70      3.280     0.000
3000.72      3.305     0.000
3044.37      3.330     0.000
3088.65      3.319     0.000
3133.58      3.258     0.000
3179.16      3.170     0.000
3225.40      3.089     0.000
3272.31      3.040     0.000
3319.91      3.030     0.000
3368.20      3.049     0.000
3417.19      3.081     0.000
3466.89      3.113     0.000
3517.32      3.125     0.000
3568.48      3.106     0.000
3620.39      3.067     0.000
3673.05      3.033     0.000
3726.47      3.014     0.000
3780.67      2.995     0.000
3835.67      2.969     0.000
3891.46      2.951     0.000
3948.06      2.956     0.000
4005.49      2.993     0.000
4063.75      3.065     0.000
4122.86      3.166     0.000
4182.82      3.272     0.000
4243.66      3.353     0.000
4305.39      3.391     0.000
4368.01      3.394     0.000
4431.55      3.386     0.000
4496.01      3.381     0.000
4561.40      3.394     0.000
4627.75      3.441     0.000
4695.06      3.510     0.000
4763.35      3.540     0.000
4832.64      3.479     0.000
4902.93      3.372     0.000
4974.24      3.307     0.000
5046.60      3.303     0.000
5120.00      3.316     0.000
5194.47      3.304     0.000
5270.03      3.252     0.000
5346.68      3.205     0.000
5424.45      3.182     0.000
5503.35      3.165     0.000
5583.40      3.177     0.000
5664.61      3.171     0.000
5747.01      3.092     0.000
5830.60      2.983     0.000
5915.41      2.931     0.000
6001.45      2.952     0.000
6088.74      2.948     0.000
6177.30      2.874     0.000
6267.15      2.798     0.000
6358.31      2.789     0.000
6450.80      2.846     0.000
6544.62      2.943     0.000
6639.82      3.065     0.000
6736.40      3.173     0.000
6834.38      3.249     0.000
6933.79      3.280     0.000
7034.64      3.263     0.000
7136.96      3.238     0.000
7240.77      3.247     0.000
7346.09      3.254     0.000
7452.94      3.231     0.000
7561.35      3.240     0.000
7671.33      3.313     0.000
7782.91      3.401     0.000
7896.12      3.460     0.000
8010.97      3.492     0.000
8127.49      3.515     0.000
8245.71      3.503     0.000
8365.65      3.459     0.000
8487.33      3.448     0.000
8610.78      3.477     0.000
8736.03      3.509     0.000
8863.09      3.580     0.000
8992.01      3.719     0.000
9122.80      3.876     0.000
9255.50      3.997     0.000
9390.12      4.071     0.000
9526.70      4.106     0.000
9665.27      4.100     0.000
9805.86      4.065     0.000
9948.49      4.046     0.000
10093.2      4.088     0.000
10240.0      4.176     0.000
10388.9      4.248     0.000
10540.1      4.273     0.000
10693.4      4.249     0.000
10848.9      4.225     0.000
11006.7      4.261     0.000
11166.8      4.340     0.000
11329.2      4.402     0.000
11494.0      4.428     0.000
11661.2      4.412     0.000
11830.8      4.346     0.000
12002.9      4.244     0.000
12177.5      4.147     0.000
12354.6      4.119     0.000
12534.3      4.143     0.000
12716.6      4.110     0.000
12901.6      3.988     0.000
13089.2      3.830     0.000
13279.6      3.732     0.000
13472.8      3.745     0.000
13668.8      3.747     0.000
13867.6      3.604     0.000
14069.3      3.341     0.000
14273.9      3.132     0.000
14481.5      3.131     0.000
14692.2      3.294     0.000
14905.9      3.451     0.000
15122.7      3.535     0.000
15342.7      3.620     0.000
15565.8      3.801     0.000
15792.2      4.025     0.000
16021.9      4.213     0.000
16255.0      4.441     0.000
16491.4      4.716     0.000
16731.3      4.913     0.000
16974.7      5.071     0.000
17221.6      5.241     0.000
17472.1      5.382     0.000
17726.2      5.498     0.000
17984.0      5.603     0.000
18245.6      5.678     0.000
18511.0      5.725     0.000
18780.2      5.763     0.000
19053.4      5.795     0.000
19330.5      5.802     0.000
19611.7      5.782     0.000
19897.0      5.763     0.000
20186.4      5.773     0.000
20480.0      5.797     0.000
20777.9      5.821     0.000
21080.1      5.844     0.000
21386.7      5.866     0.000
21697.8      5.887     0.000
22013.4      5.908     0.000
22333.6      5.928     0.000
22658.4      5.947     0.000
22988.0      5.965     0.000
23322.4      5.983     0.000
23661.6      6.000     0.000
24005.8      6.016     0.000
24355.0      6.032     0.000
24709.2      6.047     0.000
25068.6      6.062     0.000
25433.2      6.076     0.000
25803.2      6.089     0.000
26178.5      6.103     0.000
26559.3      6.115     0.000
26945.6      6.127     0.000
27337.5      6.139     0.000
27735.2      6.150     0.000
28138.6      6.161     0.000
28547.9      6.172     0.000
28963.1      6.182     0.000
29384.4      6.192     0.000
29811.8      6.201     0.000
30245.4      6.210     0.000
30685.3      6.219     0.000
31131.7      6.227     0.000
31584.5      6.236     0.000
32043.9      6.243     0.000
32510.0      6.251     0.000
32982.8      6.258     0.000
33462.6      6.265     0.000
33949.3      6.272     0.000
34443.1      6.279     0.000
34944.1      6.285     0.000
35452.4      6.291     0.000
35968.0      6.297     0.000
36491.2      6.303     0.000
37022.0      6.308     0.000
37560.5      6.313     0.000
38106.8      6.318     0.000
38661.1      6.323     0.000
39223.4      6.328     0.000
39793.9      6.331     0.000
