"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.4739	20.5078	51.8429	20.5078	43.4064	20.5078	50.3542
21.9727	51.5292	21.9727	47.3249	21.9727	52.5612	21.9727	51.3938
23.4375	52.8301	23.4375	49.5232	23.4375	54.693	23.4375	53.3787
24.9023	54.1341	24.9023	50.5556	24.9023	56.2415	24.9023	54.8298
26.3672	55.0311	26.3672	51.5998	26.3672	57.6035	26.3672	56.0855
27.832	53.4523	27.832	50.0223	27.832	59.2236	27.832	57.0957
29.2969	55.9873	29.2969	55.2939	29.2969	61.4964	29.2969	59.6192
30.7617	59.5066	30.7617	58.224	30.7617	62.2724	30.7617	60.9647
32.2266	59.9543	32.2266	58.5431	32.2266	63.6358	32.2266	62.0685
33.6914	61.206	33.6914	60.0166	33.6914	64.6909	33.6914	63.2011
35.1562	62.3952	35.1562	61.968	35.1562	66.6113	35.1562	65.0424
36.6211	64.1488	36.6211	63.7536	36.6211	67.7371	36.6211	66.3338
38.0859	65.7174	38.0859	65.3889	38.0859	68.9653	38.0859	67.6678
39.5508	67.1153	39.5508	66.8585	39.5508	70.1537	39.5508	68.93
41.0156	68.2515	41.0156	68.0409	41.0156	71.2388	41.0156	70.0385
42.4805	69.6854	42.4805	69.6103	42.4805	72.5892	42.4805	71.4389
43.9453	71.0727	43.9453	71.0846	43.9453	73.8616	43.9453	72.7638
45.4102	72.3463	45.4102	72.3941	45.4102	74.9768	45.4102	73.9373
46.875	75.3848	46.875	75.81	46.875	77.8912	46.875	76.9706
48.3398	76.521	48.3398	76.9449	48.3398	78.9031	48.3398	78.0258
51.2695	78.6649	51.2695	79.0779	51.2695	80.81	51.2695	80.0157
52.7344	79.6285	52.7344	80.0538	52.7344	81.7055	52.7344	80.939
54.1992	80.5568	54.1992	80.9809	54.1992	82.5294	54.1992	81.8016
55.6641	81.3727	55.6641	81.7968	55.6641	83.2545	55.6641	82.5611
58.5938	82.7384	58.5938	83.1574	58.5938	84.4367	58.5938	83.8128
60.0586	83.2907	60.0586	83.7049	60.0586	84.9006	60.0586	84.3103
62.9883	84.1396	62.9883	84.5514	62.9883	85.6008	62.9883	85.0693
64.4531	84.4322	64.4531	84.8426	64.4531	85.8232	64.4531	85.3198
67.3828	84.8103	67.3828	85.216	67.3828	86.0651	67.3828	85.6166
68.8477	84.9184	68.8477	85.3216	68.8477	86.1133	68.8477	85.6891
71.7773	85.1418	71.7773	85.5407	71.7773	86.2259	71.7773	85.8472
74.707	85.2952	74.707	85.6893	74.707	86.2738	74.707	85.939
77.6367	85.3242	77.6367	85.72	77.6367	86.2161	77.6367	85.9192
79.1016	85.3464	79.1016	85.7397	79.1016	86.1869	79.1016	85.9117
82.0312	85.2453	82.0312	85.5177	82.0312	86.0788	82.0312	85.7747
84.9609	85.2729	84.9609	85.5323	84.9609	86.027	84.9609	85.7541
87.8906	85.2373	87.8906	85.5418	87.8906	86.042	87.8906	85.7589
90.8203	85.386	90.8203	85.6743	90.8203	86.0662	90.8203	85.8336
95.2148	85.4622	95.2148	85.7365	95.2148	86.0111	95.2148	85.8333
98.1445	85.5254	98.1445	85.7913	98.1445	85.9848	98.1445	85.8452
101.074	85.5972	101.074	85.8611	101.074	85.9987	101.074	85.885
105.469	85.6894	105.469	85.9666	105.469	86.0458	105.469	85.9565
108.398	85.8194	108.398	86.0838	108.398	86.1266	108.398	86.0565
112.793	85.9997	112.793	86.2426	112.793	86.2286	112.793	86.189
117.188	86.2177	117.188	86.4705	117.188	86.4203	117.188	86.3958
120.117	86.3176	120.117	86.5553	120.117	86.4663	120.117	86.4629
124.512	86.4378	124.512	86.6462	124.512	86.4872	124.512	86.5225
128.906	86.4565	128.906	86.6453	128.906	86.4539	128.906	86.5084
133.301	86.4813	133.301	86.6278	133.301	86.4183	133.301	86.4897
139.16	86.4981	139.16	86.6065	139.16	86.3327	139.16	86.4426
143.555	86.5466	143.555	86.6418	143.555	86.3062	143.555	86.4488
147.949	86.6679	147.949	86.7346	147.949	86.3026	147.949	86.4984
153.809	86.7098	153.809	86.7086	153.809	86.1551	153.809	86.4256
159.668	86.6231	159.668	86.6667	159.668	86.2771	159.668	86.4566
165.527	86.7349	165.527	86.7178	165.527	86.3407	165.527	86.5263
171.387	86.6801	171.387	86.6509	171.387	86.1334	171.387	86.3915
177.246	86.5365	177.246	86.509	177.246	85.9441	177.246	86.2258
183.105	86.4062	183.105	86.416	183.105	85.89	183.105	86.1443
188.965	86.3578	188.965	86.2678	188.965	85.6548	188.965	85.9741
196.289	86.2134	196.289	86.1711	196.289	85.6129	196.289	85.8942
203.613	85.9708	203.613	85.8983	203.613	85.5064	203.613	85.7108
210.938	85.0667	210.938	84.8203	210.938	85.4811	210.938	85.2267
218.262	85.6291	218.262	85.1873	218.262	85.4418	218.262	85.4102
225.586	86.1352	225.586	85.5229	225.586	85.2045	225.586	85.4886
232.91	86.3892	232.91	85.5612	232.91	84.4264	232.91	85.1966
241.699	86.1028	241.699	85.3662	241.699	84.1852	241.699	84.958
250.488	86.1234	250.488	85.2001	250.488	83.7797	250.488	84.7369
259.277	86.1999	259.277	85.3977	259.277	83.9689	259.277	84.8988
268.066	85.8257	268.066	84.9335	268.066	83.4872	268.066	84.451
276.855	85.9445	276.855	85.0156	276.855	83.3808	276.855	84.4645
287.109	85.7282	287.109	84.9244	287.109	83.1095	287.109	84.2656
297.363	85.9227	297.363	84.6858	297.363	83.0155	297.363	84.2067
307.617	85.8725	307.617	84.9169	307.617	82.8091	307.617	84.1851
319.336	85.4482	319.336	84.5446	319.336	82.3238	319.336	83.7546
329.59	85.1486	329.59	84.3255	329.59	81.6676	329.59	83.3509
341.309	85.0383	341.309	83.8788	341.309	81.8851	341.309	83.2501
353.027	85.2798	353.027	84.0757	353.027	81.2511	353.027	83.1593
366.211	85.3092	366.211	84.1177	366.211	81.1782	366.211	83.1585
379.395	85.4606	379.395	84.3353	379.395	81.4684	379.395	83.3797
392.578	84.9489	392.578	83.9746	392.578	81.1098	392.578	82.9729
405.762	84.9848	405.762	83.5302	405.762	80.843	405.762	82.7411
420.41	85.049	420.41	83.8706	420.41	80.1617	420.41	82.6645
435.059	84.7744	435.059	83.5106	435.059	80.3391	435.059	82.4988
451.172	85.3592	451.172	84.0857	451.172	80.0581	451.172	82.8204
465.82	85.0794	465.82	83.7644	465.82	80.0192	465.82	82.5941
483.398	84.7906	483.398	83.8366	483.398	79.8763	483.398	82.4819
499.512	84.9777	499.512	83.6113	499.512	79.8789	499.512	82.4626
517.09	84.8656	517.09	83.4265	517.09	80.0576	517.09	82.4115
536.133	85.0421	536.133	83.2698	536.133	79.4922	536.133	82.2536
555.176	85.7546	555.176	84.2711	555.176	79.2182	555.176	82.8219
574.219	85.803	574.219	84.1643	574.219	79.9912	574.219	82.991
594.727	85.3773	594.727	83.793	594.727	79.9622	594.727	82.6932
615.234	85.7413	615.234	83.9748	615.234	78.5639	615.234	82.558
637.207	85.377	637.207	84.0366	637.207	79.2888	637.207	82.6063
659.18	84.7007	659.18	83.2481	659.18	78.8406	659.18	81.9448
682.617	85.1764	682.617	83.1748	682.617	79.1035	682.617	82.1662
707.52	85.2611	707.52	83.2053	707.52	78.801	707.52	82.1339
732.422	85.5174	732.422	83.1636	732.422	78.766	732.422	82.2153
757.324	86.0918	757.324	83.5639	757.324	79.1328	757.324	82.681
785.156	85.955	785.156	83.2407	785.156	78.6737	785.156	82.4076
