"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.9517	20.5078	51.2856	20.5078	53.4945
21.9727	52.417	21.9727	45.7648	21.9727	50.2566
23.4375	53.6022	23.4375	48.4599	23.4375	51.7515
24.9023	54.969	24.9023	49.2893	24.9023	52.9981
26.3672	55.8663	26.3672	50.364	26.3672	53.9338
27.832	54.3281	27.832	48.6898	27.832	52.3661
29.2969	56.4149	29.2969	54.7529	29.2969	55.6629
30.7617	60.1158	30.7617	57.3766	30.7617	58.9587
32.2266	60.6827	32.2266	57.664	32.2266	59.4305
33.6914	61.8408	33.6914	59.2188	33.6914	60.7247
35.1562	62.8506	35.1562	61.4196	35.1562	62.1938
36.6211	64.5931	36.6211	63.1911	36.6211	63.9484
38.0859	66.1414	38.0859	64.8361	38.0859	65.5376
39.5508	67.524	39.5508	66.3139	39.5508	66.961
41.0156	68.6455	41.0156	67.5031	41.0156	68.1118
42.4805	70.0589	42.4805	69.0906	42.4805	69.6017
43.9453	71.4296	43.9453	70.5733	43.9453	71.0225
45.4102	72.7007	45.4102	71.8815	45.4102	72.3104
46.875	75.635	46.875	75.3641	46.875	75.5017
48.3398	76.7704	48.3398	76.5002	48.3398	76.6374
51.2695	78.9189	51.2695	78.6268	51.2695	78.7753
52.7344	79.8847	52.7344	79.5996	52.7344	79.7445
54.1992	80.8135	54.1992	80.5278	54.1992	80.673
55.6641	81.628	55.6641	81.3461	55.6641	81.4893
58.5938	82.9967	58.5938	82.7025	58.5938	82.8521
60.0586	83.5513	60.0586	83.2478	60.0586	83.4022
62.9883	84.4062	62.9883	84.0862	62.9883	84.2491
64.4531	84.7026	64.4531	84.3732	64.4531	84.541
67.3828	85.0889	67.3828	84.7367	67.3828	84.9164
68.8477	85.1985	68.8477	84.8411	68.8477	85.0235
71.7773	85.4157	71.7773	85.0704	71.7773	85.2465
74.707	85.564	74.707	85.2266	74.707	85.3986
77.6367	85.5958	77.6367	85.253	77.6367	85.4278
79.1016	85.6194	79.1016	85.2709	79.1016	85.4487
82.0312	85.473	82.0312	85.1174	82.0312	85.2988
84.9609	85.501	84.9609	85.1367	84.9609	85.3227
87.8906	85.465	87.8906	85.1484	87.8906	85.3096
90.8203	85.6036	90.8203	85.2919	90.8203	85.4506
95.2148	85.6716	95.2148	85.3625	95.2148	85.5198
98.1445	85.7358	98.1445	85.4182	98.1445	85.5799
101.074	85.8013	101.074	85.4961	101.074	85.6514
105.469	85.8747	105.469	85.6272	105.469	85.7527
108.398	85.9977	108.398	85.754	108.398	85.8776
112.793	86.1808	112.793	85.916	112.793	86.0505
117.188	86.4033	117.188	86.1341	117.188	86.2708
120.117	86.4972	120.117	86.2241	120.117	86.3628
124.512	86.6269	124.512	86.3117	124.512	86.4722
128.906	86.642	128.906	86.3131	128.906	86.4807
133.301	86.647	133.301	86.3216	133.301	86.4873
139.16	86.6587	139.16	86.291	139.16	86.4788
143.555	86.7128	143.555	86.3375	143.555	86.5292
147.949	86.8354	147.949	86.4324	147.949	86.6386
153.809	86.869	153.809	86.41	153.809	86.6456
159.668	86.8041	159.668	86.3103	159.668	86.5642
165.527	86.8686	165.527	86.4366	165.527	86.658
171.387	86.8253	171.387	86.3486	171.387	86.5935
177.246	86.7284	177.246	86.181	177.246	86.4633
183.105	86.7045	183.105	85.9377	183.105	86.338
188.965	86.5312	188.965	85.8761	188.965	86.216
196.289	86.4086	196.289	85.8526	196.289	86.1395
203.613	86.1789	203.613	85.5218	203.613	85.8627
210.938	85.2472	210.938	84.3195	210.938	84.8081
218.262	85.6636	218.262	85.0068	218.262	85.3476
225.586	86.2225	225.586	85.3308	225.586	85.7995
232.91	86.5291	232.91	85.4308	232.91	86.0145
241.699	86.3035	241.699	85.1094	241.699	85.7474
250.488	86.3907	250.488	84.8262	250.488	85.6785
259.277	86.4304	259.277	85.071	259.277	85.8037
268.066	86.1251	268.066	84.5984	268.066	85.4285
276.855	86.1924	276.855	84.5495	276.855	85.4482
287.109	85.8574	287.109	84.6591	287.109	85.2994
297.363	85.9896	297.363	84.7373	297.363	85.4084
307.617	85.9956	307.617	84.7102	307.617	85.4003
319.336	85.6764	319.336	84.1928	319.336	84.9977
329.59	85.3646	329.59	83.8289	329.59	84.6643
341.309	85.2835	341.309	83.6256	341.309	84.5331
353.027	85.5002	353.027	83.5884	353.027	84.6487
366.211	85.5028	366.211	83.6344	366.211	84.6683
379.395	85.6007	379.395	83.9823	379.395	84.8665
392.578	85.147	392.578	83.485	392.578	84.3951
405.762	85.1492	405.762	83.2197	405.762	84.2907
420.41	85.2196	420.41	83.456	420.41	84.4267
435.059	84.9193	435.059	83.0493	435.059	84.0842
451.172	85.451	451.172	83.1234	451.172	84.4413
465.82	85.1958	465.82	83.121	465.82	84.2811
483.398	84.7639	483.398	83.0285	483.398	83.9823
499.512	85.107	499.512	82.8643	499.512	84.1288
517.09	85.0817	517.09	82.8407	517.09	84.1041
536.133	85.1783	536.133	81.3581	536.133	83.6753
555.176	85.8334	555.176	81.7848	555.176	84.2647
574.219	85.9318	574.219	82.0861	574.219	84.4214
594.727	85.2997	594.727	82.0706	594.727	83.9786
615.234	85.5416	615.234	82.2348	615.234	84.1956
637.207	85.5855	637.207	81.7654	637.207	84.0826
659.18	84.4984	659.18	81.8633	659.18	83.3777
682.617	84.7817	682.617	81.605	682.617	83.4775
707.52	85.4033	707.52	82.2157	707.52	84.0956
732.422	85.1151	732.422	82.9626	732.422	84.1708
757.324	85.7441	757.324	83.1598	757.324	84.6414
785.156	85.5091	785.156	83.8007	785.156	84.7384
811.523	86.2222	811.523	83.6655	811.523	85.1293
840.82	87.1534	840.82	84.5446	840.82	86.042
870.117	87.3039	870.117	84.3538	870.117	86.0747
900.879	87.833	900.879	84.1792	900.879	86.3795
933.105	87.3314	933.105	84.2753	933.105	86.0668
965.332	87.0755	965.332	83.7617	965.332	85.7273
1,000.49	86.7176	1,000.49	83.3608	1,000.49	85.3558
1,035.64	86.3376	1,035.64	83.2219	1,035.64	85.0534
1,072.27	85.4693	1,072.27	83.7329	1,072.27	84.6873
1,108.89	85.8391	1,108.89	84.6358	1,108.89	85.279
1,148.44	86.3078	1,148.44	84.6904	1,148.44	85.574
1,189.45	86.3412	1,189.45	82.8443	1,189.45	84.9356
1,230.47	86.4683	1,230.47	82.8941	1,230.47	85.0389
1,274.41	87.084	1,274.41	82.6136	1,274.41	85.4003
1,319.82	88.3719	1,319.82	83.2386	1,319.82	86.5233
1,366.7	88.5823	1,366.7	82.9687	1,366.7	86.6256
1,413.57	88.296	1,413.57	82.7071	1,413.57	86.3447
1,463.38	88.3474	1,463.38	81.8379	1,463.38	86.2127
1,516.11	87.3579	1,516.11	80.5005	1,516.11	85.1618
1,568.85	86.3197	1,568.85	80.6657	1,568.85	84.3544
1,624.51	85.6098	1,624.51	78.6235	1,624.51	83.3919
1,681.64	85.4887	1,681.64	79.6484	1,681.64	83.4841
1,741.7	84.729	1,741.7	72.5711	1,741.7	81.9752
1,803.22	84.7016	1,803.22	72.0755	1,803.22	81.9223
1,866.21	84.1355	1,866.21	72.7255	1,866.21	81.4283
1,932.13	83.6034	1,932.13	73.2325	1,932.13	80.9746
1,999.51	82.1407	1,999.51	70.8226	1,999.51	79.4398
2,069.82	82.7833	2,069.82	71.6554	2,069.82	80.0957
2,143.07	82.5708	2,143.07	74.051	2,143.07	80.1319
2,219.24	82.421	2,219.24	74.7632	2,219.24	80.0981
2,296.88	80.8151	2,296.88	77.3522	2,296.88	79.42
2,378.91	79.9415	2,378.91	78.0392	2,378.91	79.0937
2,462.4	80.2828	2,462.4	78.262	2,462.4	79.3889
2,548.83	80.4156	2,548.83	79.9218	2,548.83	80.1757
2,639.65	80.5287	2,639.65	80.7808	2,639.65	80.6566
2,731.93	79.8777	2,731.93	80.7749	2,731.93	80.3494
2,828.61	79.996	2,828.61	80.3358	2,828.61	80.1693
2,928.22	79.8069	2,928.22	80.445	2,928.22	80.1376
3,030.76	79.5481	3,030.76	80.1084	3,030.76	79.8373
3,137.7	80.0021	3,137.7	80.7109	3,137.7	80.3709
3,249.02	80.2049	3,249.02	81.5354	3,249.02	80.9209
3,363.28	80.1167	3,363.28	81.4748	3,363.28	80.8487
3,481.93	80.8639	3,481.93	81.1771	3,481.93	81.0234
3,604.98	80.8935	3,604.98	80.9624	3,604.98	80.9281
3,732.42	81.2444	3,732.42	81.0763	3,732.42	81.1611
3,864.26	82.6971	3,864.26	81.1594	3,864.26	81.9959
4,000.49	82.7439	4,000.49	80.8306	4,000.49	81.8917
4,141.11	83.1394	4,141.11	80.7086	4,141.11	82.0919
4,287.6	83.5868	4,287.6	80.7744	4,287.6	82.4044
4,438.48	83.1834	4,438.48	80.4174	4,438.48	82.017
4,595.21	83.3486	4,595.21	79.5385	4,595.21	81.8486
4,756.35	82.5096	4,756.35	79.1486	4,756.35	81.1464
4,924.8	82.5926	4,924.8	78.5815	4,924.8	81.0345
5,097.66	83.1698	5,097.66	79.0735	5,097.66	81.5877
5,277.83	84.0598	5,277.83	79.4839	5,277.83	82.3486
5,463.87	84.5019	5,463.87	79.933	5,463.87	82.7924
5,657.23	84.0358	5,657.23	80.5555	5,657.23	82.6353
5,856.45	83.4724	5,856.45	80.0192	5,856.45	82.0804
6,062.99	83.4998	6,062.99	79.5319	6,062.99	81.9541
6,276.86	83.7687	6,276.86	80.0429	6,276.86	82.2936
6,498.05	82.7879	6,498.05	80.2569	6,498.05	81.7043
6,726.56	81.9324	6,726.56	80.0081	6,726.56	81.076
6,963.87	82.71	6,963.87	79.6312	6,963.87	81.4379
7,209.96	83.0792	7,209.96	79.212	7,209.96	81.5625
7,464.84	83.4668	7,464.84	79.2073	7,464.84	81.8396
7,727.05	83.5436	7,727.05	78.7717	7,727.05	81.7825
7,999.51	82.2312	7,999.51	78.4294	7,999.51	80.7337
