"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.7538	20.5078	54.5235	20.5078	52.8123	20.5078	49.6787	20.5078	54.8242	20.5078	51.6906	20.5078	49.9794
21.9727	51.9639	21.9727	51.6097	21.9727	49.9544	21.9727	50.2369	21.9727	51.3522	21.9727	51.6347	21.9727	49.9794
23.4375	53.2252	23.4375	52.903	23.4375	51.655	23.4375	52.4223	23.4375	50.4602	23.4375	51.2274	23.4375	49.9794
24.9023	54.5546	24.9023	54.2119	24.9023	52.9163	24.9023	53.8346	24.9023	50.3567	24.9023	51.275	24.9023	49.9794
26.3672	55.4492	26.3672	55.1085	26.3672	53.9441	26.3672	55.1202	26.3672	49.9678	26.3672	51.1439	26.3672	49.9794
27.832	53.957	27.832	53.5462	27.832	53.1807	27.832	56.1643	27.832	47.3613	27.832	50.3449	27.832	49.9794
29.2969	56.212	29.2969	56.0278	29.2969	56.5101	29.2969	59.0236	29.2969	46.9835	29.2969	49.4971	29.2969	49.9794
30.7617	59.734	30.7617	59.548	30.7617	59.2137	30.7617	60.4239	30.7617	49.1035	30.7617	50.3137	30.7617	49.9794
32.2266	60.2211	32.2266	60.0039	32.2266	59.7884	32.2266	61.458	32.2266	48.5253	32.2266	50.1949	32.2266	49.9794
33.6914	61.4363	33.6914	61.2482	33.6914	61.0855	33.6914	62.6259	33.6914	48.6017	33.6914	50.1421	33.6914	49.9794
35.1562	62.5437	35.1562	62.4224	35.1562	62.7399	35.1562	64.5655	35.1562	47.8363	35.1562	49.6619	35.1562	49.9794
36.6211	64.2743	36.6211	64.1717	36.6211	64.3882	36.6211	65.9103	36.6211	48.2408	36.6211	49.7629	36.6211	49.9794
38.0859	65.8244	38.0859	65.7369	38.0859	65.9284	38.0859	67.2846	38.0859	48.4317	38.0859	49.7879	38.0859	49.9794
39.5508	67.206	39.5508	67.1318	39.5508	67.3258	39.5508	68.579	39.5508	48.5322	39.5508	49.7854	39.5508	49.9794
41.0156	68.3336	41.0156	68.2665	41.0156	68.4752	41.0156	69.7023	41.0156	48.5436	41.0156	49.7706	41.0156	49.9794
42.4805	69.7438	42.4805	69.6962	42.4805	69.9618	42.4805	71.1424	42.4805	48.5332	42.4805	49.7138	42.4805	49.9794
