Frequency Spectrum for Input Signal

Data Shown:    IP8-1153-94 (Community Professional Loudspeakers)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 30°

Freq [Hz]	Signal Level [dBSPL]
22.4	66.6
23	67.5
23.6	68.5
24	70.1
25	71.6
25.8	72.9
26.5	74.1
27.2	75.2
28	76.2
29	77.1
30	78
30.7	78.8
31.5	79.6
32.5	80.3
33.5	81
34.5	81.6
35.5	82.3
36.5	83.6
37.5	84.8
38.7	85.9
40	86.9
41.2	87.8
42.5	88.7
43.7	89.5
45	90.3
46.2	91
47.5	91.7
48.7	92
50	92.2
51.5	92.5
53	92.6
54.5	92.8
56	92.9
58	93
60	93
61.5	93.1
63	93.2
65	93.2
67	93.2
69	93.2
71	93.1
73	93.1
75	93.2
77.5	93.2
80	93.3
82.5	93.3
85	93.4
87.5	93.4
90	93.5
92.5	93.5
95	93.6
97.5	93.6
100	93.8
103	93.9
106	93.9
109	93.9
112	93.9
115	93.8
118	93.8
122	93.7
125	93.6
128	93.5
132	93.5
136	93.6
140	93.6
145	93.7
150	93.8
155	93.9
160	94
165	94.1
170	94.1
175	94.1
180	94.1
185	94.1
190	94.1
195	94.1
200	94
206	94
212	94
218	94.3
224	94.6
230	94.7
236	94.8
240	94.6
250	94.5
258	94.5
265	94.8
272	95
280	95.1
290	95.4
300	95.7
307	95.9
315	96
325	95.9
335	95.4
345	94.7
355	94
365	93.6
375	93.6
387	94.1
400	94.8
412	95.2
425	95.2
437	94.9
450	94
462	92.6
475	90.6
487	87.7
500	84.2
515	82.5
530	84.2
545	86.5
560	88.8
580	91.1
600	93.2
615	94.7
630	95.4
650	95.4
670	95
690	94.6
710	94.4
730	94
750	94
775	94.6
800	95.3
825	95.7
850	95.7
875	95.5
900	95.2
925	94.9
950	95
975	95.5
1000	95.1
1030	93.9
1060	93.2
1090	94
1120	94.3
1150	93.2
1180	91.9
1220	91.6
1250	91.8
1280	92.1
1320	92.6
1360	93.4
1400	93.1
1450	92.3
1500	92.6
1550	93.1
1600	93
1650	92.6
1700	90.7
1750	89
1800	89.4
1850	89.5
1900	89.5
1950	89.4
2000	88.1
2060	90
2120	91.8
2180	91
2240	90.4
2300	91.1
2360	90
2400	88.5
2500	89.5
2580	88.5
2650	87.7
2720	90
2800	91.2
2900	90.6
3000	90.2
3070	88.4
3150	89.5
3250	87.4
3350	83.6
3450	78.5
3550	81.9
3650	86.2
3750	86
3870	86.7
4000	85.7
4120	88.1
4250	87.6
4370	84.1
4500	80.6
4620	84.6
4750	85.7
4870	85.8
5000	87.4
5150	86.7
5300	80.2
5450	84.1
5600	86.2
5800	87
6000	85.6
6150	84.6
6300	86.1
6500	85.7
6700	88.2
6900	88.6
7100	87.1
7300	88.6
7500	90
7750	90.8
8000	91
8250	89.7
8500	89.6
8750	88.4
9000	88.8
9250	88.6
9500	90
9750	91.2
10000	88.8
10300	88
10600	86.3
10900	86.2
11200	86.4
11500	85
11800	86.1
12200	89.1
12500	93.7
12800	88.7
13200	85.7
13600	81.3
14000	77
14500	75.4
15000	73.7
15500	75.3
16000	77
16500	81.1
17000	84.5
17500	83.6
18000	80.7
18500	79.1
19000	76.7
19500	77.8
20000	74.2
20600	73
21200	67
21800	68.4
22400	58.7
