"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.77	20.5078	53.1451	20.5078	53.4688
23.4375	47.4946	23.4375	49.1641	23.4375	48.4091
26.3672	46.5349	26.3672	49.5716	26.3672	48.3134
29.2969	50.7028	29.2969	52.9507	29.2969	51.9705
32.2266	55.8492	32.2266	57.2811	32.2266	56.6239
35.1563	60.1296	35.1563	61.0819	35.1563	60.6318
38.0859	64.1919	38.0859	64.7208	38.0859	64.4644
41.0156	67.2682	41.0156	67.917	41.0156	67.6047
43.9453	70.4563	43.9453	70.7956	43.9453	70.6293
46.875	72.2912	46.875	72.5566	46.875	72.4259
49.8047	73.5816	49.8047	73.7474	49.8047	73.6653
55.6641	75.0228	55.6641	75.0129	55.6641	75.0178
58.5938	75.343	58.5938	75.2931	58.5938	75.3181
61.5234	75.8281	61.5234	75.6869	61.5234	75.758
67.3828	76.5841	67.3828	76.3625	67.3828	76.4747
73.2422	77.3911	73.2422	77.058	73.2422	77.2277
76.1719	77.8991	76.1719	77.5863	76.1719	77.7455
82.0313	78.8669	82.0313	78.4616	82.0313	78.669
87.8906	79.7859	87.8906	79.3484	87.8906	79.5727
93.75	80.7338	93.75	80.3165	93.75	80.5301
102.539	82.1441	102.539	81.6767	102.539	81.9166
108.398	82.9421	108.398	82.4643	108.398	82.7098
117.188	84.308	117.188	83.8051	117.188	84.0638
125.977	85.3895	125.977	84.848	125.977	85.1272
134.766	86.3556	134.766	85.8068	134.766	86.0898
143.555	87.0805	143.555	86.4746	143.555	86.7881
155.273	87.7299	155.273	87.1114	155.273	87.4316
164.063	87.8892	164.063	87.2569	164.063	87.5845
175.781	88.0083	175.781	87.2903	175.781	87.6641
190.43	88.0432	190.43	87.3495	190.43	87.7102
202.148	87.7559	202.148	87.109	202.148	87.4445
216.797	87.2945	216.797	86.5512	216.797	86.9388
234.375	87.0914	234.375	86.2643	234.375	86.6975
249.023	86.7033	249.023	85.7156	249.023	86.2375
266.602	86.5259	266.602	85.5257	266.602	86.0545
287.109	86.0865	287.109	85.0089	287.109	85.581
307.617	85.9784	307.617	84.7281	307.617	85.3981
331.055	85.9963	331.055	84.7053	331.055	85.3986
354.492	85.6654	354.492	84.3093	354.492	85.0401
377.93	85.1985	377.93	83.7438	377.93	84.5318
407.227	85.9387	407.227	84.0314	407.227	85.0889
436.523	85.2657	436.523	83.0876	436.523	84.3118
465.82	85.656	465.82	83.5167	465.82	84.7168
500.977	85.8469	500.977	83.5976	500.977	84.8663
536.133	85.2215	536.133	83.2069	536.133	84.33
574.219	85.973	574.219	83.3286	574.219	84.849
615.234	85.5679	615.234	83.1438	615.234	84.5228
659.18	86.0221	659.18	83.2694	659.18	84.8603
706.055	85.9313	706.055	84.1726	706.055	85.1404
758.789	86.8432	758.789	84.8193	758.789	85.9481
811.523	86.952	811.523	84.7568	811.523	85.9917
870.117	86.6103	870.117	84.2424	870.117	85.5858
931.641	86.0314	931.641	83.9034	931.641	85.0965
999.023	86.0919	999.023	83.6445	999.023	85.0384
1,072.27	85.4387	1,072.27	83.0543	1,072.27	84.4081
1,148.44	85.7107	1,148.44	83.1823	1,148.44	84.628
1,230.47	85.5158	1,230.47	83.1098	1,230.47	84.4773
1,318.36	84.3063	1,318.36	84.7778	1,318.36	84.5484
1,415.04	85.982	1,415.04	84.5623	1,415.04	85.3299
1,514.65	86.3331	1,514.65	83.0491	1,514.65	84.9944
1,623.05	86.4365	1,623.05	81.3042	1,623.05	84.5881
1,740.23	85.2343	1,740.23	81.5062	1,740.23	83.7586
1,866.21	83.633	1,866.21	80.9743	1,866.21	82.504
2,000.98	83.018	2,000.98	80.7225	2,000.98	82.0202
2,144.53	83.2045	2,144.53	80.0998	2,144.53	81.9239
2,296.88	83.0169	2,296.88	78.1068	2,296.88	81.2217
2,460.94	82.7952	2,460.94	78.8909	2,460.94	81.2678
2,639.65	82.7841	2,639.65	78.0384	2,639.65	81.0296
2,827.15	81.5313	2,827.15	76.8276	2,827.15	79.7874
3,032.23	81.1267	3,032.23	77.5972	3,032.23	79.7111
3,249.02	81.653	3,249.02	77.5816	3,249.02	80.0779
3,483.4	80.961	3,483.4	79.0601	3,483.4	80.1137
3,732.42	79.5651	3,732.42	79.6929	3,732.42	79.6295
3,999.02	77.9368	3,999.02	81.2208	3,999.02	79.8821
4,286.13	76.0623	4,286.13	82.2646	4,286.13	80.1877
4,593.75	79.2026	4,593.75	82.4557	4,593.75	81.1269
4,924.8	79.6378	4,924.8	81.6277	4,924.8	80.7457
5,279.3	81.0388	5,279.3	80.332	5,279.3	80.6998
5,657.23	82.1827	5,657.23	80.2572	5,657.23	81.3258
6,061.52	81.9625	6,061.52	82.1358	6,061.52	82.05
6,498.05	81.686	6,498.05	82.3611	6,498.05	82.0366
6,963.87	82.6459	6,963.87	81.7739	6,963.87	82.2318
