* Freq[Hz]      Mag   Phase[Deg]
5.00000     44.522     0.000
5.07273     44.775     0.000
5.14651     45.029     0.000
5.22137     45.282     0.000
5.29732     45.524     0.000
5.37437     45.758     0.000
5.45254     45.992     0.000
5.53185     46.230     0.000
5.61231     46.474     0.000
5.69394     46.719     0.000
5.77676     46.966     0.000
5.86079     47.221     0.000
5.94604     47.475     0.000
6.03252     47.720     0.000
6.12027     47.950     0.000
6.20929     48.179     0.000
6.29961     48.413     0.000
6.39124     48.651     0.000
6.48420     48.889     0.000
6.57851     49.135     0.000
6.67420     49.381     0.000
6.77128     49.622     0.000
6.86977     49.838     0.000
6.96969     50.053     0.000
7.07107     50.303     0.000
7.17392     50.568     0.000
7.27827     50.823     0.000
7.38413     51.053     0.000
7.49154     51.283     0.000
7.60050     51.521     0.000
7.71105     51.759     0.000
7.82321     52.001     0.000
7.93701     52.246     0.000
8.05245     52.495     0.000
8.16958     52.747     0.000
8.28841     53.002     0.000
8.40896     53.261     0.000
8.53128     53.510     0.000
8.65537     53.727     0.000
8.78126     53.946     0.000
8.90899     54.169     0.000
9.03857     54.409     0.000
9.17004     54.691     0.000
9.30342     54.953     0.000
9.43874     55.188     0.000
9.57603     55.426     0.000
9.71532     55.666     0.000
9.85663     55.911     0.000
10.0000     56.157     0.000
10.1455     56.409     0.000
10.2930     56.646     0.000
10.4427     56.844     0.000
10.5946     57.083     0.000
10.7487     57.346     0.000
10.9051     57.616     0.000
11.0637     57.862     0.000
11.2246     58.073     0.000
11.3879     58.288     0.000
11.5535     58.527     0.000
11.7216     58.814     0.000
11.8921     59.048     0.000
12.0650     59.275     0.000
12.2405     59.503     0.000
12.4186     59.736     0.000
12.5992     59.972     0.000
12.7825     60.210     0.000
12.9684     60.451     0.000
13.1570     60.697     0.000
13.3484     60.946     0.000
13.5426     61.197     0.000
13.7395     61.452     0.000
13.9394     61.711     0.000
14.1421     61.973     0.000
14.3478     62.200     0.000
14.5565     62.408     0.000
14.7683     62.681     0.000
14.9831     62.958     0.000
15.2010     63.158     0.000
15.4221     63.423     0.000
15.6464     63.653     0.000
15.8740     63.904     0.000
16.1049     64.158     0.000
16.3392     64.400     0.000
16.5768     64.674     0.000
16.8179     64.886     0.000
17.0626     65.101     0.000
17.3107     65.343     0.000
17.5625     65.639     0.000
17.8180     65.863     0.000
18.0771     66.090     0.000
18.3401     66.320     0.000
18.6068     66.553     0.000
18.8775     66.789     0.000
19.1521     67.089     0.000
19.4306     67.370     0.000
19.7133     67.616     0.000
20.0000     67.765     0.000
20.2909     68.033     0.000
20.5860     68.419     0.000
20.8855     68.761     0.000
21.1893     69.061     0.000
21.4975     69.300     0.000
21.8102     69.552     0.000
22.1274     69.763     0.000
22.4492     69.959     0.000
22.7758     70.208     0.000
23.1071     70.401     0.000
23.4432     70.604     0.000
23.7841     70.854     0.000
24.1301     71.150     0.000
24.4811     71.329     0.000
24.8372     71.695     0.000
25.1984     71.941     0.000
25.5649     72.118     0.000
25.9368     72.331     0.000
26.3141     72.480     0.000
26.6968     72.633     0.000
27.0851     72.822     0.000
27.4791     73.026     0.000
27.8788     73.259     0.000
28.2843     73.410     0.000
28.6957     73.574     0.000
29.1131     73.835     0.000
29.5365     74.063     0.000
29.9661     74.330     0.000
30.4020     74.505     0.000
30.8442     74.729     0.000
31.2929     74.979     0.000
31.7480     75.188     0.000
32.2098     75.512     0.000
32.6783     75.699     0.000
33.1536     75.914     0.000
33.6359     76.044     0.000
34.1251     76.352     0.000
34.6215     76.591     0.000
35.1250     76.777     0.000
35.6359     77.002     0.000
36.1543     77.202     0.000
36.6802     77.462     0.000
37.2137     77.677     0.000
37.7550     77.948     0.000
38.3041     78.119     0.000
38.8613     78.281     0.000
39.4265     78.502     0.000
40.0000     78.728     0.000
40.5818     78.960     0.000
41.1721     79.092     0.000
41.7710     79.229     0.000
42.3785     79.365     0.000
42.9949     79.523     0.000
43.6203     79.718     0.000
44.2548     79.880     0.000
44.8985     80.106     0.000
45.5515     80.332     0.000
46.2141     80.497     0.000
46.8863     80.711     0.000
47.5683     80.931     0.000
48.2602     81.133     0.000
48.9621     81.233     0.000
49.6743     81.389     0.000
50.3968     81.559     0.000
51.1299     81.752     0.000
51.8736     81.923     0.000
52.6281     82.118     0.000
53.3936     82.404     0.000
54.1702     82.656     0.000
54.9581     82.847     0.000
55.7575     83.091     0.000
56.5685     83.288     0.000
57.3914     83.551     0.000
58.2261     83.744     0.000
59.0730     83.989     0.000
59.9323     84.182     0.000
60.8040     84.431     0.000
61.6884     84.564     0.000
62.5857     84.745     0.000
63.4960     84.968     0.000
64.4196     85.113     0.000
65.3566     85.297     0.000
66.3073     85.509     0.000
67.2717     85.654     0.000
68.2502     85.843     0.000
69.2429     86.004     0.000
70.2501     86.246     0.000
71.2719     86.451     0.000
72.3086     86.606     0.000
73.3603     86.852     0.000
74.4274     87.053     0.000
75.5099     87.087     0.000
76.6083     87.320     0.000
77.7226     87.404     0.000
78.8531     87.491     0.000
80.0000     87.625     0.000
81.1636     87.755     0.000
82.3442     87.855     0.000
83.5419     87.927     0.000
84.7570     88.026     0.000
85.9899     88.155     0.000
87.2406     88.206     0.000
88.5096     88.359     0.000
89.7970     88.500     0.000
91.1031     88.606     0.000
92.4282     88.755     0.000
93.7726     88.800     0.000
95.1366     88.867     0.000
96.5204     88.920     0.000
97.9243     89.000     0.000
99.3486     88.900     0.000
100.794     88.883     0.000
102.260     88.845     0.000
103.747     88.800     0.000
105.256     88.800     0.000
106.787     88.914     0.000
108.340     88.957     0.000
109.916     88.912     0.000
111.515     88.957     0.000
113.137     88.915     0.000
114.783     88.923     0.000
116.452     88.812     0.000
118.146     88.713     0.000
119.865     88.626     0.000
121.608     88.626     0.000
123.377     88.485     0.000
125.171     88.435     0.000
126.992     88.376     0.000
128.839     88.395     0.000
130.713     88.282     0.000
132.615     88.283     0.000
134.543     88.245     0.000
136.500     88.250     0.000
138.486     88.311     0.000
140.500     88.200     0.000
142.544     88.035     0.000
144.617     87.910     0.000
146.721     87.767     0.000
148.855     87.625     0.000
151.020     87.528     0.000
153.217     87.416     0.000
155.445     87.418     0.000
157.706     87.282     0.000
