* Freq[Hz]      Mag   Phase[Deg]
5.00000      0.893     0.000
5.07273      0.898     0.000
5.14651      0.904     0.000
5.22137      0.909     0.000
5.29732      0.914     0.000
5.37437      0.918     0.000
5.45254      0.924     0.000
5.53185      0.928     0.000
5.61231      0.933     0.000
5.69394      0.938     0.000
5.77676      0.943     0.000
5.86079      0.947     0.000
5.94604      0.951     0.000
6.03252      0.956     0.000
6.12027      0.960     0.000
6.20929      0.965     0.000
6.29961      0.968     0.000
6.39124      0.973     0.000
6.48420      0.977     0.000
6.57851      0.980     0.000
6.67420      0.984     0.000
6.77128      0.988     0.000
6.86977      0.992     0.000
6.96969      0.995     0.000
7.07107      0.999     0.000
7.17392      1.002     0.000
7.27827      1.005     0.000
7.38413      1.009     0.000
7.49154      1.012     0.000
7.60050      1.015     0.000
7.71105      1.018     0.000
7.82321      1.021     0.000
7.93701      1.024     0.000
8.05245      1.027     0.000
8.16958      1.030     0.000
8.28841      1.032     0.000
8.40896      1.035     0.000
8.53128      1.037     0.000
8.65537      1.040     0.000
8.78126      1.042     0.000
8.90899      1.045     0.000
9.03857      1.047     0.000
9.17004      1.049     0.000
9.30342      1.051     0.000
9.43874      1.053     0.000
9.57603      1.055     0.000
9.71532      1.057     0.000
9.85663      1.059     0.000
10.0000      1.060     0.000
10.1455      1.062     0.000
10.2930      1.063     0.000
10.4427      1.065     0.000
10.5946      1.067     0.000
10.7487      1.068     0.000
10.9051      1.069     0.000
11.0637      1.071     0.000
11.2246      1.071     0.000
11.3879      1.072     0.000
11.5535      1.074     0.000
11.7216      1.075     0.000
11.8921      1.075     0.000
12.0650      1.076     0.000
12.2405      1.077     0.000
12.4186      1.078     0.000
12.5992      1.078     0.000
12.7825      1.079     0.000
12.9684      1.079     0.000
13.1570      1.080     0.000
13.3484      1.080     0.000
13.5426      1.080     0.000
13.7395      1.080     0.000
13.9394      1.080     0.000
14.1421      1.080     0.000
14.3478      1.080     0.000
14.5565      1.080     0.000
14.7683      1.080     0.000
14.9831      1.080     0.000
15.2010      1.079     0.000
15.4221      1.079     0.000
15.6464      1.079     0.000
15.8740      1.078     0.000
16.1049      1.078     0.000
16.3392      1.077     0.000
16.5768      1.076     0.000
16.8179      1.075     0.000
17.0626      1.075     0.000
17.3107      1.074     0.000
17.5625      1.073     0.000
17.8180      1.072     0.000
18.0771      1.071     0.000
18.3401      1.069     0.000
18.6068      1.068     0.000
18.8775      1.067     0.000
19.1521      1.065     0.000
19.4306      1.064     0.000
19.7133      1.063     0.000
20.0000      1.061     0.000
20.2909      1.059     0.000
20.5860      1.061     0.000
20.8855      1.082     0.000
21.1893      1.070     0.000
21.4975      1.054     0.000
21.8102      1.046     0.000
22.1274      1.045     0.000
22.4492      1.048     0.000
22.7758      1.053     0.000
23.1071      1.059     0.000
23.4432      1.052     0.000
23.7841      1.039     0.000
24.1301      1.048     0.000
24.4811      1.029     0.000
24.8372      1.031     0.000
25.1984      1.044     0.000
25.5649      1.039     0.000
25.9368      1.021     0.000
26.3141      1.021     0.000
26.6968      1.023     0.000
27.0851      1.024     0.000
27.4791      1.008     0.000
27.8788      0.995     0.000
28.2843      0.990     0.000
28.6957      1.002     0.000
29.1131      1.014     0.000
29.5365      1.018     0.000
29.9661      1.024     0.000
30.4020      0.994     0.000
30.8442      0.996     0.000
31.2929      1.013     0.000
31.7480      0.992     0.000
32.2098      0.999     0.000
32.6783      1.001     0.000
33.1536      0.993     0.000
33.6359      0.986     0.000
34.1251      1.006     0.000
34.6215      1.002     0.000
35.1250      1.007     0.000
35.6359      0.994     0.000
36.1543      0.992     0.000
36.6802      1.004     0.000
37.2137      0.977     0.000
37.7550      1.007     0.000
38.3041      0.986     0.000
38.8613      0.999     0.000
39.4265      1.003     0.000
40.0000      0.988     0.000
40.5818      1.020     0.000
41.1721      0.989     0.000
41.7710      0.963     0.000
42.3785      1.009     0.000
42.9949      0.993     0.000
43.6203      0.971     0.000
44.2548      0.994     0.000
44.8985      0.995     0.000
45.5515      0.989     0.000
46.2141      0.967     0.000
46.8863      0.964     0.000
47.5683      0.976     0.000
48.2602      0.971     0.000
48.9621      0.975     0.000
49.6743      0.974     0.000
50.3968      0.967     0.000
51.1299      0.981     0.000
51.8736      0.974     0.000
52.6281      0.990     0.000
53.3936      0.986     0.000
54.1702      0.983     0.000
54.9581      1.003     0.000
55.7575      0.971     0.000
56.5685      0.993     0.000
57.3914      0.989     0.000
58.2261      0.996     0.000
59.0730      0.982     0.000
59.9323      0.976     0.000
60.8040      0.978     0.000
61.6884      0.982     0.000
62.5857      0.997     0.000
63.4960      0.981     0.000
64.4196      0.994     0.000
65.3566      0.977     0.000
66.3073      0.977     0.000
67.2717      0.983     0.000
68.2502      0.982     0.000
69.2429      0.980     0.000
70.2501      0.985     0.000
71.2719      0.969     0.000
72.3086      0.960     0.000
73.3603      0.980     0.000
74.4274      0.961     0.000
75.5099      0.964     0.000
76.6083      0.998     0.000
77.7226      0.977     0.000
78.8531      0.970     0.000
80.0000      0.961     0.000
81.1636      0.968     0.000
82.3442      0.987     0.000
83.5419      0.988     0.000
84.7570      0.962     0.000
85.9899      0.986     0.000
87.2406      0.982     0.000
88.5096      0.981     0.000
89.7970      0.986     0.000
