* Freq[Hz]      Mag   Phase[Deg]
4561.40     84.792     0.000
4627.75     84.744     0.000
4695.06     84.594     0.000
4763.35     84.449     0.000
4832.64     84.383     0.000
4902.93     84.330     0.000
4974.24     84.206     0.000
5046.60     84.296     0.000
5120.00     84.409     0.000
5194.47     84.454     0.000
5270.03     84.653     0.000
5346.68     84.741     0.000
5424.45     84.614     0.000
5503.35     84.551     0.000
5583.40     84.457     0.000
5664.61     84.271     0.000
5747.01     84.174     0.000
5830.60     84.011     0.000
5915.41     83.696     0.000
6001.45     83.600     0.000
6088.74     83.518     0.000
6177.30     83.442     0.000
6267.15     83.440     0.000
6358.31     83.329     0.000
6450.80     83.322     0.000
6544.62     83.394     0.000
6639.82     83.554     0.000
6736.40     83.798     0.000
6834.38     83.943     0.000
6933.79     84.011     0.000
7034.64     84.022     0.000
7136.96     83.964     0.000
7240.77     83.934     0.000
7346.09     83.880     0.000
7452.94     83.817     0.000
7561.35     83.736     0.000
7671.33     83.554     0.000
7782.91     83.389     0.000
7896.12     83.147     0.000
8010.97     83.073     0.000
8127.49     83.025     0.000
8245.71     83.147     0.000
8365.65     83.061     0.000
8487.33     82.934     0.000
8610.78     82.632     0.000
8736.03     82.376     0.000
8863.09     82.136     0.000
8992.01     82.141     0.000
9122.80     82.192     0.000
9255.50     82.303     0.000
9390.12     82.235     0.000
9526.70     82.186     0.000
9665.27     82.076     0.000
9805.86     81.999     0.000
9948.49     81.959     0.000
10093.2     81.851     0.000
10240.0     81.675     0.000
10388.9     81.471     0.000
10540.1     81.316     0.000
10693.4     81.200     0.000
10848.9     81.021     0.000
11006.7     80.691     0.000
11166.8     80.419     0.000
11329.2     80.282     0.000
11494.0     80.277     0.000
11661.2     80.268     0.000
11830.8     80.240     0.000
12002.9     80.214     0.000
12177.5     80.207     0.000
12354.6     80.164     0.000
12534.3     80.077     0.000
12716.6     80.054     0.000
12901.6     80.198     0.000
13089.2     80.480     0.000
13279.6     80.727     0.000
13472.8     80.943     0.000
13668.8     81.252     0.000
13867.6     81.610     0.000
14069.3     81.824     0.000
14273.9     81.871     0.000
14481.5     81.818     0.000
14692.2     81.680     0.000
14905.9     81.443     0.000
15122.7     81.238     0.000
15342.7     81.180     0.000
15565.8     81.048     0.000
15792.2     80.657     0.000
16021.9     80.158     0.000
16255.0     79.688     0.000
16491.4     79.242     0.000
16731.3     78.967     0.000
16974.7     78.859     0.000
17221.6     78.658     0.000
17472.1     78.226     0.000
17726.2     77.782     0.000
17984.0     77.375     0.000
18245.6     77.022     0.000
18511.0     76.839     0.000
18780.2     76.705     0.000
19053.4     76.499     0.000
19330.5     76.292     0.000
19611.7     75.966     0.000
19897.0     75.621     0.000
20186.4     75.561     0.000
20480.0     75.501     0.000
20777.9     75.443     0.000
21080.1     75.387     0.000
21386.7     75.331     0.000
21697.8     75.276     0.000
22013.4     75.223     0.000
22333.6     75.171     0.000
22658.4     75.119     0.000
22988.0     75.069     0.000
23322.4     75.020     0.000
23661.6     74.972     0.000
24005.8     74.925     0.000
24355.0     74.879     0.000
24709.2     74.833     0.000
25068.6     74.789     0.000
25433.2     74.745     0.000
25803.2     74.703     0.000
26178.5     74.661     0.000
26559.3     74.620     0.000
26945.6     74.579     0.000
27337.5     74.540     0.000
27735.2     74.501     0.000
28138.6     74.463     0.000
28547.9     74.425     0.000
28963.1     74.389     0.000
29384.4     74.353     0.000
29811.8     74.317     0.000
30245.4     74.282     0.000
30685.3     74.248     0.000
31131.7     74.214     0.000
31584.5     74.181     0.000
32043.9     74.149     0.000
32510.0     74.117     0.000
32982.8     74.085     0.000
33462.6     74.055     0.000
33949.3     74.024     0.000
34443.1     73.994     0.000
34944.1     73.965     0.000
35452.4     73.935     0.000
35968.0     73.907     0.000
36491.2     73.879     0.000
37022.0     73.851     0.000
37560.5     73.824     0.000
38106.8     73.797     0.000
38661.1     73.770     0.000
39223.4     73.745     0.000
39793.9     73.719     0.000
