"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.4436	20.5078	43.559	20.5078	47.4299
21.9727	51.3631	21.9727	46.309	21.9727	49.5332
23.4375	53.4018	23.4375	47.929	23.4375	51.4758
24.9023	55.0152	24.9023	51.0756	24.9023	53.4776
26.3672	56.7467	26.3672	53.2629	26.3672	55.3451
27.832	58.1275	27.832	55.1491	27.832	56.8887
29.2969	59.6692	29.2969	57.1801	29.2969	58.6006
30.7617	60.8254	30.7617	58.706	30.7617	59.8937
32.2266	61.9496	32.2266	60.5001	32.2266	61.285
33.6914	63.3298	33.6914	62.2319	33.6914	62.8155
35.1563	64.7468	35.1563	63.8436	35.1563	64.3187
36.6211	65.8965	36.6211	65.2578	36.6211	65.5889
38.0859	67.0592	38.0859	66.6027	38.0859	66.8369
39.5508	68.2627	39.5508	67.9346	39.5508	68.1017
41.0156	69.5775	41.0156	69.34	41.0156	69.4603
42.4805	70.4928	42.4805	70.3729	42.4805	70.4333
43.9453	71.7725	43.9453	71.7372	43.9453	71.7549
45.4102	73.0269	45.4102	72.9787	45.4102	73.0029
46.875	74.0214	46.875	73.9122	46.875	73.9671
48.3398	74.8843	48.3398	74.9163	48.3398	74.9003
51.2695	77.0043	51.2695	77.1071	51.2695	77.056
52.7344	77.9381	52.7344	78.0124	52.7344	77.9754
54.1992	78.7167	54.1992	78.8368	54.1992	78.7772
55.6641	79.6048	55.6641	79.7171	55.6641	79.6613
58.5938	81.024	58.5938	81.1283	58.5938	81.0765
60.0586	81.6276	60.0586	81.7217	60.0586	81.6749
62.9883	82.8748	62.9883	82.955	62.9883	82.9151
64.4531	83.3744	64.4531	83.4424	64.4531	83.4085
67.3828	84.1813	67.3828	84.243	67.3828	84.2123
68.8477	84.3783	68.8477	84.4298	68.8477	84.4041
71.7773	84.8012	71.7773	84.8269	71.7773	84.8141
74.707	85.292	74.707	85.3214	74.707	85.3067
77.6367	85.455	77.6367	85.4846	77.6367	85.4698
79.1016	85.4243	79.1016	85.4433	79.1016	85.4338
