Frequency Spectrum for Input Signal

Data Shown:    KX12 Horn H (K-array)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°

Freq [Hz]	Signal Level [dBSPL]
22.4	72.6
23	73.1
23.6	74.2
24	77.4
25	79.7
25.8	81.2
26.5	82.3
27.2	82.2
28	79.1
29	78.3
30	79.3
30.7	82.6
31.5	84.7
32.5	86
33.5	84.9
34.5	82.4
35.5	75.8
36.5	69.9
37.5	67.7
38.7	77.7
40	85
41.2	87.9
42.5	88.1
43.7	86.8
45	84.9
46.2	83
47.5	79.9
48.7	78.8
50	80.5
51.5	88
53	90.8
54.5	89.2
56	85.8
58	89.3
60	90.6
61.5	87.2
63	88.4
65	91.7
67	90.2
69	88.6
71	89.6
73	91
75	91.8
77.5	92.9
80	95.5
82.5	97.2
85	97.7
87.5	97.6
90	97.2
92.5	96.6
95	96.2
97.5	95.7
100	95.3
103	97.2
106	99
109	101.9
112	103.6
115	104.5
118	105.6
122	106.3
125	107
128	107.4
132	107.8
136	107.9
140	108.4
145	108.7
150	108.6
155	108.3
160	107.8
165	107
170	107
175	107
180	107.1
185	107.1
190	106.2
195	104.5
200	101.3
206	99.7
212	101.4
218	103.9
224	104.4
230	104.4
236	104
240	102
250	103.2
258	103.6
265	105.2
272	106.3
280	106.5
290	105.3
300	105.3
307	105.1
315	103.8
325	102.2
335	101.3
345	98.2
355	100.9
365	104.4
375	104.3
387	104.3
400	102.9
412	102.3
425	101.2
437	98.3
450	95.2
462	97.3
475	98.1
487	96.4
500	95.2
515	95
530	93
545	89.9
560	87.1
580	89.4
600	88.6
615	89.6
630	90.5
650	92.5
670	90.7
690	88.2
710	92.6
730	95.4
750	93.8
775	95.8
800	96.3
825	95.5
850	94.2
875	96.2
900	97.4
925	96.8
950	97.2
975	96.2
1000	97.6
1030	95.6
1060	92.8
1090	91.9
1120	88.6
1150	90.5
1180	82.6
1220	74.7
1250	78.2
1280	87.8
1320	89
1360	93.7
1400	96.9
1450	98.3
1500	105
1550	101.1
1600	104.4
1650	106.8
1700	105
1750	100
1800	105.6
1850	105.9
1900	103.7
1950	101.8
2000	102.4
2060	99.5
2120	101.2
2180	100.6
2240	98.7
2300	97.9
2360	93.9
2400	92.3
2500	91.8
2580	93.1
2650	93.3
2720	92.1
2800	92.4
2900	95.2
3000	96.6
3070	94.7
3150	90.6
3250	88.9
3350	94
3450	98.4
3550	101.1
3650	103.6
3750	105
3870	105
4000	104.5
4120	103.1
4250	100.8
4370	100.2
4500	101.5
4620	103.1
4750	102.8
4870	103
5000	101
5150	96.4
5300	99
5450	103
5600	104.6
5800	102.9
6000	99.9
6150	100.8
6300	103.5
6500	104.3
6700	103.3
6900	100.1
7100	88.9
7300	95.3
7500	98.8
7750	96.8
8000	98.7
8250	106.2
8500	108.9
8750	107.9
9000	99.2
9250	94.7
9500	96.8
9750	93.7
10000	106.1
10300	110.3
10600	106.4
10900	100.2
11200	105.8
11500	94.7
11800	110.6
12200	112.5
12500	105.8
12800	111.1
13200	104.6
13600	107.2
14000	109
14500	108.8
15000	106.4
15500	89.3
16000	94.7
16500	101.3
17000	100.6
17500	85.7
18000	89.6
18500	98.5
19000	94.8
19500	80
20000	83.1
20600	68.8
21200	83.1
21800	76
22400	78.4
