Frequency Spectrum for Input Signal

Data Shown:    VXL1-24 + VXL1-24 Wide Mode (YAMAHA)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 80°  

Freq [Hz]	Signal Level [dBSPL]
22.4	47.4
23	48
23.6	48.6
24	49.2
25	49.8
25.8	50.4
26.5	50.9
27.2	51.4
28	52
29	52.5
30	53
30.7	53.5
31.5	54
32.5	54.4
33.5	54.9
34.5	55.4
35.5	55.8
36.5	56.2
37.5	56.6
38.7	57
40	57.4
41.2	57.8
42.5	58.2
43.7	58.6
45	59
46.2	59.3
47.5	59.7
48.7	60
50	60.4
51.5	60.7
53	61
54.5	61.3
56	61.6
58	61.9
60	62.2
61.5	62.5
63	62.7
65	63
67	63.2
69	63.4
71	63.6
73	63.8
75	64
77.5	64.2
80	64.4
82.5	64.5
85	64.6
87.5	64.7
90	64.8
92.5	64.9
95	64.9
97.5	64.9
100	64.9
103	64.9
106	64.9
109	64.8
112	64.7
115	64.6
118	64.5
122	64.4
125	64.3
128	64.2
132	64.2
136	64.3
140	64.5
145	64.8
150	65.3
155	65.8
160	66.4
165	67.1
170	67.7
175	68.4
180	69.1
185	69.7
190	70.3
195	70.8
200	71.2
206	71.6
212	71.9
218	72.1
224	72.2
230	72.2
236	72.1
240	71.9
250	71.5
258	71.1
265	70.6
272	70
280	69.2
290	68.5
300	67.9
307	67.4
315	67.1
325	67.1
335	67.2
345	67.4
355	67.4
365	67.3
375	67
387	66.5
400	65.9
412	65.4
425	65.4
437	65.9
450	66.9
462	67.9
475	68.8
487	69.4
500	69.7
515	69.7
530	69.4
545	68.9
560	68.2
580	67.3
600	66.5
615	65.5
630	64.1
650	62
670	58.7
690	54.6
710	56.8
730	61.3
750	64.2
775	65.9
800	66.7
825	66.8
850	66.4
875	65.8
900	64.9
925	63.2
950	60.2
975	54.7
1000	52.2
1030	59.5
1060	63.4
1090	65.7
1120	66.5
1150	66.4
1180	65.6
1220	63.2
1250	58
1280	51.4
1320	58.2
1360	62.7
1400	65.1
1450	65.9
1500	65.2
1550	62.5
1600	55.7
1650	55.5
1700	66
1750	70.3
1800	70.9
1850	68.2
1900	64.8
1950	67.4
2000	67
2060	61.9
2120	55.3
2180	40.4
2240	50.2
2300	43.6
2360	59.1
2400	56
2500	51.8
2580	49.2
2650	55.7
2720	58
2800	55.7
2900	57.9
3000	58.9
3070	59.4
3150	61
3250	57.4
3350	62.8
3450	55.3
3550	64.9
3650	64.8
3750	72.7
3870	68
4000	65
4120	56.4
4250	49.7
4370	46.5
4500	47.1
4620	42.4
4750	47.3
4870	48.4
5000	55
5150	52.5
5300	62.3
5450	61.3
5600	62.3
5800	71.4
6000	60.9
6150	59.4
6300	56
6500	57.1
6700	56.9
6900	55.3
7100	59
7300	70
7500	78.3
7750	79.5
8000	69.5
8250	73.6
8500	66.2
8750	63.8
9000	66.5
9250	61.7
9500	74.6
9750	70.7
10000	63.2
10300	52
10600	35.8
10900	31
11200	47.6
11500	53
11800	47.1
12200	43.7
12500	45.4
12800	47.9
13200	49.3
13600	48.6
14000	55
14500	59.4
15000	52.4
15500	63.2
16000	59.2
16500	64.6
17000	81.7
17500	78.3
18000	69.8
18500	57.5
19000	57.4
19500	58.2
20000	36.8
20600	56
21200	51.9
21800	42.6
22400	32
