"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-5.91542	20.5078	-1.28372
21.9727	-6.67159	21.9727	-1.76098
23.4375	-5.06992	23.4375	-1.19142
24.9023	-4.64634	24.9023	-1.05169
26.3672	-4.40072	26.3672	-1.09592
27.832	-3.56243	27.832	-0.826324
29.2969	-3.17372	29.2969	-0.724299
30.7617	-2.86257	30.7617	-0.650406
32.2266	-2.64611	32.2266	-0.604549
33.6914	-2.47872	33.6914	-0.584109
35.1562	-2.283	35.1562	-0.532875
36.6211	-2.11502	36.6211	-0.491707
38.0859	-1.96098	38.0859	-0.453713
39.5508	-1.83127	39.5508	-0.419933
41.0156	-1.6677	41.0156	-0.377749
42.4805	-1.58695	42.4805	-0.348189
43.9453	-1.49715	43.9453	-0.329846
45.4102	-1.41623	45.4102	-0.306875
46.875	-1.40474	46.875	-0.311528
48.3398	-1.32386	48.3398	-0.291476
51.2695	-1.14496	51.2695	-0.242282
52.7344	-1.0358	52.7344	-0.211866
54.1992	-0.911505	54.1992	-0.17546
55.6641	-0.863638	55.6641	-0.166249
58.5938	-0.801741	58.5938	-0.1512
60.0586	-0.816854	60.0586	-0.151021
62.9883	-0.715194	62.9883	-0.120073
64.4531	-0.656438	64.4531	-0.101766
67.3828	-0.509604	67.3828	-0.0562869
68.8477	-0.464323	68.8477	-0.0397364
71.7773	-0.3029	71.7773	0.0173441
74.707	-0.185509	74.707	0.0522225
77.6367	-0.170402	77.6367	0.0600751
79.1016	-0.156621	79.1016	0.0631395
82.0312	-0.113063	82.0312	0.0734684
84.9609	-0.0428941	84.9609	0.10086
87.8906	-0.00052567	87.8906	0.144875
90.8203	-0.0420713	90.8203	0.121005
95.2148	0.410729	95.2148	0.300632
98.1445	0.646394	98.1445	0.386839
101.074	0.60329	101.074	0.367614
105.469	1.01629	105.469	0.490301
108.398	1.16203	108.398	0.525308
112.793	1.40297	112.793	0.614638
117.188	1.54419	117.188	0.621263
120.117	1.55188	120.117	0.601503
124.512	1.45367	124.512	0.544345
128.906	1.54193	128.906	0.579338
133.301	1.34147	133.301	0.509877
139.16	1.2833	139.16	0.521249
143.555	1.36897	143.555	0.59277
147.949	1.5863	147.949	0.698581
153.809	2.22751	153.809	0.909022
159.668	2.70493	159.668	0.957269
165.527	2.8292	165.527	0.992366
171.387	2.50064	171.387	0.8489
177.246	2.45188	177.246	0.899965
183.105	2.63777	183.105	0.989618
188.965	3.37118	188.965	1.24009
196.289	3.76833	196.289	1.25472
203.613	3.60093	203.613	1.18676
210.938	3.41731	210.938	1.19077
218.262	4.02109	218.262	1.31862
225.586	4.03681	225.586	1.33272
232.91	3.98145	232.91	1.36231
241.699	4.00997	241.699	1.24505
250.488	3.61852	250.488	1.14501
259.277	4.24976	259.277	1.44973
268.066	3.99404	268.066	1.22803
276.855	3.61336	276.855	1.1786
287.109	3.78797	287.109	1.27883
297.363	3.76091	297.363	1.45427
307.617	4.09808	307.617	1.43777
319.336	3.69975	319.336	1.45156
329.59	3.93635	329.59	1.48506
341.309	3.47528	341.309	1.46236
353.027	4.7948	353.027	2.02358
366.211	4.4814	366.211	1.74927
379.395	4.33332	379.395	1.63692
392.578	3.45619	392.578	1.43271
405.762	4.23055	405.762	1.73463
420.41	4.46075	420.41	1.88962
435.059	3.93148	435.059	1.62677
451.172	4.21459	451.172	1.69105
465.82	4.47617	465.82	1.66687
483.398	4.09545	483.398	1.71252
499.512	4.35255	499.512	1.63319
517.09	3.8821	517.09	1.63074
536.133	4.82723	536.133	2.08172
555.176	4.80591	555.176	1.76098
574.219	4.30917	574.219	1.55006
594.727	4.71488	594.727	1.97137
615.234	4.42423	615.234	1.67389
637.207	4.98987	637.207	2.10856
659.18	4.50271	659.18	1.70254
682.617	4.72341	682.617	2.03464
707.52	4.57673	707.52	1.81045
732.422	5.36258	732.422	2.31318
757.324	5.04393	757.324	2.16777
785.156	5.48623	785.156	2.33213
811.523	4.94431	811.523	1.87787
840.82	4.97859	840.82	2.10316
870.117	5.29034	870.117	2.50767
900.879	4.93035	900.879	2.07546
933.105	4.90514	933.105	2.22661
965.332	4.92749	965.332	2.36262
1,000.49	4.67907	1,000.49	2.02862
1,035.64	4.61262	1,035.64	2.22624
1,072.27	4.70101	1,072.27	2.23842
1,108.89	4.56751	1,108.89	2.11092
1,148.44	4.86207	1,148.44	2.20086
1,189.45	5.29237	1,189.45	2.20934
1,230.47	4.82174	1,230.47	2.13686
1,274.41	4.249	1,274.41	1.62276
1,319.82	4.89236	1,319.82	1.95497
1,366.7	3.91603	1,366.7	1.40962
1,413.57	4.77116	1,413.57	1.82233
1,463.38	4.22863	1,463.38	1.55501
1,516.11	5.0453	1,516.11	1.93277
1,568.85	4.80481	1,568.85	1.76157
1,624.51	5.43118	1,624.51	2.06351
