"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"
20.5078	58.4115	20.5078	57.3734	20.5078	57.9234
21.9727	58.954	21.9727	56.5881	21.9727	57.9302
23.4375	59.4611	23.4375	58.4119	23.4375	58.9681
24.9023	61.1999	24.9023	59.9945	24.9023	60.6389
26.3672	62.217	26.3672	62.2488	26.3672	62.2329
27.832	65.1947	27.832	65.0899	27.832	65.1426
29.2969	67.2841	29.2969	67.3916	29.2969	67.3382
30.7617	69.6436	30.7617	69.7458	30.7617	69.695
32.2266	71.8581	32.2266	72.0044	32.2266	71.9319
33.6914	74.0728	33.6914	74.2223	33.6914	74.1482
35.1563	76.1062	35.1563	76.253	35.1563	76.1802
36.6211	77.844	36.6211	77.9712	36.6211	77.9081
38.0859	79.1425	38.0859	79.237	38.0859	79.19
39.5508	79.9965	39.5508	80.0597	39.5508	80.0282
41.0156	80.4501	41.0156	80.492	41.0156	80.4711
42.4805	80.7279	42.4805	80.7496	42.4805	80.7387
43.9453	80.9155	43.9453	80.9012	43.9453	80.9083
45.4102	80.9745	45.4102	80.9298	45.4102	80.9522
46.875	81.0337	46.875	80.9767	46.875	81.0053
48.3398	81.0984	48.3398	81.0242	48.3398	81.0615
51.2695	81.3247	51.2695	81.2014	51.2695	81.2635
52.7344	81.468	52.7344	81.3251	52.7344	81.3971
54.1992	81.5996	54.1992	81.4421	54.1992	81.5216
55.6641	81.7404	55.6641	81.5666	55.6641	81.6544
58.5938	82.0611	58.5938	81.8618	58.5938	81.9626
60.0586	82.2472	60.0586	82.0063	60.0586	82.1284
62.9883	82.6622	62.9883	82.3463	62.9883	82.5071
64.4531	82.8406	64.4531	82.5287	64.4531	82.6875
67.3828	83.1683	67.3828	82.8951	67.3828	83.0339
68.8477	83.3594	68.8477	83.0642	68.8477	83.2143
71.7773	83.699	71.7773	83.3646	71.7773	83.535
74.707	83.978	74.707	83.6154	74.707	83.8005
77.6367	84.215	77.6367	83.8111	77.6367	84.0178
79.1016	84.3521	79.1016	83.9249	79.1016	84.1438
82.0313	84.6257	82.0313	84.1612	82.0313	84.3997
84.9609	84.9086	84.9609	84.4261	84.9609	84.6741
87.8906	85.1246	87.8906	84.6536	87.8906	84.8955
90.8203	85.5456	90.8203	85.0364	90.8203	85.2985
95.2148	85.8165	95.2148	85.2624	95.2148	85.5482
98.1445	85.9729	98.1445	85.3796	98.1445	85.6864
101.074	86.1002	101.074	85.4864	101.074	85.8041
105.469	86.3718	105.469	85.772	105.469	86.0822
108.398	86.51	108.398	85.9061	108.398	86.2186
112.793	86.6053	112.793	85.8541	112.793	86.2459
117.188	86.7568	117.188	85.8215	117.188	86.3143
120.117	86.932	120.117	86.1519	120.117	86.5594
124.512	87.0272	124.512	86.1986	124.512	86.6326
128.906	87.0436	128.906	86.0819	128.906	86.5893
