"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency / Hz"	"/ dB Directivity Index "	"Frequency / Hz"	"/ dB Directivity Index "
20.5078	-2.29287	20.5078	-0.895974
21.9727	-1.75646	21.9727	-0.523089
23.4375	-3.40746	23.4375	-1.50638
24.9023	-2.69466	24.9023	-1.07258
26.3672	-4.04765	26.3672	-1.95445
27.832	-3.26328	27.832	-1.4975
29.2969	-3.13587	29.2969	-1.45388
30.7617	-2.81346	30.7617	-1.28626
32.2266	-2.63396	32.2266	-1.20164
33.6914	-2.42285	33.6914	-1.09967
35.1563	-2.23732	35.1563	-1.01137
36.6211	-2.06312	36.6211	-0.929111
38.0859	-1.89288	38.0859	-0.848198
39.5508	-1.74463	39.5508	-0.778813
41.0156	-1.62656	41.0156	-0.724923
42.4805	-1.50809	42.4805	-0.671011
43.9453	-1.39575	43.9453	-0.619186
45.4102	-1.30059	45.4102	-0.575512
46.875	-1.22854	46.875	-0.544289
48.3398	-1.15651	48.3398	-0.512669
51.2695	-1.01399	51.2695	-0.448589
52.7344	-0.94874	52.7344	-0.41954
54.1992	-0.894354	54.1992	-0.395772
55.6641	-0.841833	55.6641	-0.372735
58.5938	-0.74408	58.5938	-0.329945
60.0586	-0.701357	60.0586	-0.309908
62.9883	-0.588209	62.9883	-0.25742
64.4531	-0.531358	64.4531	-0.23289
67.3828	-0.479998	67.3828	-0.21419
68.8477	-0.47773	68.8477	-0.21284
71.7773	-0.425149	71.7773	-0.188708
74.707	-0.364929	74.707	-0.161756
77.6367	-0.311918	77.6367	-0.137201
79.1016	-0.289465	79.1016	-0.126672
82.0313	-0.259448	82.0313	-0.111466
84.9609	-0.210909	84.9609	-0.0887771
87.8906	-0.162274	87.8906	-0.0673479
90.8203	-0.080234	90.8203	-0.0307531
95.2148	-0.0465178	95.2148	-0.014021
98.1445	-0.0135095	98.1445	0.00251723
101.074	0.0126571	101.074	0.0159388
105.469	0.0815693	105.469	0.0455067
108.398	0.0419069	108.398	0.0284929
112.793	0.0711378	112.793	0.0531509
117.188	0.235207	117.188	0.136409
120.117	0.244442	120.117	0.132196
124.512	0.214395	124.512	0.122032
128.906	0.29298	128.906	0.164676
133.301	0.332507	133.301	0.183277
139.16	0.367852	139.16	0.217041
143.555	0.460538	143.555	0.26274
147.949	0.440846	147.949	0.243404
153.809	0.568762	153.809	0.311772
159.668	0.583881	159.668	0.312083
165.527	0.751461	165.527	0.409399
171.387	0.682824	171.387	0.366497
177.246	0.822091	177.246	0.440092
183.105	0.741084	183.105	0.420212
188.965	0.937587	188.965	0.503319
196.289	0.929477	196.289	0.509565
203.613	1.21491	203.613	0.644335
210.938	1.49542	210.938	0.731182
218.262	1.24601	218.262	0.635386
225.586	1.34748	225.586	0.711616
232.91	1.62478	232.91	0.821529
241.699	1.8142	241.699	0.894561
250.488	2.26854	250.488	1.10157
259.277	2.03708	259.277	0.900588
268.066	1.52969	268.066	0.75014
276.855	2.42936	276.855	1.10882
287.109	2.34503	287.109	1.0872
297.363	2.25252	297.363	0.988652
307.617	1.80598	307.617	0.820549
319.336	2.08032	319.336	1.00889
329.59	2.6943	329.59	1.29873
341.309	2.73247	341.309	1.33048
353.027	3.27835	353.027	1.49127
366.211	2.8927	366.211	1.29903
379.395	2.88066	379.395	1.25423
392.578	2.89906	392.578	1.25794
405.762	3.36976	405.762	1.53081
420.41	3.18812	420.41	1.38291
435.059	3.8564	435.059	1.7236
451.172	3.56684	451.172	1.56483
465.82	3.11553	465.82	1.35709
483.398	4.0138	483.398	1.81756
499.512	3.95771	499.512	1.74609
517.09	4.00161	517.09	1.72234
536.133	4.15793	536.133	1.7929
555.176	4.43023	555.176	2.04415
574.219	4.77053	574.219	2.08529
594.727	4.43553	594.727	2.01107
615.234	5.29945	615.234	2.56975
637.207	5.36394	637.207	2.50981
659.18	5.46182	659.18	2.52882
682.617	5.49005	682.617	2.64214
707.52	5.58103	707.52	2.57545
732.422	5.42774	732.422	2.54004
757.324	5.68565	757.324	2.76919
785.156	5.31504	785.156	2.39535
811.523	5.48359	811.523	2.60803
840.82	5.52952	840.82	2.62961
870.117	5.47099	870.117	2.57408
900.879	5.37533	900.879	2.52077
933.105	5.52986	933.105	2.59256
965.332	5.64064	965.332	2.52059
1000.49	5.94883	1000.49	2.8058
1035.64	5.89565	1035.64	2.69907
1072.27	6.01796	1072.27	2.97645
1108.89	6.06608	1108.89	2.82804
1148.44	6.18992	1148.44	3.02121
1189.45	6.1088	1189.45	2.98112
1230.47	6.20575	1230.47	3.1146
1274.41	6.17306	1274.41	3.1292
