Frequency Spectrum for Input Signal

Data Shown:    A-Series Line array (d&b audiotechnik)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 90°  

Freq [Hz]	Signal Level [dBSPL]
22.4	32.1
23	32.4
23.6	37.1
24	35.8
25	34.7
25.8	42.7
26.5	44.1
27.2	44.8
28	45.4
29	46
30	47.2
30.7	50.8
31.5	53.8
32.5	56.3
33.5	58.3
34.5	60
35.5	61.6
36.5	63.6
37.5	65.8
38.7	68
40	69.8
41.2	71.8
42.5	73.2
43.7	74.1
45	74.9
46.2	76.3
47.5	77.5
48.7	78.9
50	80.4
51.5	81.9
53	83.3
54.5	84.7
56	86.2
58	87.6
60	88.6
61.5	89.2
63	89.3
65	89.4
67	89.7
69	90
71	90.1
73	90.1
75	89.9
77.5	89.8
80	90
82.5	90.2
85	90.4
87.5	90.5
90	90.7
92.5	91.2
95	91.9
97.5	92.1
100	91.5
103	90.2
106	89.4
109	89.2
112	89.8
115	91
118	92
122	92
125	90.3
128	88.4
132	88.3
136	87.5
140	86.6
145	86.1
150	86.4
155	87.3
160	88
165	87.6
170	86.2
175	83.7
180	82.4
185	84.6
190	86.3
195	85.7
200	82.8
206	79.1
212	77.2
218	80.4
224	82.1
230	82.7
236	83.4
240	83.2
250	83.1
258	83.7
265	84.2
272	84
280	83.7
290	83.2
300	82.9
307	83.9
315	85.1
325	85
335	84.1
345	83.7
355	84
365	83.7
375	84.2
387	86
400	84.5
412	81
425	78.6
437	77.2
450	79.2
462	80.8
475	81.6
487	81.4
500	81.8
515	82.6
530	82.5
545	82.2
560	81.9
580	79.9
600	78
615	74.6
630	70.8
650	69.3
670	71.5
690	75.9
710	79.9
730	82.4
750	81
775	77.4
800	80
825	82.3
850	83.3
875	83.6
900	84.6
925	85.2
950	85
975	84.1
1000	84.1
1030	83.9
1060	82.9
1090	80.7
1120	78.7
1150	77.2
1180	75.2
1220	71.3
1250	67.4
1280	70.3
1320	75.8
1360	78
1400	72.2
1450	64.4
1500	68.6
1550	71.7
1600	70.2
1650	70.3
1700	75.5
1750	76.1
1800	75.8
1850	68
1900	75.9
1950	76.6
2000	76.8
2060	76.7
2120	77
2180	74.6
2240	72.8
2300	72
2360	70
2400	72.1
2500	70.9
2580	68.5
2650	67.5
2720	70.6
2800	63.7
2900	71.5
3000	70.7
3070	73.9
3150	75.8
3250	77
3350	79.2
3450	79
3550	77.1
3650	75.2
3750	74.3
3870	72.8
4000	76
4120	79.8
4250	76.4
4370	72.2
4500	73.2
4620	71.5
4750	72.4
4870	69.6
5000	73.7
5150	77.2
5300	76.3
5450	74.5
5600	71.3
5800	58.6
6000	49.4
6150	55.8
6300	65.6
6500	72.1
6700	66.3
6900	62.7
7100	54.5
7300	69.1
7500	70.1
7750	64.9
8000	62.8
8250	68.4
8500	70.3
8750	59.9
9000	55
9250	54.4
9500	69.2
9750	64.1
10000	58.7
10300	61.2
10600	63.2
10900	66.9
11200	57.4
11500	65.6
11800	64.9
12200	63.2
12500	62.8
12800	61.8
13200	60.2
13600	61
14000	66.7
14500	59.4
15000	54.4
15500	56.1
16000	60
16500	60
17000	64.3
17500	53.7
18000	62.3
18500	55.2
19000	51.3
19500	40.1
20000	52.7
20600	41.4
21200	39.7
21800	42.7
22400	36.3
