Frequency Spectrum for Input Signal

Data Shown:    CBT 70J (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	58.8
23	59.2
23.6	59.7
24	60.1
25	60.6
25.8	61
26.5	61.3
27.2	61.6
28	62
29	62.3
30	62.6
30.7	62.9
31.5	63.3
32.5	63.7
33.5	63.9
34.5	64.3
35.5	64.7
36.5	65.2
37.5	65.6
38.7	66.2
40	66.7
41.2	67.3
42.5	67.9
43.7	68.6
45	69.4
46.2	70
47.5	70.6
48.7	71.2
50	71.9
51.5	72.6
53	73.2
54.5	73.9
56	74.7
58	75.4
60	75.9
61.5	76.5
63	77.1
65	77.7
67	78.3
69	78.9
71	79.5
73	80
75	80.5
77.5	81
80	81.5
82.5	82
85	82.4
87.5	82.7
90	83.1
92.5	83.4
95	83.8
97.5	84.1
100	84.4
103	84.6
106	84.9
109	85.2
112	85.4
115	85.7
118	85.9
122	86.1
125	86.2
128	86.4
132	86.4
136	86.4
140	86.4
145	86.4
150	86.3
155	86.2
160	86.2
165	86.1
170	86
175	86
180	85.9
185	85.7
190	85.6
195	85.4
200	85.4
206	85.4
212	85.6
218	85.8
224	86
230	86
236	85.8
240	85.6
250	85.3
258	85
265	84.9
272	84.8
280	84.9
290	85
300	85.1
307	85.1
315	85.1
325	85
335	84.8
345	84.4
355	84.1
365	83.8
375	83.6
387	83.3
400	83
412	82.5
425	82.1
437	81.7
450	81.6
462	81.5
475	81.6
487	81.8
500	82
515	82
530	81.9
545	81.5
560	81.1
580	81.3
600	81.8
615	82.5
630	83.2
650	83.8
670	84.3
690	84.9
710	85.2
730	85.3
750	85
775	84.4
800	83.9
825	83.2
850	82.8
875	82.6
900	82.5
925	82.4
950	82.2
975	81.8
1000	81.3
1030	81.3
1060	81.6
1090	82
1120	82.6
1150	82.8
1180	83.3
1220	83.9
1250	84.6
1280	85.4
1320	86.2
1360	86.9
1400	87
1450	86.8
1500	86.3
1550	85.9
1600	85.8
1650	86.1
1700	86.5
1750	87
1800	87.7
1850	88.2
1900	88.6
1950	88.8
2000	89
2060	89.4
2120	89.8
2180	90.2
2240	90.5
2300	90.6
2360	90.4
2400	90.5
2500	90.4
2580	90.1
2650	89.8
2720	89.7
2800	89.5
2900	89.6
3000	89.7
3070	89.2
3150	88.7
3250	87.9
3350	87.2
3450	87.1
3550	87
3650	87
3750	86.9
3870	86.5
4000	86.1
4120	85.5
4250	85.1
4370	84.7
4500	84.5
4620	84.5
4750	84.3
4870	83.9
5000	83.4
5150	82.9
5300	82.5
5450	82.1
5600	81.6
5800	81.2
6000	80.6
6150	80.2
6300	79.8
6500	79.2
6700	78.7
6900	78.2
7100	77.8
7300	77.8
7500	77.6
7750	77
8000	76.3
8250	75.7
8500	75.1
8750	74.8
9000	74.6
9250	74.1
9500	73.2
9750	72.4
10000	72.1
10300	71.6
10600	71.1
10900	70.6
11200	70.1
11500	69.8
11800	70
12200	69.9
12500	69.5
12800	68.7
13200	67.7
13600	66.9
14000	66
14500	65
15000	63.5
15500	62.5
16000	62.1
16500	61.6
17000	62
17500	61.7
18000	60
18500	58.3
19000	56.3
19500	53.9
20000	52.5
20600	49.8
21200	43.7
21800	39.2
22400	36.1
