"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-2.40793	20.5078	-0.174411
21.2402	-5.7266	21.2402	-1.93764
21.9727	-5.97873	21.9727	-2.14044
22.7051	-5.14044	22.7051	-1.89188
23.4375	-4.9047	23.4375	-1.69455
24.1699	-4.798	24.1699	-1.73967
25.6348	-4.03361	25.6348	-1.41869
26.3672	-3.8795	26.3672	-1.37125
27.0996	-3.50435	27.0996	-1.21125
27.832	-3.26327	27.832	-1.10641
29.2969	-3.01497	29.2969	-1.02579
30.0293	-2.88612	30.0293	-0.979177
31.4941	-2.74781	31.4941	-0.95306
32.2266	-2.57944	32.2266	-0.893594
33.6914	-2.30181	33.6914	-0.790728
34.4238	-2.20154	34.4238	-0.755414
35.8887	-2.05943	35.8887	-0.711016
37.3535	-1.93362	37.3535	-0.672459
38.8184	-1.84789	38.8184	-0.651645
39.5508	-1.80193	39.5508	-0.640079
41.0156	-1.65054	41.0156	-0.589428
42.4805	-1.50153	42.4805	-0.534658
43.9453	-1.43432	43.9453	-0.51568
45.4102	-1.36173	45.4102	-0.494139
47.6074	-1.23684	47.6074	-0.453554
49.0723	-1.1781	49.0723	-0.435257
50.5371	-1.1223	50.5371	-0.418233
52.7344	-1.02867	52.7344	-0.388256
54.1992	-0.962036	54.1992	-0.365913
56.3965	-0.890391	56.3965	-0.342559
58.5938	-0.801944	58.5938	-0.311942
60.0586	-0.771608	60.0586	-0.302739
62.2559	-0.705151	62.2559	-0.280199
64.4531	-0.627746	64.4531	-0.252795
66.6504	-0.508966	66.6504	-0.207673
69.5801	-0.435005	69.5801	-0.180126
71.7773	-0.500155	71.7773	-0.21013
73.9746	-0.446272	73.9746	-0.191874
76.9043	-0.391569	76.9043	-0.171827
79.834	-0.384889	79.834	-0.169346
82.7637	-0.233184	82.7637	-0.112306
85.6934	-0.109928	85.6934	-0.0693946
88.623	-0.334758	88.623	-0.154173
91.5527	-0.404492	91.5527	-0.178971
94.4824	-0.065315	94.4824	-0.0423937
98.1445	-0.00468841	98.1445	-0.0276886
101.807	-0.0125833	101.807	-0.0270679
105.469	0.0496679	105.469	-0.00265132
109.131	0.0374665	109.131	-0.00416503
112.793	0.0613592	112.793	0.00777905
116.455	0.073733	116.455	0.016173
120.85	0.129402	120.85	0.0432004
125.244	0.215802	125.244	0.0817974
129.639	0.32401	129.639	0.113459
134.033	0.17249	134.033	0.061976
138.428	0.174132	138.428	0.0807655
143.555	0.327064	143.555	0.14494
148.682	0.421985	148.682	0.189484
153.809	0.604113	153.809	0.254809
159.668	0.632171	159.668	0.265314
164.795	0.55774	164.795	0.232924
170.654	0.476081	170.654	0.220338
176.514	0.608124	176.514	0.294593
183.105	0.795898	183.105	0.365519
189.697	0.967815	189.697	0.414898
196.289	0.931416	196.289	0.413464
202.881	1.12088	202.881	0.499382
210.205	1.26828	210.205	0.540168
217.529	1.25688	217.529	0.546503
225.586	1.57951	225.586	0.65958
232.91	1.68474	232.91	0.661819
241.699	1.69082	241.699	0.645316
249.756	1.77316	249.756	0.69615
258.545	1.79032	258.545	0.700693
268.066	1.90425	268.066	0.729797
277.588	1.94032	277.588	0.768966
287.109	2.13486	287.109	0.803031
297.363	2.25717	297.363	0.794359
307.617	2.18472	307.617	0.773334
318.604	2.37887	318.604	0.873454
329.59	2.17679	329.59	0.822323
341.309	2.48206	341.309	1.0694
353.76	2.95771	353.76	1.10556
366.211	3.20249	366.211	1.12454
378.662	2.82248	378.662	0.932807
392.578	2.92229	392.578	1.00769
405.762	3.34664	405.762	1.24182
420.41	3.25498	420.41	0.932037
435.059	3.08632	435.059	1.02152
450.439	3.27824	450.439	1.04092
466.553	3.37971	466.553	1.09483
482.666	3.85542	482.666	1.37641
500.244	3.71172	500.244	1.15076
517.822	3.58563	517.822	1.18456
536.133	4.37088	536.133	1.68351
554.443	4.23231	554.443	1.50798
574.219	4.53301	574.219	1.67135
594.727	4.89876	594.727	2.0579
615.234	5.09027	615.234	2.03379
637.207	5.38804	637.207	2.24944
659.912	5.10379	659.912	1.94398
683.35	5.35041	683.35	2.16042
706.787	5.45966	706.787	2.19646
731.689	5.2696	731.689	2.03
758.057	5.50361	758.057	2.23516
784.424	5.30788	784.424	2.00948
812.256	5.43275	812.256	2.15449
840.82	5.2666	840.82	2.01819
870.85	5.47459	870.85	2.18522
901.611	5.28682	901.611	2.00984
933.105	5.46323	933.105	2.19367
966.064	5.47687	966.064	2.10319
999.756	5.53398	999.756	2.26021
1,034.91	5.65054	1,034.91	2.35206
1,071.53	5.71654	1,071.53	2.51852
1,109.62	5.73937	1,109.62	2.50499
1,148.44	5.84683	1,148.44	2.57326
1,189.45	6.19389	1,189.45	2.72852
1,231.2	6.3966	1,231.2	2.85206
1,274.41	6.47789	1,274.41	2.88925
1,319.82	6.37077	1,319.82	2.83853
1,365.97	6.18521	1,365.97	2.78804
1,414.31	6.16557	1,414.31	2.82945
1,464.11	6.66491	1,464.11	3.06371
1,515.38	6.87593	1,515.38	3.10042
1,568.85	6.87112	1,568.85	3.10217
1,624.51	6.66975	1,624.51	3.058
1,681.64	6.74747	1,681.64	3.10187
1,740.97	6.83503	1,740.97	3.11544
1,802.49	7.09255	1,802.49	3.27662
1,866.21	6.64024	1,866.21	3.09387
1,932.13	6.06383	1,932.13	2.78912
2,000.24	6.47888	2,000.24	2.98124
2,070.56	6.89679	2,070.56	3.10901
2,143.8	6.55297	2,143.8	2.97193
2,219.24	5.87766	2,219.24	2.42771
2,297.61	6.51373	2,297.61	2.7828
2,378.17	6.72483	2,378.17	2.95005
2,462.4	6.21442	2,462.4	2.56617
2,548.83	6.21522	2,548.83	2.46858
2,638.92	6.41603	2,638.92	2.51803
2,731.93	6.48869	2,731.93	2.53241
2,828.61	6.53535	2,828.61	2.54841
2,928.22	6.5068	2,928.22	2.51884
3,031.49	6.65042	3,031.49	2.65286
3,138.43	6.82507	3,138.43	2.83869
3,249.02	6.90552	3,249.02	2.98831
3,363.28	6.91181	3,363.28	2.98926
3,481.93	7.18446	3,481.93	3.05235
3,604.98	7.43151	3,604.98	3.2988
3,732.42	7.53514	3,732.42	3.25617
3,863.53	7.88407	3,863.53	3.38789
3,999.76	8.17339	3,999.76	3.56655
4,141.11	8.36504	4,141.11	3.62949
4,286.87	8.84263	4,286.87	3.87688
4,438.48	8.7488	4,438.48	3.81162
4,594.48	8.73121	4,594.48	3.80169
4,757.08	8.86095	4,757.08	3.89185
4,924.8	8.96864	4,924.8	3.94561
5,098.39	8.98741	5,098.39	3.92853
5,277.83	8.81166	5,277.83	3.88358
5,463.87	8.93594	5,463.87	3.9576
5,656.49	8.68405	5,656.49	3.88011
5,856.45	8.66858	5,856.45	3.89349
6,062.99	8.75097	6,062.99	3.99424
6,276.86	8.76662	6,276.86	3.99994
6,498.05	8.74883	6,498.05	3.9522
6,727.29	8.79992	6,727.29	3.89535
6,964.6	8.67688	6,964.6	3.77633
7,209.96	8.21335	7,209.96	3.5647
7,464.11	7.94012	7,464.11	3.44121
7,727.78	7.88579	7,727.78	3.40241
8,000.24	8.05072	8,000.24	3.53739
8,282.23	8.71585	8,282.23	3.84091
8,574.46	9.17694	8,574.46	4.06802
8,876.22	9.18726	8,876.22	4.06262
9,189.7	8.92755	9,189.7	3.9419
9,513.43	8.82046	9,513.43	3.88431
9,848.88	9.0044	9,848.88	3.96164
10,196.8	9.00422	10,196.8	3.93064
10,556.4	8.69447	10,556.4	3.74845
10,928.5	8.55554	10,928.5	3.66728
11,313.7	8.59645	11,313.7	3.71805
11,712.9	8.61998	11,712.9	3.76914
12,126	8.85192	12,126	3.86017
12,553.7	9.01318	12,553.7	3.92316
12,996.1	8.92069	12,996.1	3.91316
13,454.6	8.92535	13,454.6	3.90579
13,928.5	8.93781	13,928.5	3.90603
14,419.9	8.94699	14,419.9	3.91275
14,928.2	9.07041	14,928.2	4.01199
15,454.8	8.88718	15,454.8	3.89972
15,999.8	8.43081	15,999.8	3.67607
16,564.5	8.60336	16,564.5	3.79621
17,148.2	8.96238	17,148.2	3.96728
17,753.2	9.03933	17,753.2	3.96013
18,379.4	8.91106	18,379.4	3.87819
19,027.6	9.06486	19,027.6	3.91943
19,698.5	9.22376	19,698.5	3.89559
19,999.5	9.25901	19,999.5	3.87124
