"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	55.8133	20.5078	52.2783	20.5078	54.7637	20.5078	53.5303	20.5078	58.6515	20.5078	54.9889
21.2402	54.0438	21.2402	53.1219	21.2402	53.1349	21.2402	53.3367	21.2402	60.657	21.2402	55.1258
21.9727	54.526	21.9727	53.9655	21.9727	53.6942	21.9727	54.1989	21.9727	61.4685	21.9727	55.8821
22.7051	56.8786	22.7051	57.3624	22.7051	56.5366	22.7051	57.4644	22.7051	63.2521	22.7051	58.444
23.4375	57.7197	23.4375	57.6171	23.4375	57.2349	23.4375	57.8764	23.4375	63.7306	23.4375	58.9521
24.1699	59.191	24.1699	59.534	24.1699	58.8421	24.1699	59.7532	24.1699	65.1431	24.1699	60.5923
25.6348	62.2927	25.6348	62.6303	25.6348	62.0261	25.6348	62.8483	25.6348	67.4049	25.6348	63.4482
26.3672	63.5812	26.3672	63.9649	26.3672	63.3444	26.3672	64.188	26.3672	68.5233	26.3672	64.7163
27.0996	65.1813	27.0996	65.4613	27.0996	64.9465	27.0996	65.7086	27.0996	69.6679	27.0996	66.1573
27.832	66.4447	27.832	66.6628	27.832	66.2186	27.832	66.9132	27.832	70.6497	27.832	67.3245
29.2969	68.7437	29.2969	68.9666	29.2969	68.5399	29.2969	69.2314	29.2969	72.647	29.2969	69.5626
30.0293	69.7573	30.0293	69.9902	30.0293	69.5718	30.0293	70.2449	30.0293	73.515	30.0293	70.5474
31.4941	71.8774	31.4941	72.1497	31.4941	71.7066	31.4941	72.4221	31.4941	75.4464	31.4941	72.6531
32.2266	73.1035	32.2266	73.3536	32.2266	72.938	32.2266	73.6275	32.2266	76.459	32.2266	73.8244
33.6914	75.2755	33.6914	75.4489	33.6914	75.1065	33.6914	75.7372	33.6914	78.2672	33.6914	75.8899
34.4238	76.2047	34.4238	76.3429	34.4238	76.0292	34.4238	76.6416	34.4238	79.0564	34.4238	76.7771
35.8887	77.7763	35.8887	77.9396	35.8887	77.6198	35.8887	78.2145	35.8887	80.4543	35.8887	78.3229
37.3535	79.0613	37.3535	79.2185	37.3535	78.9126	37.3535	79.4943	37.3535	81.5751	37.3535	79.5765
38.8184	79.9733	38.8184	80.1128	38.8184	79.8207	38.8184	80.4079	38.8184	82.3577	38.8184	80.463
39.5508	80.2874	39.5508	80.4248	39.5508	80.135	39.5508	80.7228	39.5508	82.6049	39.5508	80.7654
41.0156	80.7729	41.0156	80.9023	41.0156	80.6298	41.0156	81.1864	41.0156	82.8926	41.0156	81.2096
42.4805	81.0795	42.4805	81.1121	42.4805	80.9124	42.4805	81.4289	42.4805	82.9737	42.4805	81.4379
43.9453	81.1147	43.9453	81.1472	43.9453	80.9504	43.9453	81.4594	43.9453	82.9154	43.9453	81.4567
45.4102	81.1955	45.4102	81.2205	45.4102	81.032	45.4102	81.5303	45.4102	82.8937	45.4102	81.5166
47.6074	81.3352	47.6074	81.3244	47.6074	81.1686	47.6074	81.6411	47.6074	82.8551	47.6074	81.6128
49.0723	81.3971	49.0723	81.3631	49.0723	81.2249	49.0723	81.687	49.0723	82.8267	49.0723	81.6508
