"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	54.7637	20.5078	53.5303	20.5078	59.7564	20.5078	57.9228
21.2402	53.1349	21.2402	53.3367	21.2402	61.8888	21.2402	59.6154
21.9727	53.6942	21.9727	54.1989	21.9727	62.6948	21.9727	60.4145
22.7051	56.5366	22.7051	57.4644	22.7051	64.3639	22.7051	62.2637
23.4375	57.2349	23.4375	57.8764	23.4375	64.8538	23.4375	62.7576
24.1699	58.8421	24.1699	59.7532	24.1699	66.2187	24.1699	64.1847
25.6348	62.0261	25.6348	62.8483	25.6348	68.3933	25.6348	66.5234
26.3672	63.3444	26.3672	64.188	26.3672	69.4837	26.3672	67.6602
27.0996	64.9465	27.0996	65.7086	27.0996	70.5813	27.0996	68.8508
27.832	66.2186	27.832	66.9132	27.832	71.5336	27.832	69.8639
29.2969	68.5399	29.2969	69.2314	29.2969	73.482	29.2969	71.8986
30.0293	69.5718	30.0293	70.2449	30.0293	74.3271	30.0293	72.7864
31.4941	71.7066	31.4941	72.4221	31.4941	76.214	31.4941	74.7429
32.2266	72.938	32.2266	73.6275	32.2266	77.1924	32.2266	75.7839
33.6914	75.1065	33.6914	75.7372	33.6914	78.9445	33.6914	77.6418
34.4238	76.0292	34.4238	76.6416	34.4238	79.7109	34.4238	78.4504
35.8887	77.6198	35.8887	78.2145	35.8887	81.0723	35.8887	79.8772
37.3535	78.9126	37.3535	79.4943	37.3535	82.158	37.3535	81.0246
38.8184	79.8207	38.8184	80.4079	38.8184	82.9095	38.8184	81.8271
39.5508	80.135	39.5508	80.7228	39.5508	83.1402	39.5508	82.0851
41.0156	80.6298	41.0156	81.1864	41.0156	83.3863	41.0156	82.4076
42.4805	80.9124	42.4805	81.4289	42.4805	83.4279	42.4805	82.5237
43.9453	80.9504	43.9453	81.4594	43.9453	83.3461	43.9453	82.4825
45.4102	81.032	45.4102	81.5303	45.4102	83.2993	45.4102	82.4795
47.6074	81.1686	47.6074	81.6411	47.6074	83.2198	47.6074	82.4736
49.0723	81.2249	49.0723	81.687	49.0723	83.1701	49.0723	82.4614
50.5371	81.3254	50.5371	81.778	50.5371	83.1691	50.5371	82.4969
52.7344	81.5368	52.7344	81.9682	52.7344	83.2146	52.7344	82.6018
54.1992	81.7029	54.1992	82.116	54.1992	83.265	54.1992	82.6934
56.3965	81.9366	56.3965	82.3335	56.3965	83.3676	56.3965	82.8447
58.5938	82.216	58.5938	82.5858	58.5938	83.4931	58.5938	83.0263
60.0586	82.4017	60.0586	82.7654	60.0586	83.6218	60.0586	83.177
62.2559	82.7106	62.2559	83.0561	62.2559	83.8068	62.2559	83.4093
64.4531	82.9458	64.4531	83.2667	64.4531	83.9061	64.4531	83.56
66.6504	83.3231	66.6504	83.5974	66.6504	84.0832	66.6504	83.8116
69.5801	83.6669	69.5801	83.9125	69.5801	84.2955	69.5801	84.0744
71.7773	83.8484	71.7773	84.1328	71.7773	84.571	71.7773	84.3186
73.9746	84.0964	73.9746	84.3639	73.9746	84.7256	73.9746	84.5101
76.9043	84.4163	76.9043	84.663	76.9043	84.9459	76.9043	84.7694
79.834	84.6165	79.834	84.8626	79.834	85.1279	79.834	84.9594
82.7637	85.0175	82.7637	85.2001	82.7637	85.2752	82.7637	85.2053
85.6934	85.4463	85.6934	85.5837	85.6934	85.4855	85.6934	85.5055
88.623	85.3342	88.623	85.5702	88.623	85.7344	88.623	85.6136
