Frequency Spectrum for Input Signal

Data Shown:    SH60ver4 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 170°

Freq [Hz]	Signal Level [dBSPL]
22.4	53
23	55.4
23.6	56.2
24	57.2
25	58.8
25.8	60.4
26.5	61.6
27.2	63.2
28	64.7
29	66.1
30	67.6
30.7	69
31.5	70.2
32.5	71.6
33.5	73
34.5	74.2
35.5	75.6
36.5	76.8
37.5	77.8
38.7	78.9
40	80.1
41.2	81.4
42.5	82.7
43.7	84
45	85.1
46.2	86.3
47.5	87.6
48.7	88.9
50	90.1
51.5	91.2
53	92.2
54.5	93
56	93.7
58	94.2
60	94.5
61.5	94.8
63	95.3
65	95.9
67	96.4
69	96.5
71	96.8
73	97.4
75	98
77.5	98.7
80	99.1
82.5	99.4
85	99.5
87.5	99.4
90	99.5
92.5	99.6
95	99.7
97.5	99.8
100	99.8
103	99.2
106	98.7
109	98.5
112	98.6
115	98.2
118	97.3
122	97.1
125	97.4
128	96.8
132	95.7
136	95.5
140	95.8
145	95.7
150	95.4
155	95.7
160	95.6
165	95.4
170	94.7
175	94.6
180	95
185	93.8
190	92.3
195	93.2
200	93.8
206	91.8
212	91.2
218	93.1
224	93.6
230	92.9
236	92.3
240	92.6
250	92.9
258	92.9
265	92.8
272	92.2
280	91.1
290	89.8
300	88.7
307	88.2
315	88.1
325	88
335	87.4
345	86.4
355	85.1
365	83.8
375	82.6
387	81.9
400	81.8
412	82.2
425	82.1
437	81.3
450	80.4
462	79.7
475	78.3
487	76.5
500	76.5
515	77.2
530	76.9
545	76.7
560	77.6
580	77.9
600	77.2
615	75.6
630	73.6
650	73.4
670	75
690	76.3
710	77.9
730	78.9
750	78.8
775	79.2
800	78.6
825	77.7
850	77.3
875	76.9
900	77.3
925	77.7
950	78.1
975	78.6
1000	78.9
1030	78.9
1060	79.7
1090	79.2
1120	78.2
1150	76.3
1180	74.5
1220	72.3
1250	72.5
1280	74.7
1320	75
1360	72.9
1400	67.8
1450	61.9
1500	66.5
1550	68.5
1600	67.3
1650	67.3
1700	68.4
1750	66.6
1800	65.8
1850	65.4
1900	62.4
1950	65.1
2000	65.5
2060	59.4
2120	57.6
2180	63.1
2240	65.2
2300	64
2360	60.8
2400	61.2
2500	68.3
2580	70.5
2650	70.2
2720	67
2800	67.8
2900	69.5
3000	71
3070	73.6
3150	75.8
3250	75.8
3350	75.4
3450	74.6
3550	76.2
3650	75.1
3750	73.6
3870	73.6
4000	71.6
4120	70
4250	68.9
4370	68.3
4500	67.6
4620	66.5
4750	65.3
4870	64.1
5000	63.9
5150	63.2
5300	63.4
5450	61.1
5600	60.9
5800	58.1
6000	54.4
6150	53.1
6300	55.2
6500	56.2
6700	57.7
6900	59
7100	60.9
7300	59.9
7500	58.5
7750	59
8000	57.7
8250	55.7
8500	54.7
8750	53.5
9000	53.7
9250	52.1
9500	52.9
9750	48
10000	53.3
10300	50.8
10600	51.1
10900	54
11200	51.7
11500	49.2
11800	49.1
12200	49.8
12500	47.4
12800	43.3
13200	42
13600	43.8
14000	45
14500	47.2
15000	49.3
15500	41.8
16000	44.4
16500	41.5
17000	40.9
17500	44.4
18000	41.2
18500	41.7
19000	45.3
19500	42
20000	41.2
20600	40.7
21200	42.2
21800	42.9
22400	43.2
