Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -0.526  -143.353
5.07273     -0.512  -142.152
5.14651     -0.479  -141.003
5.22137     -0.394  -139.998
5.29732     -0.308  -138.994
5.37437     -0.223  -137.989
5.45254     -0.137  -136.985
5.53185     -0.057  -136.226
5.61231      0.017  -135.726
5.69394      0.091  -135.226
5.77676      0.165  -134.726
5.86079      0.237  -134.229
5.94604      0.207  -133.855
6.03252      0.177  -133.482
6.12027      0.146  -133.108
6.20929      0.116  -132.735
6.29961     -0.010  -131.745
6.39124     -0.156  -130.618
6.48420     -0.302  -129.491
6.57851     -0.449  -128.364
6.67420     -0.564  -125.908
6.77128     -0.675  -123.236
6.86977     -0.786  -120.564
6.96969     -0.866  -117.820
7.07107     -0.714  -114.532
7.17392     -0.562  -111.244
7.27827     -0.410  -107.956
7.38413     -0.168  -105.419
7.49154      0.145  -103.461
7.60050      0.458  -101.503
7.71105      0.741   -99.789
7.82321      0.893   -99.145
7.93701      1.044   -98.501
8.05245      1.196   -97.858
8.16958      0.982   -96.573
8.28841      0.756   -95.265
8.40896      0.529   -93.957
8.53128      0.080   -88.238
8.65537     -0.397   -81.949
8.78126     -0.874   -75.661
8.90899     -0.257   -64.110
9.03857      0.432   -52.215
9.17004      1.241   -41.076
9.30342      3.005   -35.958
9.43874      4.769   -30.840
9.57603      6.445   -27.993
9.71532      7.988   -28.614
9.85663      9.531   -29.235
10.0000     10.748   -31.674
10.1455     11.875   -34.620
10.2930     12.912   -37.846
10.4427     13.699   -41.856
10.5946     14.487   -45.866
10.7487     15.064   -50.363
10.9051     15.598   -54.957
11.0637     16.010   -59.704
11.2246     16.291   -64.615
11.3879     16.509   -69.527
11.5535     16.498   -74.447
11.7216     16.479   -79.356
11.8921     16.086   -83.627
12.0650     15.693   -87.898
12.2405     14.851   -89.990
12.4186     13.952   -91.801
12.5992     12.776   -87.412
12.7825     11.538   -81.649
12.9684     11.580   -68.432
13.1570     11.920   -53.480
13.3484     13.743   -46.232
13.5426     15.808   -40.235
13.7395     17.587   -42.640
13.9394     19.287   -45.766
14.1421     20.466   -51.917
14.3478     21.477   -58.456
14.5565     22.126   -65.830
14.7683     22.497   -73.205
14.9831     22.653   -80.580
15.2010     22.408   -86.900
15.4221     22.024   -92.474
15.6464     21.332   -95.566
15.8740     20.654   -95.863
16.1049     19.988   -93.927
16.3392     20.080   -88.962
16.5768     20.513   -85.222
16.8179     21.399   -83.424
17.0626     22.277   -86.107
17.3107     22.979   -90.597
17.5625     23.411   -96.960
17.8180     23.281  -104.370
18.0771     22.752  -111.474
18.3401     21.782  -117.804
18.6068     20.072  -120.837
18.8775     17.926  -115.992
19.1521     16.372  -102.736
19.4306     16.158   -81.590
19.7133     18.374   -69.340
20.0000     20.429   -66.730
20.2909     22.045   -69.205
