"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.5853	20.5078	60.5815	20.5078	60.5148	20.5078	60.6277	20.5078	39.9332	20.5078	40.0461	20.5078	39.9794
21.9727	61.7557	21.9727	61.7686	21.9727	61.8117	21.9727	62.2316	21.9727	39.5164	21.9727	39.9364	21.9727	39.9794
23.4375	64.0369	23.4375	64.0443	23.4375	64.0511	23.4375	64.3609	23.4375	39.6628	23.4375	39.9726	23.4375	39.9794
24.9023	65.8763	24.9023	65.8819	24.9023	65.8764	24.9023	66.1374	24.9023	39.7239	24.9023	39.9849	24.9023	39.9794
26.3672	67.5235	26.3672	67.5278	26.3672	67.5152	26.3672	67.7414	26.3672	39.7657	26.3672	39.9919	26.3672	39.9794
27.832	68.9985	27.832	69.0019	27.832	68.9869	27.832	69.1976	27.832	39.7837	27.832	39.9944	27.832	39.9794
29.2969	70.6884	29.2969	70.6908	29.2969	70.6662	29.2969	70.8366	29.2969	39.8336	29.2969	40.004	29.2969	39.9794
30.7617	72.3512	30.7617	72.3472	30.7617	72.2784	30.7617	72.3709	30.7617	39.9557	30.7617	40.0482	30.7617	39.9794
32.2266	73.8271	32.2266	73.8234	32.2266	73.7597	32.2266	73.8433	32.2266	39.9595	32.2266	40.0431	32.2266	39.9794
33.6914	74.8397	33.6914	74.8381	33.6914	74.7921	33.6914	74.8926	33.6914	39.925	33.6914	40.0254	33.6914	39.9794
35.1562	76.1807	35.1562	76.1772	35.1562	76.1207	35.1562	76.2077	35.1562	39.9489	35.1562	40.036	35.1562	39.9794
36.6211	77.4866	36.6211	77.4819	36.6211	77.4175	36.6211	77.4793	36.6211	39.9821	36.6211	40.0439	36.6211	39.9794
38.0859	78.6645	38.0859	78.6595	38.0859	78.5941	38.0859	78.6472	38.0859	39.9916	38.0859	40.0448	38.0859	39.9794
39.5508	79.8186	39.5508	79.8122	39.5508	79.7375	39.5508	79.7689	39.5508	40.0228	39.5508	40.0541	39.5508	39.9794
41.0156	80.8289	41.0156	80.8197	41.0156	80.7245	41.0156	80.7151	41.0156	40.084	41.0156	40.0746	41.0156	39.9794
42.4805	81.8647	42.4805	81.8579	42.4805	81.7824	42.4805	81.8024	42.4805	40.035	42.4805	40.0549	42.4805	39.9794
43.9453	82.234	43.9453	82.2226	43.9453	82.1136	43.9453	82.0855	43.9453	40.1165	43.9453	40.0883	43.9453	39.9794
45.4102	82.9378	45.4102	82.9259	45.4102	82.8153	45.4102	82.7836	45.4102	40.1217	45.4102	40.09	45.4102	39.9794
46.875	83.6106	46.875	83.5987	46.875	83.4877	46.875	83.4494	46.875	40.1287	46.875	40.0904	46.875	39.9794
48.3398	84.1549	48.3398	84.1419	48.3398	84.0253	48.3398	83.9733	48.3398	40.148	48.3398	40.096	48.3398	39.9794
51.2695	84.8113	51.2695	84.7976	51.2695	84.6772	51.2695	84.6134	51.2695	40.1636	51.2695	40.0998	51.2695	39.9794
52.7344	85.1868	52.7344	85.1717	52.7344	85.0418	52.7344	84.9591	52.7344	40.192	52.7344	40.1093	52.7344	39.9794
54.1992	85.3818	54.1992	85.3669	54.1992	85.2393	54.1992	85.1572	54.1992	40.1891	54.1992	40.107	54.1992	39.9794
55.6641	85.537	55.6641	85.5212	55.6641	85.3888	55.6641	85.2977	55.6641	40.2029	55.6641	40.1119	55.6641	39.9794
58.5938	85.7607	58.5938	85.7439	58.5938	85.606	58.5938	85.5015	58.5938	40.2219	58.5938	40.1174	58.5938	39.9794
60.0586	85.8233	60.0586	85.8065	60.0586	85.6692	60.0586	85.5651	60.0586	40.2208	60.0586	40.1167	60.0586	39.9794
62.9883	85.9408	62.9883	85.9229	62.9883	85.7803	62.9883	85.6656	62.9883	40.2367	62.9883	40.122	62.9883	39.9794
64.4531	85.996	64.4531	85.9775	64.4531	85.8317	64.4531	85.7113	64.4531	40.2457	64.4531	40.1252	64.4531	39.9794
67.3828	86.0595	67.3828	86.0401	67.3828	85.8895	67.3828	85.7608	67.3828	40.2587	67.3828	40.13	67.3828	39.9794
68.8477	86.0877	68.8477	86.0673	68.8477	85.9115	68.8477	85.7747	68.8477	40.272	68.8477	40.1353	68.8477	39.9794
71.7773	86.1655	71.7773	86.1438	71.7773	85.9806	71.7773	85.8316	71.7773	40.2916	71.7773	40.1426	71.7773	39.9794
74.707	86.3012	74.707	86.2785	74.707	86.1101	74.707	85.9508	74.707	40.3071	74.707	40.1479	74.707	39.9794
77.6367	86.4094	77.6367	86.3861	77.6367	86.215	77.6367	86.0509	77.6367	40.3146	77.6367	40.1505	77.6367	39.9794
79.1016	86.1286	79.1016	86.0991	79.1016	85.8926	79.1016	85.6863	79.1016	40.3923	79.1016	40.1859	79.1016	39.9794
82.0312	86.1729	82.0312	86.142	82.0312	85.9281	82.0312	85.7124	82.0312	40.409	82.0312	40.1933	82.0312	39.9794
84.9609	86.2413	84.9609	86.2112	84.9609	86.0125	84.9609	85.8288	84.9609	40.3618	84.9609	40.1781	84.9609	39.9794
87.8906	86.4098	87.8906	86.375	87.8906	86.1449	87.8906	85.9209	87.8906	40.4335	87.8906	40.2095	87.8906	39.9794
90.8203	86.5302	90.8203	86.4926	90.8203	86.2424	90.8203	85.9856	90.8203	40.4864	90.8203	40.2296	90.8203	39.9794
95.2148	86.6537	95.2148	86.6135	95.2148	86.3475	95.2148	86.0655	95.2148	40.5274	95.2148	40.2454	95.2148	39.9794
98.1445	86.7609	98.1445	86.7188	98.1445	86.4434	98.1445	86.1479	98.1445	40.5503	98.1445	40.2548	98.1445	39.9794
101.074	86.7884	101.074	86.7449	101.074	86.4647	101.074	86.1672	101.074	40.5571	101.074	40.2596	101.074	39.9794
105.469	86.8997	105.469	86.8526	105.469	86.5507	105.469	86.2174	105.469	40.6146	105.469	40.2813	105.469	39.9794
108.398	87.0611	108.398	87.0139	108.398	86.7087	108.398	86.3686	108.398	40.6247	108.398	40.2845	108.398	39.9794
112.793	87.3296	112.793	87.2759	112.793	86.9374	112.793	86.5581	112.793	40.6972	112.793	40.3179	112.793	39.9794
117.188	87.4508	117.188	87.3975	117.188	87.0584	117.188	86.6793	117.188	40.6976	117.188	40.3185	117.188	39.9794
120.117	87.5507	120.117	87.4969	120.117	87.1538	120.117	86.7649	120.117	40.7114	120.117	40.3225	120.117	39.9794
124.512	87.6415	124.512	87.5868	124.512	87.2469	124.512	86.8812	124.512	40.6851	124.512	40.3193	124.512	39.9794
128.906	87.6725	128.906	87.6131	128.906	87.2451	128.906	86.8526	128.906	40.7399	128.906	40.3473	128.906	39.9794
133.301	87.7077	133.301	87.6459	133.301	87.2682	133.301	86.8761	133.301	40.7492	133.301	40.3571	133.301	39.9794
139.16	87.7724	139.16	87.7041	139.16	87.2904	139.16	86.8631	139.16	40.8204	139.16	40.393	139.16	39.9794
143.555	87.8117	143.555	87.7389	143.555	87.2968	143.555	86.8359	143.555	40.8824	143.555	40.4215	143.555	39.9794
147.949	87.8499	147.949	87.7734	147.949	87.3077	147.949	86.8148	147.949	40.9379	147.949	40.445	147.949	39.9794
153.809	87.9145	153.809	87.8329	153.809	87.3308	153.809	86.7748	153.809	41.0375	153.809	40.4815	153.809	39.9794
159.668	88.1133	159.668	88.0297	159.668	87.5151	159.668	86.9413	159.668	41.0677	159.668	40.4939	159.668	39.9794
165.527	88.2117	165.527	88.1256	165.527	87.6041	165.527	87.041	165.527	41.064	165.527	40.5009	165.527	39.9794
171.387	88.1451	171.387	88.0551	171.387	87.5106	171.387	86.9289	171.387	41.1056	171.387	40.5239	171.387	39.9794
177.246	88.0732	177.246	87.9796	177.246	87.4093	177.246	86.793	177.246	41.166	177.246	40.5498	177.246	39.9794
183.105	87.9539	183.105	87.8529	183.105	87.2478	183.105	86.614	183.105	41.2183	183.105	40.5845	183.105	39.9794
188.965	88.0546	188.965	87.9454	188.965	87.2786	188.965	86.5362	188.965	41.3886	188.965	40.6462	188.965	39.9794
196.289	88.2242	196.289	88.1195	196.289	87.4535	196.289	86.6698	196.289	41.4291	196.289	40.6454	196.289	39.9794
203.613	88.2019	203.613	88.086	203.613	87.3458	203.613	86.4505	203.613	41.6149	203.613	40.7197	203.613	39.9794
210.938	88.1862	210.938	88.0749	210.938	87.3351	210.938	86.3732	210.938	41.6811	210.938	40.7192	210.938	39.9794
218.262	88.0737	218.262	87.9686	218.262	87.2747	218.262	86.4071	218.262	41.5409	218.262	40.6733	218.262	39.9794
225.586	88.1506	225.586	88.0282	225.586	87.2493	225.586	86.3239	225.586	41.6838	225.586	40.7583	225.586	39.9794
232.91	88.248	232.91	88.1283	232.91	87.3189	232.91	86.2526	232.91	41.8551	232.91	40.7888	232.91	39.9794
241.699	88.173	241.699	88.0534	241.699	87.2332	241.699	86.1294	241.699	41.9034	241.699	40.7996	241.699	39.9794
250.488	88.083	250.488	87.9621	250.488	87.1302	250.488	86.0225	250.488	41.9191	250.488	40.8114	250.488	39.9794
259.277	88.2005	259.277	88.0839	259.277	87.259	259.277	86.1001	259.277	41.9632	259.277	40.8043	259.277	39.9794
268.066	87.8374	268.066	87.7157	268.066	86.8836	268.066	85.8313	268.066	41.8638	268.066	40.8115	268.066	39.9794
276.855	87.8159	276.855	87.7123	276.855	86.8899	276.855	85.706	276.855	41.9857	276.855	40.8018	276.855	39.9794
287.109	87.8082	287.109	87.6823	287.109	86.8209	287.109	85.6061	287.109	42.0556	287.109	40.8408	287.109	39.9794
297.363	87.9049	297.363	87.7664	297.363	86.7891	297.363	85.5238	297.363	42.222	297.363	40.9567	297.363	39.9794
307.617	87.9581	307.617	87.8518	307.617	86.9175	307.617	85.4968	307.617	42.3344	307.617	40.9137	307.617	39.9794
319.336	87.4748	319.336	87.3852	319.336	86.578	319.336	85.2129	319.336	42.1517	319.336	40.7866	319.336	39.9794
329.59	87.6811	329.59	87.5904	329.59	86.7646	329.59	85.2669	329.59	42.303	329.59	40.8052	329.59	39.9794
341.309	87.2739	341.309	87.1411	341.309	86.2904	341.309	85.1099	341.309	42.0106	341.309	40.8301	341.309	39.9794
353.027	87.2972	353.027	87.1601	353.027	86.1629	353.027	84.6859	353.027	42.4536	353.027	40.9766	353.027	39.9794
