"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.5728
21.9727	61.9965
23.4375	64.1894
24.9023	65.9938
26.3672	67.6177
27.832	69.0826
29.2969	70.7449
30.7617	72.3276
32.2266	73.8043
33.6914	74.8421
35.1562	76.1659
36.6211	77.4525
38.0859	78.6254
39.5508	79.7604
41.0156	80.7319
42.4805	81.8003
43.9453	82.1145
45.4102	82.8149
46.875	83.4844
48.3398	84.0167
51.2695	84.664
52.7344	85.0216
54.1992	85.219
55.6641	85.3652
58.5938	85.5773
60.0586	85.6406
62.9883	85.7478
64.4531	85.7971
67.3828	85.8519
68.8477	85.8711
71.7773	85.9359
74.707	86.0616
77.6367	86.1648
79.1016	85.8289
82.0312	85.8613
84.9609	85.9574
87.8906	86.0767
90.8203	86.1629
95.2148	86.2594
98.1445	86.3508
101.074	86.3719
105.469	86.4458
108.398	86.6014
112.793	86.8182
117.188	86.9394
120.117	87.0313
124.512	87.1335
128.906	87.1244
133.301	87.1489
139.16	87.1615
143.555	87.158
147.949	87.1592
153.809	87.1618
159.668	87.3407
165.527	87.4349
171.387	87.3373
177.246	87.2258
183.105	87.0623
188.965	87.0594
196.289	87.2181
203.613	87.0786
210.938	87.0426
218.262	87.0111
225.586	86.9766
232.91	86.9981
241.699	86.9002
250.488	86.7976
259.277	86.9065
268.066	86.5715
276.855	86.528
287.109	86.4539
297.363	86.4226
307.617	86.489
319.336	86.1485
329.59	86.2915
341.309	85.9341
353.027	85.7252
366.211	85.5075
379.395	86.1146
392.578	85.7647
405.762	85.4709
420.41	85.6993
435.059	85.5891
451.172	85.7204
465.82	85.7162
483.398	85.5422
499.512	85.5752
517.09	85.9914
536.133	85.4678
555.176	85.8881
574.219	85.9739
594.727	85.7384
615.234	85.9506
637.207	85.6471
659.18	86.1746
682.617	85.9201
707.52	85.7539
732.422	85.7094
757.324	85.6001
785.156	85.6878
811.523	85.4744
840.82	85.506
870.117	85.1669
900.879	84.7677
933.105	84.2722
965.332	83.2174
1,000.49	82.3961
1,035.64	81.4983
1,072.27	81.2509
1,108.89	81.5102
1,148.44	82.3378
1,189.45	83.4219
1,230.47	84.3485
1,274.41	84.0813
1,319.82	83.6974
1,366.7	82.9489
1,413.57	82.9505
1,463.38	82.9351
1,516.11	84.0236
1,568.85	83.9282
1,624.51	83.2023
1,681.64	82.5714
1,741.7	82.2436
1,803.22	82.0286
1,866.21	81.9557
1,932.13	81.2278
1,999.51	80.5798
2,069.82	80.1527
2,143.07	80.6725
2,219.24	80.9011
2,296.88	80.0843
2,378.91	79.0312
2,462.4	78.7529
2,548.83	79.5448
2,639.65	79.3145
2,731.93	78.5513
2,828.61	78.4647
2,928.22	79.0085
3,030.76	79.5393
3,137.7	80.2939
3,249.02	80.8059
3,363.28	81.0674
3,481.93	81.5409
3,604.98	82.691
3,732.42	83.2293
3,864.26	82.5447
4,000.49	82.3093
4,141.11	81.6994
4,287.6	81.5139
4,438.48	80.8526
4,595.21	81.7863
4,756.35	81.4972
4,924.8	82.0052
5,097.66	82.4419
5,277.83	82.5616
5,463.87	81.9939
5,657.23	82.5156
5,856.45	82.4257
6,062.99	82.6912
6,276.86	82.8019
6,498.05	82.5244
6,726.56	82.7078
6,963.87	82.4046
7,209.96	82.775
7,464.84	82.3908
7,727.05	82.9116
7,999.51	82.9081
8,282.23	83.2371
8,573.73	83.2645
8,876.95	83.3754
9,188.96	83.6565
9,514.16	83.5457
9,849.61	83.5432
10,196.8	83.4952
10,555.7	83.1911
10,927.7	83.104
11,313	83.1524
11,712.9	83.2119
12,126	83.1876
12,553.7	83.1891
12,996.1	83.1071
13,454.6	82.8668
13,929.2	82.6537
14,419.9	82.6365
14,928.2	82.6496
15,455.6	82.5719
16,000.5	82.3693
16,564.5	81.9744
17,148.9	81.5055
17,752.4	80.9639
18,379.4	80.3935
19,026.9	79.9861
19,697.8	80.048
19,999.5	80.2491
