"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.0462176	20.5078	0.0667269
21.9727	-0.462954	21.9727	-0.0430461
23.4375	-0.316553	23.4375	-0.00677317
24.9023	-0.255526	24.9023	0.00550577
26.3672	-0.213678	26.3672	0.0125298
27.832	-0.195706	27.832	0.0149549
29.2969	-0.145818	29.2969	0.0246291
30.7617	-0.0237145	30.7617	0.0688165
32.2266	-0.0199196	32.2266	0.0636554
33.6914	-0.0544291	33.6914	0.0460313
35.1562	-0.0304902	35.1562	0.0565615
36.6211	0.00265795	36.6211	0.0644592
38.0859	0.0122479	38.0859	0.0654093
39.5508	0.04336	39.5508	0.0747372
41.0156	0.104571	41.0156	0.0951644
42.4805	0.0555772	42.4805	0.0755036
43.9453	0.137063	43.9453	0.108942
45.4102	0.1423	45.4102	0.110593
46.875	0.149292	46.875	0.110968
48.3398	0.16863	48.3398	0.116635
51.2695	0.184174	51.2695	0.1204
52.7344	0.212553	52.7344	0.129855
54.1992	0.209731	54.1992	0.127617
55.6641	0.22355	55.6641	0.132458
58.5938	0.242469	58.5938	0.137952
60.0586	0.241402	60.0586	0.137255
62.9883	0.257257	62.9883	0.142626
64.4531	0.266266	64.4531	0.145827
67.3828	0.279317	67.3828	0.150562
68.8477	0.29257	68.8477	0.155866
71.7773	0.312204	71.7773	0.163164
74.707	0.327735	74.707	0.168452
77.6367	0.33519	77.6367	0.171057
79.1016	0.412883	79.1016	0.206498
82.0312	0.429579	82.0312	0.213853
84.9609	0.382376	84.9609	0.198701
87.8906	0.454099	87.8906	0.230086
90.8203	0.506976	90.8203	0.25017
95.2148	0.547972	95.2148	0.265975
98.1445	0.570936	98.1445	0.275386
101.074	0.57767	101.074	0.280173
105.469	0.635166	105.469	0.301873
108.398	0.645258	108.398	0.305143
112.793	0.717777	112.793	0.338453
117.188	0.718168	117.188	0.339068
120.117	0.731962	120.117	0.34312
124.512	0.705662	124.512	0.339947
128.906	0.760536	128.906	0.367943
133.301	0.769835	133.301	0.377713
139.16	0.840972	139.16	0.413633
143.555	0.902953	143.555	0.442054
147.949	0.958515	147.949	0.465639
153.809	1.05808	153.809	0.502075
159.668	1.08833	159.668	0.514521
165.527	1.0846	165.527	0.521471
171.387	1.1262	171.387	0.544504
