* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-LW.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:34:13 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\1-LW.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 1-LW
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	59.408813	-141.4674
20.144928	59.600822	-142.0960
20.290907	59.792831	-142.7804
20.437943	59.993225	-143.5629
20.586044	60.176880	-144.4014
20.735220	60.323830	-145.3428
20.885475	60.426907	-146.1622
21.036821	60.433990	-146.5922
21.189262	60.459927	-146.8058
21.342808	60.637619	-146.8237
21.497467	60.861717	-146.8369
21.653246	61.063236	-147.0907
21.810154	61.264729	-147.4445
21.968201	61.465752	-147.8367
22.127390	61.666779	-148.2745
22.287735	61.868252	-148.7442
22.449242	62.069843	-149.2476
22.611917	62.271362	-149.7828
22.775772	62.472752	-150.3473
22.940815	62.673737	-150.9367
23.107054	62.874737	-151.5542
23.274498	63.076218	-152.2007
23.443153	63.277725	-152.8781
23.613033	63.478783	-153.5881
23.784142	63.679825	-154.3313
23.956491	63.881306	-155.1065
24.130091	64.082771	-155.9210
24.304947	64.283752	-156.7793
24.481071	64.484741	-157.6888
24.658470	64.686218	-158.6544
24.837156	64.887718	-159.6885
25.017136	65.088753	-160.7930
25.198421	65.289795	-162.0037
25.381020	65.491249	-163.3167
25.564941	65.692810	-164.8534
25.750195	65.929893	-166.8213
25.936790	66.095871	-168.9593
26.124741	66.059944	-171.1654
26.314051	65.929237	-173.1673
26.504732	65.764244	-174.6163
26.696796	65.575233	-175.6390
26.890253	65.400711	-176.2903
27.085112	65.216225	-176.4411
27.281382	64.959412	-175.8676
27.479073	64.782143	-174.9085
27.678198	64.878593	-173.7777
27.878765	65.060722	-172.6286
28.080786	65.164833	-171.7172
28.284271	65.309738	-170.9500
28.489231	65.583580	-170.2396
28.695675	65.916519	-169.8203
28.903616	66.276230	-169.9205
29.113064	66.637497	-170.4719
29.324028	66.975586	-171.5446
29.536524	67.256714	-172.9502
29.750557	67.430717	-174.5963
29.966141	67.521950	-176.2632
30.183289	67.521034	-177.6874
30.402010	67.479057	-178.9066
30.622314	67.455284	-179.8605
30.844217	67.416061	179.4197
31.067726	67.339180	178.8994
31.292856	67.249146	178.6492
31.519617	67.159500	178.7214
31.748020	67.081085	179.1383
31.978081	67.001556	-179.9455
32.209808	67.003914	-178.8754
32.443211	67.224327	-177.9475
32.678310	67.491661	-177.1569
32.915108	67.639130	-176.6536
33.153625	67.787788	-176.2684
33.393871	68.017899	-175.8046
33.635857	68.286568	-175.4933
33.879597	68.592552	-175.5372
34.125103	68.890610	-175.8284
34.372387	69.127563	-176.3815
34.621464	69.325722	-177.0300
34.872345	69.479294	-177.5979
35.125042	69.619835	-178.1284
35.379574	69.785362	-178.5964
35.635948	69.950806	-179.0315
35.894180	70.093941	-179.4401
36.154285	70.243774	-179.8673
36.416275	70.437386	179.6384
36.680161	70.628716	179.0799
36.945961	70.777863	178.3991
37.213688	70.902832	177.7309
37.483353	70.990425	177.2603
37.754974	71.094803	176.7808
38.028561	71.311188	176.0966
38.304131	71.503799	175.3580
38.581699	71.519577	174.6157
38.861279	71.504013	173.9749
39.142883	71.582817	173.5836
39.426529	71.663910	173.3632
39.712231	71.665871	173.2923
40.000000	71.680939	173.3448
40.289856	71.804428	173.4937
40.581814	71.946800	173.7206
40.875885	72.018768	174.0061
41.172089	72.113823	174.3265
41.470440	72.320885	174.6938
41.770950	72.565582	174.9816
42.073643	72.792702	175.0631
42.378525	73.032639	174.9503
42.685616	73.316666	174.5974
42.994934	73.587639	174.0529
43.306492	73.790367	173.2906
43.620308	73.949783	172.4892
43.936401	74.061783	171.8267
44.254780	74.158844	171.2808
44.575470	74.269806	170.9408
44.898483	74.401756	170.6484
45.223835	74.589279	170.2694
45.551544	74.778740	169.8197
45.881630	74.920937	169.2323
46.214108	75.036842	168.6239
46.548996	75.135437	168.0499
46.886307	75.203926	167.6285
47.226067	75.206322	167.5248
47.568283	75.220947	167.6536
47.912983	75.332458	168.0297
48.260181	75.486717	168.5172
48.609894	75.646904	169.0020
48.962143	75.844658	169.4324
49.316940	76.117477	169.7308
49.674313	76.411522	169.8609
50.034271	76.695335	169.6363
50.396843	76.938675	169.4302
50.762039	77.024651	169.7206
51.129883	77.181580	170.0116
51.500389	77.713295	169.9895
51.873581	78.279083	169.5792
52.249481	78.581009	168.3992
52.628101	78.789703	167.0562
53.009464	78.962959	166.1521
53.393593	79.144653	165.3274
53.780506	79.441551	164.3848
54.170223	79.722595	163.4326
54.562763	79.852516	162.4398
54.958145	79.948837	161.6291
55.356396	80.076187	161.3157
55.757530	80.259636	161.1931
56.161572	80.554634	161.1616
56.568542	80.934303	160.9127
56.978462	81.425354	160.0688
57.391350	81.922119	158.7369
57.807232	82.314232	156.8177
58.226128	82.641487	154.5541
58.648056	82.916908	152.0910
59.073048	83.111748	149.6250
59.501114	83.169136	147.3875
59.932281	83.185974	145.4193
60.366577	83.233261	143.9772
60.804020	83.332764	142.6434
61.244629	83.577927	141.0597
61.688435	83.824623	139.2972
62.135452	83.934120	137.2063
62.585712	83.981956	135.0935
63.039234	83.990509	133.2422
63.496040	83.982018	131.5756
63.956161	83.982735	130.1645
64.419617	84.002937	128.8473
64.886421	84.082161	127.4691
65.356621	84.158882	126.0795
65.830215	84.168755	124.6458
66.307251	84.159019	123.2615
66.787743	84.158997	122.0284
67.271713	84.158997	120.8910
67.759193	84.158997	119.8173
68.250206	84.158997	118.8387
68.744774	84.147942	118.0148
69.242928	84.158943	117.2294
69.744690	84.246071	116.3659
70.250084	84.335846	115.4837
70.759148	84.341682	114.6205
71.271896	84.355942	113.7247
71.788361	84.480011	112.7532
72.308571	84.601807	111.7170
72.832550	84.613815	110.5678
73.360321	84.602020	109.4410
73.891922	84.622948	108.5129
74.427376	84.658913	107.6147
74.966705	84.722443	106.6126
75.509949	84.778923	105.5750
76.057121	84.786507	104.5073
76.608261	84.779022	103.4660
77.163399	84.778999	102.5241
77.722557	84.778999	101.6377
78.285767	84.778999	100.7865
78.853058	84.778999	99.9706
79.424461	84.778999	99.1831
80.000000	84.778999	98.4244
80.579712	84.778999	97.6935
81.163628	84.778999	96.9883
81.751770	84.779938	96.3027
82.344177	84.779007	95.6483
82.940880	84.774261	95.0170
83.541901	84.764023	94.4620
84.147285	84.731682	94.0713
84.757050	84.719986	93.7336
85.371231	84.787277	93.3803
85.989868	84.870834	92.9699
86.612984	84.921852	92.3876
87.240616	84.955948	91.7852
87.872803	84.960930	91.2996
88.509560	84.971962	90.8629
89.150940	85.031425	90.4711
89.796967	85.105843	90.0669
90.447670	85.171928	89.5849
91.103088	85.240852	89.0452
91.763260	85.323715	88.4243
92.428215	85.397881	87.7872
93.097992	85.426132	87.2175
93.772614	85.462891	86.6362
94.452133	85.575882	85.9914
95.136566	85.688797	85.2845
95.825966	85.733124	84.4434
96.520363	85.751976	83.6376
97.219788	85.750671	83.0851
97.924286	85.774902	82.5701
98.633881	85.906219	81.9361
99.348625	86.042770	81.2185
100.068542	86.080139	80.3820
100.793686	86.105919	79.4833
101.524078	86.197815	78.5756
102.259766	86.282822	77.6344
103.000778	86.296379	76.6214
103.747162	86.289032	75.6299
104.498962	86.294182	74.7629
105.256203	86.299995	73.9544
106.018929	86.305489	73.1715
106.787186	86.310989	72.4164
107.561012	86.316551	71.6813
108.340446	86.321991	70.9651
109.125526	86.326996	70.2645
109.916290	86.331993	69.5782
110.712791	86.337433	68.9042
111.515060	86.342995	68.2423
112.323143	86.348488	67.5920
113.137085	86.353989	66.9523
113.956924	86.359482	66.3221
114.782700	86.364983	65.7006
115.614464	86.370544	65.0865
116.452255	86.375992	64.4801
117.296112	86.380989	63.8812
118.146095	86.385994	63.2892
119.002228	86.391434	62.7036
119.864563	86.396988	62.1245
120.733154	86.402481	61.5524
121.608040	86.407982	60.9862
122.489258	86.413544	60.4252
123.376869	86.418983	59.8694
124.270905	86.423988	59.3183
125.171425	86.428993	58.7720
126.078468	86.434433	58.2302
126.992081	86.439987	57.6932
127.912323	86.445488	57.1609
128.839233	86.450981	56.6330
129.772842	86.456482	56.1095
130.713242	86.461983	55.5900
131.660431	86.467545	55.0740
132.614502	86.472984	54.5614
133.575485	86.477989	54.0519
134.543427	86.482994	53.5459
135.518387	86.488434	53.0434
136.500412	86.493996	52.5449
137.489548	86.499489	52.0511
138.485855	86.504982	51.5612
139.489380	86.510483	51.0745
140.500168	86.515991	50.5920
141.518295	86.521545	50.1140
142.543793	86.526985	49.6422
143.576721	86.531982	49.1755
144.617142	86.536995	48.7230
145.665100	86.539925	48.2981
146.720642	86.547966	47.8851
147.783844	86.567810	47.4910
148.854752	86.598900	47.0612
149.933411	86.650925	46.5321
151.019897	86.699898	45.9365
152.114243	86.719284	45.2695
153.216522	86.725998	44.5819
154.326797	86.727623	43.9306
155.445114	86.726006	43.2934
156.571533	86.725998	42.6721
157.706116	86.725998	42.0514
158.848923	86.725998	41.4260
160.000000	86.725998	40.7676
161.159424	86.737053	40.0049
162.327255	86.726059	39.2616
163.503540	86.637711	38.6539
164.688354	86.549164	38.1360
165.881760	86.537933	37.7487
167.083801	86.548965	37.3472
168.294571	86.559494	36.7395
169.514099	86.549072	36.1055
170.742462	86.466728	35.5743
171.979736	86.381195	35.1101
173.225967	86.363152	34.7398
174.481232	86.357010	34.4027
175.745605	86.313034	34.0729
177.019119	86.283035	33.6731
178.301880	86.339371	33.0676
179.593933	86.372009	32.4047
180.895340	86.248978	31.7786
182.206177	86.106308	31.2182
183.526520	86.074989	30.7912
184.856430	86.041122	30.4746
186.195984	85.892792	30.2778
187.545227	85.752266	30.1711
188.904266	85.744980	30.1424
190.273132	85.752007	30.1480
191.651932	85.663742	30.1162
193.040726	85.575195	30.1189
194.439575	85.563927	30.2448
195.848572	85.574959	30.3737
197.267761	85.574997	30.3892
198.697250	85.575005	30.3651
200.137085	85.574997	30.3288
201.587372	85.574997	30.3050
203.048157	85.563942	30.3698
204.519531	85.574913	30.3971
206.001556	85.663239	30.2717
207.494324	85.751816	30.0337
208.997925	85.763069	29.6462
210.512405	85.752037	29.2260
212.037857	85.751999	28.9007
213.574371	85.751999	28.6027
215.122025	85.751999	28.3052
216.680893	85.751999	28.0108
218.251053	85.751999	27.7139
219.832581	85.752007	27.4119
221.425583	85.751999	27.1020
223.030121	85.751999	26.7789
224.646286	85.751999	26.4438
226.274170	85.751999	26.0740
227.913849	85.759239	25.6244
229.565399	85.752045	25.1621
231.228928	85.697975	24.7443
232.904510	85.636177	24.3571
234.592224	85.609383	24.0001
236.292191	85.575119	23.6887
238.004456	85.491119	23.4219
239.729126	85.398239	23.2483
241.466309	85.325859	23.2417
243.216080	85.267128	23.3267
244.978516	85.223526	23.4727
246.753738	85.199036	23.6166
248.541809	85.211205	23.6616
250.342850	85.221001	23.6790
