"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency / Hz"	"Directivity Index  / dB"	"Frequency / Hz"	"Directivity Index  / dB"
20.5078	-0.446844	20.5078	-0.155227
21.9727	-0.858111	21.9727	-0.397695
23.4375	-0.85851	23.4375	-0.323384
24.9023	-0.472069	24.9023	-0.117233
26.3672	-0.468147	26.3672	-0.116695
27.832	-0.201263	27.832	0.0119521
29.2969	-0.0984003	29.2969	0.0696129
30.7617	-0.0158219	30.7617	0.100469
32.2266	0.048538	32.2266	0.120725
33.6914	0.0633738	33.6914	0.12062
35.1562	0.109314	35.1562	0.139297
36.6211	0.156306	36.6211	0.160521
38.0859	0.201529	38.0859	0.179406
39.5508	0.209136	39.5508	0.179975
41.0156	0.257641	41.0156	0.205105
42.4805	0.100015	42.4805	0.108933
43.9453	0.242255	43.9453	0.181974
45.4102	0.252474	45.4102	0.184839
46.875	0.258963	46.875	0.186929
48.3398	0.271426	48.3398	0.191215
51.2695	0.385375	51.2695	0.245427
52.7344	0.393187	52.7344	0.247767
54.1992	0.394842	54.1992	0.246379
55.6641	0.367089	55.6641	0.231141
58.5938	0.366627	58.5938	0.230816
60.0586	0.38583	60.0586	0.23813
62.9883	0.370428	62.9883	0.229987
64.4531	0.397721	64.4531	0.242787
67.3828	0.383129	67.3828	0.236447
68.8477	0.388281	68.8477	0.239597
71.7773	0.464438	71.7773	0.275525
74.707	0.500464	74.707	0.291187
77.6367	0.471537	77.6367	0.277424
79.1016	0.477727	79.1016	0.280753
82.0312	0.515674	82.0312	0.299713
84.9609	0.495438	84.9609	0.290956
87.8906	0.53732	87.8906	0.311127
90.8203	0.630135	90.8203	0.354531
95.2148	0.554394	95.2148	0.32022
98.1445	0.572196	98.1445	0.33059
101.074	0.611537	101.074	0.350265
105.469	0.723168	105.469	0.401073
108.398	0.831143	108.398	0.449153
112.793	0.814245	112.793	0.441245
117.188	0.870212	117.188	0.470435
120.117	0.890981	120.117	0.4772
124.512	0.843578	124.512	0.458656
128.906	0.814891	128.906	0.447844
133.301	0.850993	133.301	0.464669
139.16	0.921981	139.16	0.501298
143.555	0.963925	143.555	0.523893
147.949	0.990007	147.949	0.536119
153.809	1.0855	153.809	0.582941
159.668	1.18034	159.668	0.623882
165.527	1.11081	165.527	0.593883
171.387	1.14006	171.387	0.610092
177.246	1.25248	177.246	0.658732
183.105	1.20556	183.105	0.651058
188.965	1.34423	188.965	0.714721
196.289	1.47311	196.289	0.76544
203.613	1.62225	203.613	0.844854
210.938	1.74316	210.938	0.875634
218.262	1.60617	218.262	0.812854
225.586	1.58265	225.586	0.813365
232.91	1.898	232.91	0.962241
241.699	2.02847	241.699	0.985847
250.488	1.92434	250.488	0.950318
259.277	2.15894	259.277	1.0761
268.066	1.94917	268.066	0.993027
276.855	2.1643	276.855	1.06352
287.109	2.15562	287.109	1.07412
297.363	2.25838	297.363	1.11071
307.617	2.46306	307.617	1.14227
319.336	2.25053	319.336	1.10287
329.59	2.46032	329.59	1.1954
341.309	2.33506	341.309	1.15869
353.027	2.84632	353.027	1.41558
366.211	2.84935	366.211	1.36224
379.395	3.13865	379.395	1.46727
392.578	2.73338	392.578	1.24251
405.762	2.71406	405.762	1.268
420.41	3.16937	420.41	1.38905
435.059	2.78185	435.059	1.23566
451.172	3.30869	451.172	1.5385
465.82	3.35293	465.82	1.48805
483.398	2.88264	483.398	1.272
499.512	2.63743	499.512	1.18912
517.09	2.78072	517.09	1.24858
536.133	2.95117	536.133	1.62832
555.176	4.07384	555.176	2.04524
574.219	3.72605	574.219	1.74588
594.727	3.63317	594.727	1.73763
615.234	4.1763	615.234	1.97954
637.207	3.8661	637.207	1.8093
659.18	4.67485	659.18	2.33165
682.617	4.56362	682.617	2.26305
707.52	4.42519	707.52	2.05446
732.422	4.71175	732.422	2.16107
757.324	4.70232	757.324	2.06631
785.156	4.7225	785.156	2.11728
811.523	5.25824	811.523	2.44795
840.82	5.39157	840.82	2.88504
870.117	4.86463	870.117	2.81642
900.879	6.16102	900.879	3.03927
933.105	6.08426	933.105	3.04182
965.332	6.59452	965.332	3.16304
1,000.49	6.0834	1,000.49	3.023
1,035.64	6.47765	1,035.64	3.16906
1,072.27	6.16867	1,072.27	3.03994
1,108.89	6.3245	1,108.89	2.91813
1,148.44	5.79335	1,148.44	2.78175
1,189.45	5.54285	1,189.45	2.54598
1,230.47	5.5246	1,230.47	2.61707
1,274.41	6.1174	1,274.41	3.11889
1,319.82	6.18601	1,319.82	2.97695
1,366.7	5.66423	1,366.7	2.52667
1,413.57	5.8621	1,413.57	2.70481
1,463.38	5.36953	1,463.38	2.35766
1,516.11	5.77867	1,516.11	2.91892
1,568.85	6.55644	1,568.85	3.21758
1,624.51	6.12371	1,624.51	2.58207
1,681.64	6.09629	1,681.64	2.47095
1,741.7	6.10628	1,741.7	2.69302
1,803.22	6.17646	1,803.22	2.86654
1,866.21	6.03747	1,866.21	2.9544
1,932.13	5.95982	1,932.13	3.0446
1,999.51	6.04378	1,999.51	3.13615
2,069.82	6.6928	2,069.82	3.82376
2,143.07	6.98651	2,143.07	3.99521
2,219.24	6.74231	2,219.24	3.98402
2,296.88	6.34797	2,296.88	3.97194
2,378.91	6.32815	2,378.91	4.34283
2,462.4	6.66034	2,462.4	4.50893
2,548.83	6.89781	2,548.83	4.56512
2,639.65	6.48668	2,639.65	4.38983
2,731.93	5.98055	2,731.93	4.0444
2,828.61	6.24747	2,828.61	4.01376
2,928.22	6.93801	2,928.22	4.29745
3,030.76	6.96542	3,030.76	4.32569
3,137.7	6.8445	3,137.7	4.24141
3,249.02	6.26687	3,249.02	3.79138
3,363.28	5.969	3,363.28	3.51476
3,481.93	6.26486	3,481.93	3.64447
3,604.98	5.78061	3,604.98	3.17631
3,732.42	5.30559	3,732.42	2.75675
3,864.26	5.09976	3,864.26	2.43238
4,000.49	4.44709	4,000.49	1.73036
4,141.11	4.42446	4,141.11	1.72317
4,287.6	4.6227	4,287.6	1.88168
4,438.48	4.36643	4,438.48	1.58018
4,595.21	4.58324	4,595.21	1.58094
4,756.35	4.47384	4,756.35	1.50072
4,924.8	4.15839	4,924.8	1.41504
5,097.66	4.11338	5,097.66	1.2843
5,277.83	3.50123	5,277.83	0.527685
5,463.87	3.46177	5,463.87	0.353701
5,657.23	3.60672	5,657.23	0.732575
5,856.45	3.30817	5,856.45	0.398621
6,062.99	3.49712	6,062.99	0.443195
6,276.86	3.87361	6,276.86	0.796745
6,498.05	4.22912	6,498.05	1.0453
6,726.56	4.68177	6,726.56	1.39567
6,963.87	4.62601	6,963.87	1.2076
7,209.96	5.2226	7,209.96	1.61581
7,464.84	5.35082	7,464.84	2.07312
7,727.05	5.58919	7,727.05	2.11725
7,999.51	6.12488	7,999.51	2.67179
8,282.23	6.32161	8,282.23	2.66641
8,573.73	6.88567	8,573.73	3.25569
8,876.95	6.8587	8,876.95	3.01076
9,188.96	6.96043	9,188.96	2.98836
9,514.16	7.01058	9,514.16	3.1804
9,849.61	7.25808	9,849.61	3.2934
10,196.8	7.4037	10,196.8	3.32428
10,555.7	7.59554	10,555.7	3.61817
10,927.7	7.65166	10,927.7	3.61984
11,313	7.62175	11,313	3.57835
11,712.9	7.67329	11,712.9	3.69194
12,126	7.61006	12,126	3.68102
12,553.7	7.69282	12,553.7	3.61801
12,996.1	7.89162	12,996.1	3.7098
