"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce (full horizontal rear)"		"Total Early Reflection"
48.3398	92.9424	48.3398	91.5539	48.3398	92.3934	48.3398	92.2178	48.3398	91.797	48.3398	92.208
51.2695	94.1223	51.2695	92.759	51.2695	93.6162	51.2695	93.3857	51.2695	92.8583	51.2695	93.3775
52.7344	94.5126	52.7344	93.2128	52.7344	94.0334	52.7344	93.8003	52.7344	93.2648	52.7344	93.7923
54.1992	94.9051	54.1992	93.6133	54.1992	94.4226	54.1992	94.1937	54.1992	93.641	54.1992	94.1828
55.6641	95.1331	55.6641	93.8809	55.6641	94.6679	55.6641	94.4553	55.6641	93.9521	55.6641	94.4429
58.5938	95.5563	58.5938	94.308	58.5938	95.0948	58.5938	94.8757	58.5938	94.3939	58.5938	94.8704
60.0586	95.7084	60.0586	94.5016	60.0586	95.2714	60.0586	95.0479	60.0586	94.5494	60.0586	95.0396
62.9883	95.811	62.9883	94.6219	62.9883	95.3869	62.9883	95.1694	62.9883	94.7142	62.9883	95.163
64.4531	95.8217	64.4531	94.6339	64.4531	95.405	64.4531	95.1751	64.4531	94.6915	64.4531	95.1685
67.3828	95.8428	67.3828	94.6593	67.3828	95.4292	67.3828	95.2016	67.3828	94.7516	67.3828	95.1991
68.8477	95.853	68.8477	94.667	68.8477	95.4416	68.8477	95.2045	68.8477	94.7661	68.8477	95.2086
71.7773	95.9711	71.7773	94.8025	71.7773	95.5835	71.7773	95.308	71.7773	94.7917	71.7773	95.3154
74.707	95.9981	74.707	94.8652	74.707	95.6335	74.707	95.35	74.707	94.7789	74.707	95.3496
77.6367	95.9938	77.6367	94.8597	77.6367	95.6308	77.6367	95.3597	77.6367	94.8433	77.6367	95.3604
79.1016	95.9839	79.1016	94.8461	79.1016	95.623	79.1016	95.3441	79.1016	94.8356	79.1016	95.3495
82.0312	95.9209	82.0312	94.7986	82.0312	95.5782	82.0312	95.2728	82.0312	94.7432	82.0312	95.2863
84.9609	95.8458	84.9609	94.7395	84.9609	95.5089	84.9609	95.2068	84.9609	94.7167	84.9609	95.2257
87.8906	95.8902	87.8906	94.7429	87.8906	95.5457	87.8906	95.2157	87.8906	94.6992	87.8906	95.2431
90.8203	95.9123	90.8203	94.7592	90.8203	95.5861	90.8203	95.2313	90.8203	94.5679	90.8203	95.2402
95.2148	95.7011	95.2148	94.5485	95.2148	95.365	95.2148	95.0242	95.2148	94.5056	95.2148	95.0536
98.1445	95.6657	98.1445	94.5037	98.1445	95.3374	98.1445	94.9814	98.1445	94.4654	98.1445	95.0159
101.074	95.6348	101.074	94.4518	101.074	95.315	101.074	94.933	101.074	94.4041	101.074	94.9743
105.469	95.7156	105.469	94.553	105.469	95.429	105.469	94.9981	105.469	94.344	105.469	95.0385
108.398	95.8458	108.398	94.715	108.398	95.5889	108.398	95.107	108.398	94.3222	108.398	95.1512
112.793	95.9256	112.793	94.8223	112.793	95.6677	112.793	95.1799	112.793	94.426	112.793	95.2384
117.188	96.026	117.188	94.8382	117.188	95.752	117.188	95.251	117.188	94.3997	117.188	95.2933
120.117	96.0216	120.117	94.9109	120.117	95.7848	120.117	95.2802	120.117	94.4044	120.117	95.3193
124.512	95.9699	124.512	94.8421	124.512	95.72	124.512	95.2243	124.512	94.429	124.512	95.2732
128.906	95.9544	128.906	94.7996	128.906	95.6896	128.906	95.1752	128.906	94.4826	128.906	95.2544
133.301	96.0011	133.301	94.8076	133.301	95.732	133.301	95.2025	133.301	94.4743	133.301	95.2802
139.16	95.9826	139.16	94.7469	139.16	95.7228	139.16	95.1543	139.16	94.363	139.16	95.2351
143.555	95.9524	143.555	94.7064	143.555	95.7051	143.555	95.1017	143.555	94.2964	143.555	95.1955
147.949	95.9568	147.949	94.697	147.949	95.7167	147.949	95.1054	147.949	94.2763	147.949	95.195
153.809	95.9276	153.809	94.6143	153.809	95.6939	153.809	95.0169	153.809	94.1272	153.809	95.1269
159.668	96.0342	159.668	94.7632	159.668	95.8123	159.668	95.0812	159.668	94.042	159.668	95.2056
165.527	96.2737	165.527	95.0754	165.527	96.0775	165.527	95.3804	165.527	94.4375	165.527	95.4999
171.387	96.2128	171.387	95.0082	171.387	96.0315	171.387	95.2805	171.387	94.4117	171.387	95.4392
177.246	96.1202	177.246	94.8439	177.246	95.9467	177.246	95.1735	177.246	94.1427	177.246	95.3053
183.105	95.9568	183.105	94.6337	183.105	95.775	183.105	94.9904	183.105	94.0711	183.105	95.142
188.965	95.9618	188.965	94.5789	188.965	95.7948	188.965	94.9045	188.965	93.9357	188.965	95.1006
196.289	96.1284	196.289	94.8802	196.289	96.0293	196.289	95.0934	196.289	93.9219	196.289	95.2848
203.613	96.1239	203.613	94.7227	203.613	96.0254	203.613	94.9434	203.613	93.7777	203.613	95.2049
210.938	96.3337	210.938	94.9837	210.938	96.2319	210.938	95.1897	210.938	93.6162	210.938	95.3787
218.262	96.1864	218.262	94.896	218.262	96.0691	218.262	95.1098	218.262	93.6518	218.262	95.2762
225.586	96.1775	225.586	94.8562	225.586	96.065	225.586	95.0318	225.586	93.8206	225.586	95.2746
232.91	96.2735	232.91	94.8019	232.91	96.2168	232.91	94.9726	232.91	93.5792	232.91	95.281
241.699	96.4661	241.699	95.1144	241.699	96.3905	241.699	95.2005	241.699	93.2435	241.699	95.4299
250.488	96.4094	250.488	94.7821	250.488	96.1965	250.488	95.0204	250.488	93.2497	250.488	95.2732
259.277	96.8582	259.277	95.1741	259.277	96.7131	259.277	95.3793	259.277	93.3088	259.277	95.6649
268.066	96.5216	268.066	94.9484	268.066	96.3949	268.066	95.1794	268.066	93.3766	268.066	95.4272
276.855	96.4322	276.855	94.7919	276.855	96.3471	276.855	95.1009	276.855	93.0101	276.855	95.3048
287.109	96.3562	287.109	95.0169	287.109	96.356	287.109	95.0949	287.109	92.8758	287.109	95.3118
297.363	96.3367	297.363	94.981	297.363	96.4329	297.363	95.1209	297.363	93.0698	297.363	95.3473
307.617	96.7582	307.617	95.2974	307.617	96.7217	307.617	95.438	307.617	92.6837	307.617	95.6064
319.336	96.1971	319.336	94.7731	319.336	96.1482	319.336	94.7659	319.336	92.5777	319.336	95.0767
329.59	96.1928	329.59	94.5955	329.59	96.2061	329.59	94.8346	329.59	92.2683	329.59	95.0372
341.309	96.2288	341.309	94.3282	341.309	96.0534	341.309	94.5615	341.309	92.48	341.309	94.9317
353.027	96.52	353.027	93.966	353.027	96.3642	353.027	94.3859	353.027	92.3273	353.027	94.9868
366.211	96.7172	366.211	94.4565	366.211	96.5538	366.211	94.9012	366.211	91.9221	366.211	95.2262
379.395	97.435	379.395	95.2617	379.395	97.3957	379.395	95.6722	379.395	92.1111	379.395	95.9563
392.578	97.4128	392.578	95.3795	392.578	97.2653	392.578	95.8619	392.578	92.9042	392.578	96.0419
405.762	97.1762	405.762	95.0798	405.762	97.0494	405.762	95.5824	405.762	92.8692	405.762	95.8119
420.41	97.5178	420.41	95.3408	420.41	97.371	420.41	95.7174	420.41	92.3795	420.41	96.0175
435.059	97.3698	435.059	94.6459	435.059	96.9442	435.059	95.7435	435.059	92.1603	435.059	95.7327
451.172	97.7905	451.172	94.2225	451.172	97.4394	451.172	95.6883	451.172	92.2023	451.172	95.9257
465.82	97.7883	465.82	93.909	465.82	97.2842	465.82	96.0173	465.82	91.16	465.82	95.8259
483.398	96.4338	483.398	93.0666	483.398	95.9219	483.398	94.7461	483.398	91.3362	483.398	94.6771
499.512	96.4151	499.512	93.0816	499.512	95.8223	499.512	94.8332	499.512	91.3209	499.512	94.6638
517.09	96.9278	517.09	92.6863	517.09	95.984	517.09	94.6823	517.09	91.3633	517.09	94.7885
536.133	96.168	536.133	91.8584	536.133	95.6488	536.133	93.3834	536.133	91.2131	536.133	94.0978
555.176	96.3684	555.176	92.9323	555.176	96.5745	555.176	94.1037	555.176	89.7578	555.176	94.582
574.219	96.3476	574.219	93.6271	574.219	96.365	574.219	94.4712	574.219	89.5941	574.219	94.6712
594.727	96.4157	594.727	93.7848	594.727	96.4538	594.727	94.4439	594.727	90.3944	594.727	94.7909
615.234	96.9872	615.234	94.4115	615.234	97.1599	615.234	94.3594	615.234	90.2212	615.234	95.2477
637.207	96.3983	637.207	93.7624	637.207	96.3914	637.207	93.9935	637.207	89.9567	637.207	94.6527
659.18	96.4591	659.18	92.9339	659.18	96.7995	659.18	93.4805	659.18	89.1715	659.18	94.5426
682.617	95.6055	682.617	93.9611	682.617	96.5932	682.617	93.6072	682.617	89.0504	682.617	94.405
707.52	95.5177	707.52	94.2996	707.52	96.1228	707.52	92.8355	707.52	88.6848	707.52	94.1527
732.422	95.7627	732.422	94.0695	732.422	96.1444	732.422	92.2751	732.422	88.1873	732.422	94.0772
757.324	95.5115	757.324	93.9868	757.324	95.7154	757.324	91.892	757.324	86.6864	757.324	93.7301
785.156	94.7667	785.156	93.1744	785.156	95.1651	785.156	91.5676	785.156	86.1506	785.156	93.0987
811.523	93.9558	811.523	93.6814	811.523	95.6812	811.523	92.4018	811.523	84.362	811.523	93.2352
840.82	93.2796	840.82	93.2379	840.82	96.0491	840.82	92.5051	840.82	85.9082	840.82	93.194
870.117	93.6353	870.117	93.8179	870.117	96.4849	870.117	93.4405	870.117	85.8196	870.117	93.7143
900.879	95.2759	900.879	93.7026	900.879	97.593	900.879	94.1113	900.879	86.4514	900.879	94.6178
933.105	95.9888	933.105	92.7724	933.105	97.79	933.105	94.3308	933.105	87.0331	933.105	94.7977
965.332	96.3443	965.332	92.5582	965.332	98.0096	965.332	94.1393	965.332	86.308	965.332	94.9014
1,000.49	96.5537	1,000.49	91.381	1,000.49	97.8101	1,000.49	94.2073	1,000.49	87.784	1,000.49	94.8206
1,035.64	96.2381	1,035.64	91.9163	1,035.64	97.5428	1,035.64	93.32	1,035.64	86.7499	1,035.64	94.4902
1,072.27	96.0132	1,072.27	90.5348	1,072.27	96.5961	1,072.27	92.2766	1,072.27	86.2096	1,072.27	93.7284
1,108.89	95.3295	1,108.89	93.1487	1,108.89	96.7454	1,108.89	92.1739	1,108.89	84.9295	1,108.89	93.8609
1,148.44	94.8829	1,148.44	92.9561	1,148.44	95.7883	1,148.44	91.0448	1,148.44	83.8592	1,148.44	93.164
1,189.45	94.7187	1,189.45	93.1446	1,189.45	95.7939	1,189.45	92.2931	1,189.45	84.7718	1,189.45	93.3521
1,230.47	94.9567	1,230.47	92.0032	1,230.47	95.5999	1,230.47	92.2443	1,230.47	83.4225	1,230.47	93.115
1,274.41	94.6968	1,274.41	91.7775	1,274.41	96.401	1,274.41	92.2842	1,274.41	83.9681	1,274.41	93.3294
1,319.82	95.7073	1,319.82	92.3255	1,319.82	96.8729	1,319.82	92.5645	1,319.82	84.3895	1,319.82	93.9364
1,366.7	96.5763	1,366.7	92.8451	1,366.7	96.5338	1,366.7	92.233	1,366.7	84.6704	1,366.7	94.1291
1,413.57	96.0487	1,413.57	90.9018	1,413.57	95.984	1,413.57	91.7381	1,413.57	83.3955	1,413.57	93.398
1,463.38	95.0699	1,463.38	91.9954	1,463.38	95.0626	1,463.38	91.3673	1,463.38	81.9755	1,463.38	92.8024
1,516.11	94.149	1,516.11	91.4857	1,516.11	95.5739	1,516.11	91.2262	1,516.11	82.6115	1,516.11	92.6127
1,568.85	94.5171	1,568.85	90.5484	1,568.85	95.333	1,568.85	90.5798	1,568.85	81.9964	1,568.85	92.3953
1,624.51	95.1959	1,624.51	91.7855	1,624.51	95.0665	1,624.51	90.8914	1,624.51	82.1221	1,624.51	92.7502
1,681.64	95.8971	1,681.64	92.5664	1,681.64	95.8992	1,681.64	91.6085	1,681.64	81.9153	1,681.64	93.4974
1,741.7	95.3856	1,741.7	93.3619	1,741.7	96.5047	1,741.7	92.1865	1,741.7	82.826	1,741.7	93.7812
1,803.22	95.4653	1,803.22	91.9738	1,803.22	96.4308	1,803.22	92.7327	1,803.22	82.9884	1,803.22	93.6424
1,866.21	94.8651	1,866.21	90.5443	1,866.21	95.9397	1,866.21	92.7351	1,866.21	82.9647	1,866.21	93.0965
1,932.13	93.8977	1,932.13	89.509	1,932.13	95.1639	1,932.13	92.1981	1,932.13	82.582	1,932.13	92.2894
1,999.51	93.1226	1,999.51	89.841	1,999.51	95.1569	1,999.51	92.1358	1,999.51	82.6209	1,999.51	92.1022
2,069.82	90.9178	2,069.82	88.162	2,069.82	95.9915	2,069.82	92.6918	2,069.82	82.3146	2,069.82	91.9825
2,143.07	91.2123	2,143.07	87.6952	2,143.07	96.6552	2,143.07	93.1489	2,143.07	82.7155	2,143.07	92.4508
2,219.24	90.7601	2,219.24	85.9007	2,219.24	96.279	2,219.24	93.3421	2,219.24	82.9243	2,219.24	92.1381
2,296.88	89.5545	2,296.88	82.7286	2,296.88	95.1824	2,296.88	92.737	2,296.88	82.8454	2,296.88	91.1116
2,378.91	85.4727	2,378.91	79.4807	2,378.91	94.5466	2,378.91	91.9659	2,378.91	82.0117	2,378.91	90.0186
2,462.4	84.1724	2,462.4	76.2018	2,462.4	95.4685	2,462.4	92.441	2,462.4	81.9514	2,462.4	90.5969
2,548.83	85.5513	2,548.83	79.3851	2,548.83	96.6126	2,548.83	93.4483	2,548.83	82.673	2,548.83	91.7186
2,639.65	86.107	2,639.65	82.6792	2,639.65	96.3027	2,639.65	93.4956	2,639.65	83.3005	2,639.65	91.6507
2,731.93	86.0896	2,731.93	85.1657	2,731.93	95.244	2,731.93	92.8422	2,731.93	82.5795	2,731.93	90.9238
2,828.61	86.1561	2,828.61	86.7499	2,828.61	95.4636	2,828.61	92.5804	2,828.61	82.2355	2,828.61	91.0607
2,928.22	87.0796	2,928.22	87.9471	2,928.22	96.5845	2,928.22	93.0101	2,928.22	82.4116	2,928.22	91.9659
3,030.76	87.3539	3,030.76	88.6276	3,030.76	96.9661	3,030.76	93.3504	3,030.76	82.9729	3,030.76	92.3588
3,137.7	88.0833	3,137.7	88.5473	3,137.7	96.5278	3,137.7	93.062	3,137.7	82.2469	3,137.7	92.0662
3,249.02	89.0757	3,249.02	89.1614	3,249.02	95.9323	3,249.02	92.9711	3,249.02	82.313	3,249.02	91.8778
3,363.28	89.4253	3,363.28	90.0094	3,363.28	95.464	3,363.28	92.5697	3,363.28	82.236	3,363.28	91.6858
3,481.93	89.5045	3,481.93	90.6581	3,481.93	95.7376	3,481.93	92.6811	3,481.93	81.9112	3,481.93	91.9383
3,604.98	90.3391	3,604.98	91.5921	3,604.98	95.3678	3,604.98	92.9685	3,604.98	82.3929	3,604.98	92.1059
3,732.42	90.8939	3,732.42	91.7549	3,732.42	95.2047	3,732.42	93.5976	3,732.42	83.3454	3,732.42	92.3284
3,864.26	92.4151	3,864.26	92.3715	3,864.26	95.1294	3,864.26	94.1879	3,864.26	83.2446	3,864.26	92.8159
4,000.49	94.0852	4,000.49	91.7301	4,000.49	94.1271	4,000.49	93.7566	4,000.49	83.3486	4,000.49	92.6617
4,141.11	93.9701	4,141.11	92.3915	4,141.11	94.9508	4,141.11	94.4788	4,141.11	83.3676	4,141.11	93.1712
4,287.6	94.4027	4,287.6	92.0427	4,287.6	95.4739	4,287.6	94.9579	4,287.6	83.6439	4,287.6	93.5205
4,438.48	94.8028	4,438.48	93.4415	4,438.48	95.4764	4,438.48	94.9981	4,438.48	83.6186	4,438.48	93.8562
4,595.21	95.6837	4,595.21	93.5545	4,595.21	96.1502	4,595.21	94.5559	4,595.21	82.9751	4,595.21	94.1972
4,756.35	95.5204	4,756.35	94.7682	4,756.35	96.1354	4,756.35	94.5322	4,756.35	83.522	4,756.35	94.3884
4,924.8	95.5644	4,924.8	94.5922	4,924.8	95.8527	4,924.8	94.5799	4,924.8	83.4374	4,924.8	94.2877
5,097.66	95.767	5,097.66	95.6001	5,097.66	95.8705	5,097.66	95.0681	5,097.66	84.2177	5,097.66	94.6966
5,277.83	96.2056	5,277.83	95.775	5,277.83	94.5825	5,277.83	94.1939	5,277.83	83.9699	5,277.83	94.3783
5,463.87	96.529	5,463.87	96.2086	5,463.87	94.9236	5,463.87	95.1004	5,463.87	83.3139	5,463.87	94.8377
5,657.23	95.837	5,657.23	95.754	5,657.23	94.772	5,657.23	94.8106	5,657.23	84.1248	5,657.23	94.435
5,856.45	96.3336	5,856.45	95.2775	5,856.45	94.4144	5,856.45	94.7792	5,856.45	82.8142	5,856.45	94.3552
6,062.99	97.0151	6,062.99	94.9583	6,062.99	95.208	6,062.99	95.1334	6,062.99	83.3781	6,062.99	94.7589
6,276.86	96.1619	6,276.86	94.7396	6,276.86	95.0018	6,276.86	94.4282	6,276.86	82.269	6,276.86	94.2209
6,498.05	95.5747	6,498.05	94.2696	6,498.05	94.9489	6,498.05	93.6682	6,498.05	81.5181	6,498.05	93.7573
6,726.56	95.2677	6,726.56	93.9404	6,726.56	94.8254	6,726.56	93.2385	6,726.56	81.502	6,726.56	93.4744
6,963.87	95.0368	6,963.87	93.2073	6,963.87	93.3804	6,963.87	92.0005	6,963.87	80.6037	6,963.87	92.6292
7,209.96	94.9808	7,209.96	92.5622	7,209.96	93.4855	7,209.96	91.0882	7,209.96	79.0957	7,209.96	92.3297
7,464.84	94.2324	7,464.84	92.3779	7,464.84	93.6382	7,464.84	91.5231	7,464.84	79.3683	7,464.84	92.1466
7,727.05	94.1445	7,727.05	92.2185	7,727.05	93.8891	7,727.05	90.8928	7,727.05	77.635	7,727.05	92.0403
7,999.51	93.7132	7,999.51	91.1414	7,999.51	94.4389	7,999.51	90.4943	7,999.51	77.8995	7,999.51	91.826
8,282.23	93.2943	8,282.23	90.6585	8,282.23	93.903	8,282.23	89.8103	8,282.23	76.887	8,282.23	91.3106
8,573.73	91.7995	8,573.73	90.4841	8,573.73	94.0082	8,573.73	89.7	8,573.73	76.3044	8,573.73	90.8806
8,876.95	92.4368	8,876.95	90.2184	8,876.95	93.6294	8,876.95	89.0415	8,876.95	75.6283	8,876.95	90.7548
9,188.96	92.5928	9,188.96	89.7723	9,188.96	93.6348	9,188.96	88.5552	9,188.96	75.4238	9,188.96	90.6646
9,514.16	91.475	9,514.16	89.7454	9,514.16	93.2167	9,514.16	88.3729	9,514.16	74.6884	9,514.16	90.1383
9,849.61	91.5491	9,849.61	89.8495	9,849.61	93.6826	9,849.61	88.8121	9,849.61	75.0172	9,849.61	90.4311
10,196.8	91.9306	10,196.8	90.0948	10,196.8	94.3959	10,196.8	89.3375	10,196.8	75.2663	10,196.8	90.9521
10,555.7	91.274	10,555.7	90.0649	10,555.7	94.6809	10,555.7	89.5516	10,555.7	74.8382	10,555.7	90.9528
10,927.7	91.5879	10,927.7	89.5298	10,927.7	94.51	10,927.7	89.4907	10,927.7	74.0568	10,927.7	90.8483
11,313	91.556	11,313	89.0974	11,313	94.3842	11,313	89.5568	11,313	73.4773	11,313	90.7282
11,712.9	91.184	11,712.9	88.6976	11,712.9	94.0682	11,712.9	89.1524	11,712.9	72.382	11,712.9	90.371
12,126	91.0517	12,126	87.8816	12,126	93.3968	12,126	88.4648	12,126	72.0001	12,126	89.8157
12,553.7	91.1266	12,553.7	87.4021	12,553.7	92.9873	12,553.7	87.85	12,553.7	71.3603	12,553.7	89.5023
12,996.1	91.2344	12,996.1	86.7403	12,996.1	92.7558	12,996.1	87.2382	12,996.1	69.7394	12,996.1	89.2694
13,454.6	90.8616	13,454.6	86.1131	13,454.6	92.5895	13,454.6	86.6929	13,454.6	68.451	13,454.6	88.9402
13,929.2	91.0428	13,929.2	85.5998	13,929.2	92.5646	13,929.2	86.0644	13,929.2	67.6758	13,929.2	88.8641
14,419.9	90.2131	14,419.9	85.1311	14,419.9	92.6252	14,419.9	85.4244	14,419.9	66.5129	14,419.9	88.5244
14,928.2	89.9339	14,928.2	84.4193	14,928.2	92.6915	14,928.2	84.7288	14,928.2	65.3677	14,928.2	88.3512
15,455.6	89.7346	15,455.6	83.4525	15,455.6	92.6734	15,455.6	83.9331	15,455.6	64.8704	15,455.6	88.1469
16,000.5	89.4152	16,000.5	82.665	16,000.5	92.6957	16,000.5	83.4855	16,000.5	65.1279	16,000.5	87.987
16,564.5	89.2778	16,564.5	82.4327	16,564.5	92.564	16,564.5	82.9557	16,564.5	65.2833	16,564.5	87.8211
17,148.9	88.5435	17,148.9	81.7494	17,148.9	92.4242	17,148.9	82.7091	17,148.9	65.5463	17,148.9	87.4856
17,752.4	87.9705	17,752.4	81.1736	17,752.4	92.2581	17,752.4	82.6789	17,752.4	65.629	17,752.4	87.2076
18,379.4	87.7067	18,379.4	80.3828	18,379.4	92.0431	18,379.4	82.3923	18,379.4	65.9918	18,379.4	86.9498
19,026.9	87.5736	19,026.9	79.2839	19,026.9	91.8776	19,026.9	82.1264	19,026.9	65.9852	19,026.9	86.7481
19,697.8	86.9503	19,697.8	78.2313	19,697.8	91.8852	19,697.8	81.8958	19,697.8	65.7308	19,697.8	86.5591
19,999.5	86.9876	19,999.5	78.0743	19,999.5	92.0604	19,999.5	81.803	19,999.5	65.7139	19,999.5	86.6768
