"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa/V)  [2.83  V @ 1. m]"
20.5078	60.9559
21.9727	57.4188
23.4375	60.3731
24.9023	64.7628
26.3672	66.3022
27.832	69.4248
29.2969	71.0652
30.7617	74.2282
32.2266	76.121
33.6914	78.2914
35.1562	80.3187
36.6211	82.1336
38.0859	83.9521
39.5508	85.688
41.0156	87.1702
42.4805	88.7274
43.9453	89.6245
45.4102	90.5874
46.875	91.4816
48.3398	92.1965
51.2695	93.3471
52.7344	93.7599
54.1992	94.1489
55.6641	94.4124
58.5938	94.8399
60.0586	95.0049
62.9883	95.1304
64.4531	95.1313
67.3828	95.1646
68.8477	95.1737
71.7773	95.2679
74.707	95.2955
77.6367	95.3109
79.1016	95.2993
82.0312	95.2305
84.9609	95.1736
87.8906	95.1845
90.8203	95.1664
95.2148	94.9928
98.1445	94.9533
101.074	94.906
105.469	94.9514
108.398	95.0458
112.793	95.1357
117.188	95.1835
120.117	95.2047
124.512	95.1679
128.906	95.155
133.301	95.1752
139.16	95.121
143.555	95.0766
147.949	95.0721
153.809	94.9908
159.668	95.0537
165.527	95.3596
171.387	95.296
177.246	95.1435
183.105	94.9948
188.965	94.9328
196.289	95.0938
203.613	94.9988
210.938	95.1428
218.262	95.0591
225.586	95.0668
232.91	95.0329
241.699	95.1457
250.488	95.0089
259.277	95.3806
268.066	95.1764
276.855	95.0119
287.109	95.0277
297.363	95.0452
307.617	95.2477
319.336	94.7733
329.59	94.7072
341.309	94.6272
353.027	94.6376
366.211	94.8481
379.395	95.5356
392.578	95.6414
405.762	95.4312
420.41	95.5466
435.059	95.3121
451.172	95.4861
465.82	95.3462
483.398	94.2411
499.512	94.2686
517.09	94.375
536.133	93.8247
555.176	94.1627
574.219	94.2053
594.727	94.3498
615.234	94.7641
637.207	94.176
659.18	94.0938
682.617	93.9528
707.52	93.6344
732.422	93.5316
757.324	93.1398
785.156	92.5282
811.523	92.6861
840.82	92.833
870.117	93.4644
900.879	94.141
933.105	94.3407
965.332	94.3868
1,000.49	94.3542
1,035.64	94.0052
1,072.27	93.2501
1,108.89	93.2849
1,148.44	92.6463
1,189.45	92.7789
1,230.47	92.582
1,274.41	92.9039
1,319.82	93.4221
1,366.7	93.5161
1,413.57	92.8249
1,463.38	92.1798
1,516.11	92.1685
1,568.85	91.9169
1,624.51	92.0552
1,681.64	92.7553
1,741.7	93.1443
1,803.22	93.0749
1,866.21	92.6063
1,932.13	91.8644
1,999.51	91.7037
2,069.82	91.7903
2,143.07	92.2828
2,219.24	92.0213
2,296.88	91.0858
2,378.91	90.2087
2,462.4	90.7964
2,548.83	91.8908
2,639.65	91.8262
2,731.93	91.0363
2,828.61	91.0843
2,928.22	91.9761
3,030.76	92.3782
3,137.7	92.0674
3,249.02	91.7728
3,363.28	91.5068
3,481.93	91.7538
3,604.98	91.795
3,732.42	91.9239
3,864.26	92.3009
4,000.49	91.9769
4,141.11	92.4892
4,287.6	92.8612
4,438.48	93.1213
4,595.21	93.4042
4,756.35	93.5866
4,924.8	93.5314
5,097.66	93.8909
5,277.83	93.395
5,463.87	93.788
5,657.23	93.5148
5,856.45	93.3682
6,062.99	93.7389
6,276.86	93.2563
6,498.05	92.8101
6,726.56	92.5697
6,963.87	91.6532
7,209.96	91.3922
7,464.84	91.3909
7,727.05	91.2478
7,999.51	91.1744
8,282.23	90.6118
8,573.73	90.3485
8,876.95	90.107
9,188.96	89.9847
9,514.16	89.5422
9,849.61	89.8401
10,196.8	90.3473
10,555.7	90.4571
10,927.7	90.3424
11,313	90.2072
11,712.9	89.8975
12,126	89.3491
12,553.7	88.9875
12,996.1	88.763
13,454.6	88.4932
13,929.2	88.3933
14,419.9	88.1681
14,928.2	88.0418
15,455.6	87.8672
16,000.5	87.7519
16,564.5	87.6234
17,148.9	87.3969
17,752.4	87.1993
18,379.4	86.9871
19,026.9	86.8178
19,697.8	86.6918
19,999.5	86.8014
