"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	56.9333	20.5078	53.3514	20.5078	55.1986	20.5078	55.3416	20.5078	55.587	20.5078	55.3704
23.4375	60.6062	23.4375	57.2966	23.4375	59.0201	23.4375	59.1126	23.4375	59.262	23.4375	59.1398
26.3672	64.0072	26.3672	61.1693	26.3672	62.6561	26.3672	62.6958	26.3672	62.7446	26.3672	62.7189
29.2969	67.0338	29.2969	64.5509	29.2969	65.8689	29.2969	65.8648	29.2969	65.8297	29.2969	65.8858
32.2266	69.7495	32.2266	67.5992	32.2266	68.7461	32.2266	68.7163	32.2266	68.6402	32.2266	68.7365
35.1563	72.2976	35.1563	70.3583	35.1563	71.4052	35.1563	71.353	35.1563	71.2376	35.1563	71.3731
38.0859	74.7108	38.0859	72.913	38.0859	73.9031	38.0859	73.8325	38.0859	73.6865	38.0859	73.8518
41.0156	76.7633	41.0156	75.1159	41.0156	76.03	41.0156	75.9526	41.0156	75.8013	41.0156	75.9715
43.9453	78.6383	43.9453	77.0762	43.9453	77.9636	43.9453	77.8635	43.9453	77.6718	43.9453	77.8838
46.875	80.1967	46.875	78.7181	46.875	79.5676	46.875	79.461	46.875	79.2653	46.875	79.4817
49.8047	81.4871	49.8047	80.0627	49.8047	80.8943	49.8047	80.7711	49.8047	80.5491	49.8047	80.7941
52.7344	82.4686	52.7344	81.0948	52.7344	81.9064	52.7344	81.781	52.7344	81.5599	52.7344	81.8031
55.6641	83.1961	55.6641	81.8748	55.6641	82.6613	55.6641	82.534	55.6641	82.3203	55.6641	82.5566
58.5938	83.7879	58.5938	82.4979	58.5938	83.2745	58.5938	83.1383	58.5938	82.9181	58.5938	83.1628
61.5234	84.2407	61.5234	82.9628	61.5234	83.7417	61.5234	83.5919	61.5234	83.3563	61.5234	83.6196
64.4531	84.5823	64.4531	83.3089	64.4531	84.098	64.4531	83.9288	64.4531	83.6584	64.4531	83.9596
67.3828	84.8334	67.3828	83.5932	67.3828	84.3703	67.3828	84.1929	67.3828	83.9102	67.3828	84.225
70.3125	85.0611	70.3125	83.8714	70.3125	84.6157	70.3125	84.4456	70.3125	84.1896	70.3125	84.4777
73.2422	85.3044	73.2422	84.1288	73.2422	84.8687	73.2422	84.6944	73.2422	84.4467	73.2422	84.7287
76.1719	85.5112	76.1719	84.3084	76.1719	85.0721	76.1719	84.8825	76.1719	84.6163	76.1719	84.9207
79.1016	85.6488	79.1016	84.4378	79.1016	85.2098	79.1016	85.0247	79.1016	84.7855	79.1016	85.0627
82.0313	85.9228	82.0313	84.7392	82.0313	85.511	82.0313	85.2911	82.0313	85.0106	82.0313	85.3389
84.9609	86.1222	84.9609	84.9337	84.9609	85.7314	84.9609	85.4554	84.9609	85.0492	84.9609	85.5134
87.8906	86.1162	87.8906	85.001	87.8906	85.7298	87.8906	85.52	87.8906	85.1781	87.8906	85.557
90.8203	86.0259	90.8203	84.9051	90.8203	85.6208	90.8203	85.4585	90.8203	85.328	90.8203	85.498
93.75	86.3213	93.75	85.1492	93.75	85.9325	93.75	85.6827	93.75	85.4253	93.75	85.7441
96.6797	86.5151	96.6797	85.3475	96.6797	86.1461	96.6797	85.8541	96.6797	85.4585	96.6797	85.9185
102.539	86.661	102.539	85.5608	102.539	86.3108	102.539	86.0357	102.539	85.717	102.539	86.1019
105.469	86.6981	105.469	85.6115	105.469	86.3562	105.469	86.0698	105.469	85.7562	105.469	86.1418
108.398	86.7883	108.398	85.6608	108.398	86.4373	108.398	86.134	108.398	85.814	108.398	86.212
111.328	86.9141	111.328	85.7772	111.328	86.569	111.328	86.248	111.328	85.9055	111.328	86.3305
117.188	87.098	117.188	85.9761	117.188	86.7675	117.188	86.4244	117.188	86.079	117.188	86.5162
120.117	87.2449	120.117	86.1216	120.117	86.9178	120.117	86.5523	120.117	86.1978	120.117	86.6538
125.977	87.3477	125.977	86.1947	125.977	87.0244	125.977	86.6267	125.977	86.2103	125.977	86.7347
128.906	87.2679	128.906	86.1185	128.906	86.9514	128.906	86.5501	128.906	86.1224	128.906	86.6576
