"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	72.0237	20.5078	71.7514	20.5078	71.8205	20.5078	72.1613	20.5078	72.6899	20.5078	72.0763
21.9727	74.9165	21.9727	74.6311	21.9727	74.7185	21.9727	75.024	21.9727	75.5277	21.9727	74.95
23.4375	76.7897	23.4375	76.5199	23.4375	76.5924	23.4375	76.9087	23.4375	77.4399	23.4375	76.8347
24.9023	78.3054	24.9023	78.0355	24.9023	78.105	24.9023	78.4315	24.9023	78.9823	24.9023	78.3559
26.3672	79.9078	26.3672	79.6331	26.3672	79.7096	26.3672	80.0239	26.3672	80.553	26.3672	79.9502
27.832	80.9667	27.832	80.7026	27.832	80.7708	27.832	81.0827	27.832	81.6111	27.832	81.0107
29.2969	82.0994	29.2969	81.8485	29.2969	81.908	29.2969	82.2196	29.2969	82.7507	29.2969	82.1485
30.7617	83.1325	30.7617	82.879	30.7617	82.9398	30.7617	83.2438	30.7617	83.7695	30.7617	83.1757
32.2266	84.0111	32.2266	83.7604	32.2266	83.8192	32.2266	84.1235	32.2266	84.6538	32.2266	84.0559
33.6914	84.7546	33.6914	84.5118	33.6914	84.5678	33.6914	84.8637	33.6914	85.3923	33.6914	84.7996
35.1562	85.4381	35.1562	85.1768	35.1562	85.2423	35.1562	85.5345	35.1562	86.0621	35.1562	85.4721
36.6211	85.9741	36.6211	85.7152	36.6211	85.7781	36.6211	86.0667	36.6211	86.5926	36.6211	86.0061
38.0859	86.4769	38.0859	86.209	38.0859	86.2774	38.0859	86.5629	38.0859	87.0875	38.0859	86.5034
