"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	72.2204
21.9727	75.0861
23.4375	76.9781
24.9023	78.5048
26.3672	80.093
27.832	81.1538
29.2969	82.2921
30.7617	83.3185
32.2266	84.1997
33.6914	84.9427
35.1562	85.6157
36.6211	86.1497
38.0859	86.6469
39.5508	87.0942
41.0156	87.474
42.4805	87.769
43.9453	88.0364
45.4102	88.232
46.875	88.426
48.3398	88.5691
51.2695	88.8067
52.7344	88.8982
54.1992	88.9558
55.6641	89.0132
58.5938	89.0827
60.0586	89.101
62.9883	89.1401
64.4531	89.1491
67.3828	89.1263
68.8477	89.1281
71.7773	89.1683
74.707	89.1844
77.6367	89.1589
79.1016	89.1153
82.0312	89.0729
84.9609	89.0716
87.8906	89.0191
90.8203	88.9136
95.2148	88.8281
98.1445	88.8059
101.074	88.6763
105.469	88.5905
108.398	88.6391
112.793	88.662
117.188	88.6809
120.117	88.6647
124.512	88.6496
128.906	88.5518
133.301	88.4949
139.16	88.3845
143.555	88.2471
147.949	88.1275
153.809	88.0363
159.668	88.0766
165.527	88.2343
171.387	88.0549
177.246	87.8405
183.105	87.5299
188.965	87.3944
196.289	87.3223
203.613	86.9988
210.938	86.9874
218.262	86.7271
225.586	86.462
232.91	86.2827
241.699	85.9552
250.488	85.6926
259.277	85.8447
268.066	85.294
276.855	84.9984
287.109	85.1487
297.363	84.825
307.617	84.7063
319.336	84.3651
329.59	84.15
341.309	83.9092
353.027	83.7314
366.211	83.7387
379.395	84.2154
392.578	83.7685
405.762	83.899
420.41	83.7722
435.059	83.7071
451.172	83.9841
465.82	84.2281
483.398	84.188
499.512	84.3681
517.09	84.9901
536.133	85.0122
555.176	85.1644
574.219	85.3342
594.727	85.4964
615.234	85.641
637.207	85.703
659.18	85.9689
682.617	85.7027
707.52	85.4043
732.422	86.1159
757.324	86.2176
785.156	85.4737
811.523	85.8547
840.82	85.5176
870.117	85.3897
900.879	85.0743
933.105	84.8257
965.332	84.3841
1,000.49	84.2451
1,035.64	84.416
1,072.27	84.5727
1,108.89	84.6317
1,148.44	84.71
1,189.45	84.9574
1,230.47	85.7186
1,274.41	86.27
1,319.82	86.7142
1,366.7	87.4108
1,413.57	87.2492
1,463.38	86.8878
1,516.11	86.4903
1,568.85	85.8502
1,624.51	85.9409
1,681.64	85.891
1,741.7	84.5328
1,803.22	83.5732
1,866.21	82.7553
1,932.13	83.0768
1,999.51	84.4966
2,069.82	85.329
2,143.07	85.5235
2,219.24	85.202
2,296.88	84.9753
2,378.91	85.4459
2,462.4	86.4269
2,548.83	86.534
2,639.65	85.8515
2,731.93	85.1426
2,828.61	85.2073
2,928.22	85.5958
3,030.76	85.5299
3,137.7	85.2865
3,249.02	85.0383
3,363.28	84.3857
3,481.93	83.935
3,604.98	83.7243
3,732.42	83.7362
3,864.26	83.1087
4,000.49	82.5804
4,141.11	83.2252
4,287.6	83.1209
4,438.48	82.8876
4,595.21	82.0606
4,756.35	82.2747
4,924.8	82.5642
5,097.66	82.2363
5,277.83	82.0893
5,463.87	82.3392
5,657.23	82.2009
5,856.45	81.8419
6,062.99	82.3106
6,276.86	81.9029
6,498.05	81.7967
6,726.56	82.1583
6,963.87	81.5617
7,209.96	81.8664
7,464.84	81.5975
7,727.05	81.5308
7,999.51	81.5439
8,282.23	81.2814
8,573.73	81.0352
8,876.95	80.8223
9,188.96	80.4678
9,514.16	80.3601
9,849.61	80.1299
10,196.8	80.226
10,555.7	80.1089
10,927.7	80.1725
11,313	80.0928
11,712.9	80.0135
12,126	80.0421
12,553.7	80.0859
12,996.1	80.1364
13,454.6	80.3114
13,929.2	80.4432
14,419.9	80.6846
14,928.2	80.7829
15,455.6	80.6767
16,000.5	80.3719
16,564.5	80.1835
17,148.9	80.2234
17,752.4	80.255
18,379.4	80.0294
19,026.9	79.6895
19,697.8	79.0248
19,999.5	78.6531
