"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	71.8205	20.5078	72.1613	20.5078	72.8509	20.5078	72.48
21.9727	74.7185	21.9727	75.024	21.9727	75.6848	21.9727	75.3321
23.4375	76.5924	23.4375	76.9087	23.4375	77.6059	23.4375	77.2359
24.9023	78.105	24.9023	78.4315	24.9023	79.154	24.9023	78.7716
26.3672	79.7096	26.3672	80.0239	26.3672	80.7194	26.3672	80.3504
27.832	80.7708	27.832	81.0827	27.832	81.7769	27.832	81.4089
29.2969	81.908	29.2969	82.2196	29.2969	82.9175	29.2969	82.548
30.7617	82.9398	30.7617	83.2438	30.7617	83.9353	30.7617	83.5698
32.2266	83.8192	32.2266	84.1235	32.2266	84.8208	32.2266	84.4528
33.6914	84.5678	33.6914	84.8637	33.6914	85.5596	33.6914	85.1936
35.1562	85.2423	35.1562	85.5345	35.1562	86.2296	35.1562	85.8645
36.6211	85.7781	36.6211	86.0667	36.6211	86.7599	36.6211	86.3963
38.0859	86.2774	38.0859	86.5629	38.0859	87.2545	38.0859	86.8921
39.5508	86.7273	39.5508	87.0071	39.5508	87.6984	39.5508	87.3371
41.0156	87.1062	41.0156	87.3847	41.0156	88.0802	41.0156	87.7173
42.4805	87.405	42.4805	87.6775	42.4805	88.3703	42.4805	88.0095
43.9453	87.678	43.9453	87.9424	43.9453	88.6311	43.9453	88.2735
45.4102	87.8739	45.4102	88.1357	45.4102	88.8265	45.4102	88.4684
46.875	88.0684	46.875	88.3265	46.875	89.0206	46.875	88.6617
48.3398	88.2118	48.3398	88.4662	48.3398	89.1642	48.3398	88.8043
51.2695	88.4543	51.2695	88.6994	51.2695	89.3957	51.2695	89.0381
52.7344	88.5499	52.7344	88.7881	52.7344	89.483	52.7344	89.1271
54.1992	88.6076	54.1992	88.8422	54.1992	89.5408	54.1992	89.184
55.6641	88.6676	55.6641	88.8968	55.6641	89.5946	55.6641	89.2391
58.5938	88.7365	58.5938	88.9584	58.5938	89.6676	58.5938	89.3084
60.0586	88.756	60.0586	88.9728	60.0586	89.6851	60.0586	89.3255
62.9883	88.7958	62.9883	89.0032	62.9883	89.7262	62.9883	89.3636
64.4531	88.8026	64.4531	89.0071	64.4531	89.7394	64.4531	89.3734
67.3828	88.7735	67.3828	88.9741	67.3828	89.7277	67.3828	89.3533
68.8477	88.7776	68.8477	88.973	68.8477	89.727	68.8477	89.3533
71.7773	88.8355	71.7773	89.0103	71.7773	89.7439	71.7773	89.3824
74.707	88.8592	74.707	89.0193	74.707	89.7494	74.707	89.3919
77.6367	88.8314	77.6367	88.9826	77.6367	89.7304	77.6367	89.3669
79.1016	88.7875	79.1016	88.9333	79.1016	89.6891	79.1016	89.3231
82.0312	88.7443	82.0312	88.8807	82.0312	89.6506	82.0312	89.2802
84.9609	88.7407	84.9609	88.8675	84.9609	89.6546	84.9609	89.2786
87.8906	88.6851	87.8906	88.8041	87.8906	89.6063	87.8906	89.2252
90.8203	88.591	90.8203	88.6909	90.8203	89.4885	90.8203	89.1126
95.2148	88.509	95.2148	88.5903	95.2148	89.402	95.2148	89.0233
98.1445	88.5007	98.1445	88.5608	98.1445	89.3615	98.1445	88.9912
101.074	88.3683	101.074	88.4191	101.074	89.2426	101.074	88.8643
105.469	88.2811	105.469	88.3217	105.469	89.1632	105.469	88.779
108.398	88.312	108.398	88.3673	108.398	89.2244	108.398	88.831
112.793	88.4095	112.793	88.3943	112.793	89.1274	112.793	88.7993
117.188	88.4459	117.188	88.3941	117.188	89.1336	117.188	88.8092
120.117	88.4265	120.117	88.3693	120.117	89.1128	120.117	88.7877
124.512	88.4312	124.512	88.3394	124.512	89.0664	124.512	88.7546
128.906	88.3393	128.906	88.2244	128.906	88.962	128.906	88.6498
133.301	88.3038	133.301	88.154	133.301	88.8682	133.301	88.5725
139.16	88.2355	139.16	88.0324	139.16	88.6898	139.16	88.4288
143.555	88.1468	143.555	87.8843	143.555	88.4778	143.555	88.2561
147.949	88.0867	147.949	87.7621	147.949	88.2619	147.949	88.0942
153.809	88.0815	153.809	87.6627	153.809	88.0251	153.809	87.9387
159.668	88.1166	159.668	87.6805	159.668	88.0676	159.668	87.9733
