"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.509
21.2402	58.9144
21.9727	60.4386
22.7051	60.3882
23.4375	60.8953
24.1699	61.1092
25.6348	62.1239
26.3672	62.7666
27.0996	63.1615
27.832	63.5963
29.2969	64.2788
30.0293	64.8348
31.4941	65.4121
32.2266	65.8266
33.6914	66.4128
34.4238	66.8148
35.8887	67.4969
37.3535	68.1807
38.8184	68.673
39.5508	69.076
41.0156	69.8183
42.4805	70.1116
43.9453	70.6866
45.4102	71.2147
47.6074	72.0486
49.0723	72.6235
50.5371	73.1251
52.7344	73.8082
54.1992	74.296
56.3965	75.0031
58.5938	75.6779
60.0586	76.0472
62.2559	76.7185
64.4531	77.3406
66.6504	77.9197
69.5801	78.6708
71.7773	79.2287
73.9746	79.7609
76.9043	80.4126
79.834	81.0575
82.7637	81.614
85.6934	82.1503
88.623	82.6346
91.5527	83.086
94.4824	83.5608
98.1445	83.9894
101.807	84.3629
105.469	84.692
109.131	85.0289
112.793	85.2892
116.455	85.4891
120.85	85.6647
125.244	85.7874
129.639	85.852
134.033	85.9321
138.428	85.9428
143.555	85.916
148.682	85.8928
153.809	85.8155
159.668	85.8245
164.795	85.8107
170.654	85.7158
176.514	85.5855
183.105	85.4593
189.697	85.3872
196.289	85.3081
202.881	85.1887
210.205	85.0506
217.529	84.9425
225.586	84.8189
232.91	84.8235
241.699	84.5511
249.756	84.5465
258.545	84.5237
268.066	84.2465
277.588	84.3298
287.109	84.0966
297.363	83.7895
307.617	83.9239
318.604	83.8389
329.59	83.6432
341.309	82.5411
353.76	83.6173
366.211	84.4751
378.662	84.6581
392.578	84.2847
405.762	84.2941
420.41	84.5343
435.059	84.7604
450.439	85.4187
466.553	85.6017
482.666	84.775
500.244	84.8218
517.822	84.5618
536.133	84.7238
554.443	84.9414
574.219	85.3632
594.727	85.733
615.234	85.4912
637.207	85.5279
659.912	85.3853
683.35	85.5502
706.787	85.2332
731.689	85.1722
758.057	85.4107
784.424	85.0262
812.256	85.3421
840.82	85.2311
870.85	85.4578
901.611	85.6241
933.105	86.1803
966.064	85.8457
999.756	85.4358
1,034.91	84.7704
1,071.53	83.7621
1,109.62	82.4498
1,148.44	83.8283
1,189.45	86.3437
1,231.2	86.2169
1,274.41	85.8939
1,319.82	85.1637
1,365.97	84.3525
1,414.31	83.8657
1,464.11	83.8677
1,515.38	83.9402
1,568.85	83.4316
1,624.51	83.2418
1,681.64	83.263
1,740.97	83.0272
1,802.49	83.2551
1,866.21	82.828
1,932.13	82.1589
2,000.24	82.3589
2,070.56	82.7336
2,143.8	82.3591
2,219.24	81.6833
2,297.61	82.1097
2,378.17	82.6961
2,462.4	82.6436
2,548.83	82.7802
2,638.92	83.4165
2,731.93	83.7307
2,828.61	84.1
2,928.22	83.9723
3,031.49	82.9382
3,138.43	81.9794
3,249.02	82.4755
3,363.28	83.6207
3,481.93	84.9394
3,604.98	86.571
3,732.42	87.5487
3,863.53	86.8157
3,999.76	84.4239
4,141.11	82.1478
4,286.87	83.0072
4,438.48	82.6657
4,594.48	82.2176
4,757.08	81.9274
4,924.8	81.6422
5,098.39	80.67
5,277.83	78.6446
5,463.87	80.1423
5,656.49	82.2417
5,856.45	82.064
6,062.99	80.6108
6,276.86	78.5904
6,498.05	77.1112
6,727.29	78.9983
6,964.6	79.7236
7,209.96	79.4361
7,464.11	78.6758
7,727.78	78.4419
8,000.24	79.0188
8,282.23	81.4754
8,574.46	82.2873
8,876.22	81.5199
9,189.7	80.9236
9,513.43	81.1011
9,848.88	82.0133
10,196.8	82.6851
10,556.4	83.4465
10,928.5	83.8502
11,313.7	84.4587
11,712.9	83.9699
12,126	84.163
12,553.7	83.7925
12,996.1	82.4251
13,454.6	81.4533
13,928.5	79.6588
14,419.9	79.2635
14,928.2	79.5108
15,454.8	78.761
15,999.8	76.3499
16,564.5	75.6889
17,148.2	77.1384
17,753.2	78.6924
18,379.4	77.5817
19,027.6	75.7469
19,698.5	75.1725
19,999.5	74.8569
