* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-On Axis.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:09:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\8-On Axis.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 8-On Axis
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	56.800732	-49.8703
20.144928	57.079117	-50.6254
20.290907	57.362743	-51.3913
20.437943	57.660648	-52.1645
20.586044	57.966778	-53.0024
20.735220	58.289410	-53.9988
20.885475	58.594666	-55.0408
21.036821	58.829094	-56.0363
21.189262	59.059696	-57.0158
21.342808	59.357185	-57.9626
21.497467	59.657642	-58.9258
21.653246	59.909748	-59.9862
21.810154	60.145691	-61.0326
21.968201	60.373653	-61.9339
22.127390	60.614723	-62.8300
22.287735	60.916168	-63.8368
22.449242	61.207783	-64.8971
22.611917	61.419312	-66.0491
22.775772	61.597794	-67.1218
22.940815	61.758915	-67.9219
23.107054	61.926765	-68.5533
23.274498	62.141373	-69.0558
23.443153	62.370686	-69.4286
23.613033	62.580261	-69.6753
23.784142	62.816776	-69.8209
23.956491	63.130924	-69.9175
24.130091	63.476593	-69.8871
24.304947	63.751472	-69.4105
24.481071	64.174278	-69.2618
24.658470	65.103226	-70.2245
24.837156	66.019882	-71.9571
25.017136	66.384102	-74.5956
25.198421	66.613777	-77.4861
25.381020	66.994316	-79.8282
25.564941	67.388634	-82.1917
25.750195	67.758919	-84.9193
25.936790	68.090622	-87.8971
26.124741	68.378296	-91.2544
26.314051	68.556847	-94.6023
26.504732	68.502945	-97.6038
26.696796	68.385155	-100.2290
26.890253	68.366203	-102.3143
27.085112	68.342049	-103.9264
27.281382	68.208344	-105.0040
27.479073	68.127029	-105.7701
27.678198	68.288528	-106.3967
27.878765	68.504692	-106.9771
28.080786	68.599609	-107.6694
28.284271	68.724777	-108.4508
28.489231	69.015488	-109.2818
28.695675	69.346535	-110.3702
28.903616	69.634872	-111.9845
29.113064	69.887672	-113.9051
29.324028	70.085144	-116.0370
29.536524	70.225868	-118.2733
29.750557	70.303139	-120.5369
29.966141	70.313034	-122.6438
30.183289	70.219505	-124.3490
30.402010	70.112122	-125.7574
30.622314	70.096313	-126.8708
30.844217	70.089020	-127.7540
31.067726	70.027107	-128.5297
31.292856	69.955109	-129.0275
31.519617	69.880646	-129.0699
31.748020	69.851990	-128.7985
31.978081	69.919792	-128.1930
32.209808	70.084702	-127.5637
32.443211	70.386978	-127.1639
32.678310	70.758492	-127.1457
32.915108	71.170158	-127.8597
33.153625	71.544579	-128.9645
33.393871	71.753937	-130.2665
33.635857	71.919746	-131.6688
33.879597	72.142982	-132.9661
34.125103	72.358727	-134.2902
34.372387	72.532028	-135.7537
34.621464	72.672798	-137.2119
34.872345	72.771248	-138.5675
35.125042	72.851906	-139.7886
35.379574	72.927719	-140.7650
35.635948	73.023872	-141.6350
35.894180	73.183945	-142.4822
36.154285	73.365723	-143.3607
36.416275	73.534485	-144.3511
36.680161	73.710716	-145.4572
36.945961	73.915382	-146.7053
37.213688	74.112724	-148.1068
37.483353	74.280907	-149.7585
37.754974	74.398872	-151.4305
38.028561	74.406204	-152.9021
38.304131	74.398994	-154.2393
38.581699	74.478935	-155.3972
38.861279	74.569862	-156.4903
39.142883	74.620682	-157.6539
39.426529	74.656952	-158.7815
39.712231	74.686462	-159.8041
40.000000	74.711967	-160.7437
40.289856	74.739456	-161.5988
40.581814	74.766960	-162.3720
40.875885	74.794464	-163.0718
41.172089	74.821953	-163.6782
41.470440	74.846519	-164.1848
41.770950	74.876938	-164.5585
42.073643	74.902740	-164.6814
42.378525	74.978828	-164.8008
42.685616	75.199089	-165.1249
42.994934	75.436676	-165.6551
43.306492	75.578888	-166.5493
43.620308	75.675888	-167.5445
43.936401	75.738113	-168.4434
44.254780	75.772972	-169.2050
44.575470	75.774681	-169.6809
44.898483	75.792938	-169.9966
45.223835	75.894630	-170.2024
45.551544	76.022812	-170.3757
45.881630	76.135269	-170.6323
46.214108	76.253807	-170.9076
46.548996	76.388397	-171.1715
46.886307	76.532768	-171.4356
47.226067	76.678696	-171.6878
47.568283	76.841705	-171.9685
47.912983	77.037399	-172.2718
48.260181	77.257614	-172.7241
48.609894	77.523521	-173.5102
48.962143	77.762680	-174.4495
49.316940	77.882355	-175.4772
49.674313	77.963867	-176.4286
50.034271	78.049232	-177.0303
50.396843	78.164780	-177.5422
50.762039	78.377190	-178.1286
51.129883	78.607605	-178.8067
51.500389	78.783325	-179.6705
51.873581	78.951706	179.3468
52.249481	79.145660	178.3118
52.628101	79.336685	177.1321
53.009464	79.527267	175.6415
53.393593	79.656853	174.1265
53.780506	79.625107	172.7865
54.170223	79.553116	171.7205
54.562763	79.533195	171.1800
54.958145	79.552933	170.9063
55.356396	79.634201	170.7643
55.757530	79.765739	170.6313
56.161572	79.954849	170.3396
56.568542	80.167648	169.8889
56.978462	80.370026	169.2159
57.391350	80.569633	168.3428
57.807232	80.780769	167.2026
58.226128	80.949760	166.0000
58.648056	80.989647	164.9288
59.073048	81.013939	163.9575
59.501114	81.139328	163.1313
59.932281	81.270790	162.4132
60.366577	81.311806	161.8275
60.804020	81.381828	161.2341
61.244629	81.623734	160.4993
61.688435	81.872620	159.6276
62.135452	81.973373	158.5058
62.585712	82.036896	157.3539
63.039234	82.132339	156.4008
63.496040	82.231834	155.5104
63.956161	82.329834	154.6167
64.419617	82.427826	153.7366
64.886421	82.525330	152.8651
65.356621	82.622833	152.0025
65.830215	82.720818	151.1488
66.307251	82.818810	150.3006
66.787743	82.916382	149.4551
67.271713	83.013824	148.6115
67.759193	83.111267	147.7680
68.250206	83.208824	146.9245
68.744774	83.306824	146.0802
69.242928	83.404831	145.2354
69.744690	83.502319	144.3912
70.250084	83.599815	143.5446
70.759148	83.697815	142.6934
71.271896	83.795822	141.8366
71.788361	83.893372	140.9734
72.308571	83.990807	140.1017
72.832550	84.088257	139.2196
73.360321	84.185822	138.3257
73.891922	84.283813	137.4211
74.427376	84.381813	136.4958
74.966705	84.479324	135.5506
75.509949	84.576820	134.5529
76.057121	84.686188	133.4347
76.608261	84.772865	132.3022
77.163399	84.788933	131.2171
77.722557	84.786011	130.2458
78.285767	84.796715	129.5339
78.853058	84.830894	128.9062
79.424461	84.927544	128.2268
80.000000	85.031815	127.5204
80.579712	85.089149	126.7344
81.163628	85.136909	125.9664
81.751770	85.189133	125.3425
82.344177	85.261826	124.7253
82.940880	85.391022	124.0316
83.541901	85.530731	123.2227
84.147285	85.651604	122.1637
84.757050	85.738876	121.0601
85.371231	85.742264	120.0944
85.989868	85.738983	119.2037
86.612984	85.815819	118.3873
87.240616	85.894867	117.6394
87.872803	85.896690	116.9705
88.509560	85.910927	116.3323
89.150940	86.030281	115.7122
89.796967	86.167732	115.0135
90.447670	86.262589	114.0596
91.103088	86.326904	113.0770
91.763260	86.332687	112.2589
92.428215	86.339951	111.5323
93.097992	86.411263	110.9470
93.772614	86.511787	110.3263
94.452133	86.644737	109.4471
95.136566	86.757812	108.4980
95.825966	86.768631	107.5922
96.520363	86.769974	106.7357
97.219788	86.846436	106.0190
97.924286	86.941795	105.3015
98.633881	87.027023	104.4409
99.348625	87.103851	103.5318
100.068542	87.161758	102.6051
100.793686	87.208908	101.7121
101.524078	87.237350	100.9586
102.259766	87.284836	100.2129
103.000778	87.407707	99.3963
103.747162	87.542747	98.4539
104.498962	87.644951	97.2442
105.256203	87.714905	95.9484
106.018929	87.725754	94.6968
106.787186	87.715027	93.5032
107.561012	87.714996	92.4449
108.340446	87.714996	91.4605
109.125526	87.714996	90.5131
109.916290	87.714996	89.6046
110.712791	87.714996	88.7244
111.515060	87.714989	87.8727
112.323143	87.714996	87.0462
113.137085	87.714996	86.2446
113.956924	87.714996	85.4655
114.782700	87.714996	84.7119
