* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-ER.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:40:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-ER.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 2-ER
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	58.192768	-88.1361
20.144928	58.450958	-89.2047
20.290907	58.680820	-90.3180
20.437943	58.825157	-91.4069
20.586044	58.940922	-92.3984
20.735220	59.068829	-93.1639
20.885475	59.200844	-93.8013
21.036821	59.344505	-94.3595
21.189262	59.493809	-94.8574
21.342808	59.653118	-95.3674
21.497467	59.798836	-95.7786
21.653246	59.892448	-96.0398
21.810154	59.982864	-96.0432
21.968201	60.072845	-95.4778
22.127390	60.262714	-94.9005
22.287735	60.757336	-94.8804
22.449242	61.246666	-95.0758
22.611917	61.368168	-95.3658
22.775772	61.481789	-95.6527
22.940815	61.903316	-95.6220
23.107054	62.405319	-95.8035
23.274498	62.861137	-96.7376
23.443153	63.281460	-98.0829
23.613033	63.635147	-99.7425
23.784142	63.921783	-101.5185
23.956491	64.110657	-103.1799
24.130091	64.261841	-104.7283
24.304947	64.431290	-106.0525
24.481071	64.600769	-107.2605
24.658470	64.770699	-108.4242
24.837156	64.940758	-109.5425
25.017136	65.110847	-110.6328
25.198421	65.280823	-111.7109
25.381020	65.450333	-112.7884
25.564941	65.619843	-113.8949
25.750195	65.793930	-115.0542
25.936790	65.959801	-116.2954
26.124741	66.121307	-117.7183
26.314051	66.232895	-119.1350
26.504732	66.226349	-120.4289
26.696796	66.173073	-121.4839
26.890253	66.125626	-122.1245
27.085112	66.073059	-122.4129
27.281382	66.021942	-122.3998
27.479073	65.972069	-121.9450
27.678198	65.884956	-120.8469
27.878765	65.881905	-119.3374
28.080786	66.086601	-117.3850
28.284271	66.454384	-115.5792
28.489231	67.040260	-114.5646
28.695675	67.668152	-114.1482
28.903616	68.145790	-114.4745
29.113064	68.575409	-115.1709
29.324028	68.981339	-115.8020
29.536524	69.406464	-116.6977
29.750557	69.953888	-118.0811
29.966141	70.467476	-119.8418
30.183289	70.796677	-122.0681
30.402010	71.026764	-124.3861
30.622314	71.187210	-126.4545
30.844217	71.295883	-128.2630
31.067726	71.361465	-129.6277
31.292856	71.440842	-130.7305
31.519617	71.613289	-131.6414
31.748020	71.820740	-132.5129
31.978081	72.036232	-133.5668
32.209808	72.244736	-134.6665
32.443211	72.409607	-135.7552
32.678310	72.568779	-136.8146
32.915108	72.748322	-137.7580
33.153625	72.947731	-138.7347
33.393871	73.196152	-139.9038
33.635857	73.430656	-141.1510
