* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-SP.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:40:28 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-SP.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 2-SP
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	57.986771	-91.8083
20.144928	58.225216	-92.5689
20.290907	58.463787	-93.4002
20.437943	58.715881	-94.3794
20.586044	58.940861	-95.3893
20.735220	59.082397	-96.3548
20.885475	59.200863	-97.2261
21.036821	59.344505	-97.8943
21.189262	59.493809	-98.4613
21.342808	59.653118	-99.0313
21.497467	59.798836	-99.4895
21.653246	59.892448	-99.7916
21.810154	59.982864	-99.8292
21.968201	60.072845	-99.2929
22.127390	60.262714	-98.7405
22.287735	60.757336	-98.7430
22.449242	61.246666	-98.9568
22.611917	61.368168	-99.2607
22.775772	61.481789	-99.5547
22.940815	61.903316	-99.5289
23.107054	62.405319	-99.6905
23.274498	62.850826	-100.5181
23.443153	63.281422	-101.7920
23.613033	63.716354	-103.5169
23.784142	64.086716	-105.4952
23.956491	64.300148	-107.5685
24.130091	64.445854	-109.6227
24.304947	64.597328	-111.4911
24.481071	64.709877	-113.1739
24.658470	64.741608	-114.6150
24.837156	64.756966	-115.8175
25.017136	64.820541	-116.7488
25.198421	64.890930	-117.4594
25.381020	64.932404	-117.9819
25.564941	64.991920	-118.3377
25.750195	65.110100	-118.4980
25.936790	65.270782	-118.6458
26.124741	65.495247	-119.0164
26.314051	65.711700	-119.4244
26.504732	65.816116	-119.7570
26.696796	65.925842	-120.0287
26.890253	66.149338	-120.1459
27.085112	66.410698	-120.3207
27.281382	66.681046	-120.8226
27.479073	66.926704	-121.3873
27.678198	67.068184	-121.8180
27.878765	67.213760	-122.1785
28.080786	67.478043	-122.4545
28.284271	67.763611	-122.6847
28.489231	67.965828	-122.8191
28.695675	68.219574	-123.1094
28.903616	68.708160	-123.8471
29.113064	69.183395	-124.8654
29.324028	69.381355	-126.1692
29.536524	69.529816	-127.5324
29.750557	69.807289	-128.6329
29.966141	70.100670	-129.7627
30.183289	70.355591	-131.1837
30.402010	70.572754	-132.6662
30.622314	70.721092	-134.0826
30.844217	70.841866	-135.3855
31.067726	70.962959	-136.4452
31.292856	71.093788	-137.3816
31.519617	71.261322	-138.2617
31.748020	71.440781	-139.1150
31.978081	71.614296	-140.0091
32.209808	71.787773	-140.8959
32.443211	71.955841	-141.7269
32.678310	72.134750	-142.5699
32.915108	72.351662	-143.4858
33.153625	72.568733	-144.4468
33.393871	72.742752	-145.4391
33.635857	72.916718	-146.4803
33.879597	73.137611	-147.5858
34.125103	73.350723	-148.7484
34.372387	73.503426	-149.9875
34.621464	73.635796	-151.2391
34.872345	73.781059	-152.4582
35.125042	73.907867	-153.6067
35.379574	73.981735	-154.6456
35.635948	74.044922	-155.5331
35.894180	74.127434	-156.1859
36.154285	74.231827	-156.6893
36.416275	74.359390	-157.0063
36.680161	74.543663	-157.4212
36.945961	74.878609	-158.3055
37.213688	75.184616	-159.3634
37.483353	75.239845	-160.4596
37.754974	75.262947	-161.4805
38.028561	75.440460	-162.1742
38.304131	75.649734	-162.8201
38.581699	75.824280	-163.6982
38.861279	75.979782	-164.5588
39.142883	76.080414	-165.1607
39.426529	76.214760	-165.7542
39.712231	76.510872	-166.5130
40.000000	76.815590	-167.4285
40.289856	76.990662	-168.6590
40.581814	77.117844	-169.8774
40.875885	77.209099	-170.6870
41.172089	77.336746	-171.4518
41.470440	77.639305	-172.4672
41.770950	77.930580	-173.5462
42.073643	77.992310	-174.5862
42.378525	78.056854	-175.6265
42.685616	78.352608	-176.6021
42.994934	78.676567	-177.7253
43.306492	78.875687	-179.2945
43.620308	79.025803	179.0126
43.936401	79.146889	177.4609
44.254780	79.254822	175.9284
44.575470	79.390167	174.3486
44.898483	79.498871	172.8174
45.223835	79.513809	171.4084
45.551544	79.513985	170.1228
45.881630	79.575401	169.0105
46.214108	79.640907	167.9965
46.548996	79.672409	166.9799
46.886307	79.687988	166.0873
47.226067	79.685570	165.4118
47.568283	79.687988	164.9546
47.912983	79.706619	164.8085
48.260181	79.773834	164.7910
48.609894	79.943001	164.7908
48.962143	80.162643	164.6853
49.316940	80.404930	164.2790
49.674313	80.651604	163.6781
50.034271	80.871223	162.8908
50.396843	81.075699	162.0174
50.762039	81.254646	161.1978
51.129883	81.443649	160.3216
51.500389	81.697609	159.3123
51.873581	81.948578	158.2050
52.249481	82.124657	157.0015
52.628101	82.291718	155.7272
53.009464	82.508369	154.4401
53.393593	82.725632	153.0446
53.780506	82.920883	151.3977
54.170223	83.072792	149.6978
54.562763	83.138115	148.0444
54.958145	83.159996	146.5931
55.356396	83.149643	145.5721
55.757530	83.159950	144.8629
56.161572	83.239174	144.5664
56.568542	83.412613	144.2527
56.978462	83.775253	143.5082
57.391350	84.166313	142.3815
57.807232	84.430893	140.6887
58.226128	84.644661	138.7155
58.648056	84.838951	136.6841
59.073048	84.993782	134.6054
59.501114	85.092491	132.5325
59.932281	85.155914	130.5604
60.366577	85.180702	128.8694
60.804020	85.222893	127.2578
61.244629	85.368423	125.6073
61.688435	85.524757	123.8452
62.135452	85.624809	121.7763
62.585712	85.676964	119.6496
63.039234	85.651886	117.6402
63.496040	85.596100	115.7779
63.956161	85.544518	114.1955
64.419617	85.503052	112.7585
64.886421	85.497185	111.3932
65.356621	85.502983	110.0484
65.830215	85.512428	108.6033
66.307251	85.503044	107.1926
66.787743	85.429024	105.9180
67.271713	85.352112	104.7620
67.759193	85.331581	103.7703
68.250206	85.329987	102.8546
68.744774	85.321068	101.9548
69.242928	85.329971	101.0307
69.744690	85.387138	100.0333
70.250084	85.450874	98.9282
70.759148	85.495308	97.5923
71.271896	85.503029	96.2414
71.788361	85.419930	95.0683
72.308571	85.330154	94.0229
72.832550	85.319183	93.1628
73.360321	85.329979	92.3565
73.891922	85.330002	91.4698
