* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 2:41:23 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\2-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced
* Measurement: 2-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	47.381943	56.3684
20.144928	47.439949	55.9135
20.290907	47.497948	55.3645
20.437943	47.575012	54.6131
20.586044	47.614994	53.8156
20.735220	47.543213	53.0610
20.885475	47.434132	52.4436
21.036821	47.343605	52.1188
21.189262	47.253113	51.9921
21.342808	47.163113	52.0023
21.497467	47.072109	52.2026
21.653246	46.972252	52.6059
21.810154	46.883102	53.2719
21.968201	46.795071	54.3749
22.127390	46.787945	55.5847
22.287735	46.984158	56.6801
22.449242	47.246784	57.5055
22.611917	47.479717	57.7114
22.775772	47.681782	57.6591
22.940815	47.786495	57.6358
23.107054	47.893829	57.5162
23.274498	48.119175	57.2939
23.443153	48.350712	56.8977
23.613033	48.494675	56.2209
23.784142	48.610905	55.3628
23.956491	48.751945	54.3489
24.130091	48.846935	53.2952
24.304947	48.808640	52.3283
24.481071	48.738091	51.4421
24.658470	48.748501	50.6145
24.837156	48.717098	50.0186
25.017136	48.488541	49.8596
25.198421	48.272179	50.0207
25.381020	48.287636	50.5094
25.564941	48.350945	51.1553
25.750195	48.308613	51.7549
25.936790	48.286991	52.4151
26.124741	48.387577	53.2118
26.314051	48.532772	54.0358
26.504732	48.652691	54.8315
26.696796	48.824741	55.5133
26.890253	49.121174	56.0893
27.085112	49.488541	56.2222
27.281382	49.948814	55.4297
27.479073	50.347549	54.1520
27.678198	50.466656	52.6379
27.878765	50.517925	50.9834
28.080786	50.701569	49.3580
28.284271	50.836887	47.7891
28.489231	50.742867	46.3526
28.695675	50.618145	45.0717
28.903616	50.655178	44.0312
29.113064	50.693977	43.1212
29.324028	50.598709	42.2175
29.536524	50.487122	41.4468
29.750557	50.447590	40.9588
29.966141	50.434002	40.5614
30.183289	50.430683	40.1060
30.402010	50.433994	39.6107
30.622314	50.444866	38.9978
30.844217	50.434032	38.4067
31.067726	50.347126	37.9647
31.292856	50.260109	37.6314
31.519617	50.249119	37.4469
31.748020	50.259983	37.2962
31.978081	50.259998	37.0548
32.209808	50.259998	36.7904
32.443211	50.259998	36.5307
32.678310	50.259998	36.2723
32.915108	50.259998	36.0198
33.153625	50.259998	35.7763
33.393871	50.259998	35.5439
33.635857	50.259998	35.3313
33.879597	50.258938	35.1439
34.125103	50.259995	34.9942
34.372387	50.258675	34.9312
34.621464	50.276951	34.8512
34.872345	50.356445	34.6424
35.125042	50.433922	34.3773
35.379574	50.432941	34.1012
35.635948	50.433979	33.7854
35.894180	50.520870	33.4240
36.154285	50.607891	32.9947
36.416275	50.618881	32.4341
36.680161	50.608025	31.8589
36.945961	50.608002	31.3886
37.213688	50.608002	30.9516
37.483353	50.608002	30.5212
37.754974	50.608002	30.0807
38.028561	50.614998	29.5823
38.304131	50.608025	29.0926
38.581699	50.555958	28.6631
38.861279	50.496086	28.2915
39.142883	50.468914	27.9746
39.426529	50.434063	27.7672
39.712231	50.336758	27.7553
40.000000	50.260075	27.8428
40.289856	50.296665	27.9941
40.581814	50.363899	28.1129
40.875885	50.394577	28.0844
41.172089	50.433926	27.9283
41.470440	50.525227	27.6205
41.770950	50.607891	27.1788
42.073643	50.628376	26.5476
42.378525	50.608059	25.9228
42.685616	50.533489	25.5097
42.994934	50.456100	25.2263
43.306492	50.435513	25.0928
43.620308	50.433998	25.0061
43.936401	50.432621	24.8555
44.254780	50.433994	24.6833
44.575470	50.433998	24.4940
44.898483	50.433998	24.2913
45.223835	50.433998	24.0823
45.551544	50.433998	23.8613
45.881630	50.433998	23.6335
46.214108	50.433998	23.3734
46.548996	50.444866	23.0152
46.886307	50.434044	22.6855
47.226067	50.347149	22.5000
47.568283	50.260120	22.4260
47.912983	50.249119	22.4988
48.260181	50.259975	22.6288
48.609894	50.249130	22.7573
48.962143	50.259953	22.8260
49.316940	50.346851	22.7452
49.674313	50.433880	22.5494
50.034271	50.444878	22.2057
50.396843	50.434021	21.8266
50.762039	50.433998	21.5381
51.129883	50.433998	21.2685
51.500389	50.433998	20.9953
51.873581	50.433998	20.6956
52.249481	50.444866	20.2981
52.628101	50.434048	19.9256
53.009464	50.347157	19.6920
53.393593	50.260124	19.5532
53.780506	50.250618	19.5382
54.170223	50.259983	19.5400
54.562763	50.251888	19.4254
54.958145	50.236034	19.3002
55.356396	50.203556	19.2378
55.757530	50.174038	19.2040
56.161572	50.170124	19.1996
56.568542	50.173992	19.1930
56.978462	50.174000	19.1454
57.391350	50.174004	19.0791
57.807232	50.174000	19.0044
58.226128	50.174000	18.9192
58.648056	50.174187	18.8262
59.073048	50.174000	18.7212
59.501114	50.174438	18.5957
59.932281	50.171013	18.4652
60.366577	50.157280	18.3397
60.804020	50.140030	18.2272
61.244629	50.124527	18.1423
61.688435	50.109028	18.0761
62.135452	50.093529	18.0242
62.585712	50.078026	17.9880
63.039234	50.062527	17.9659
63.496040	50.047028	17.9630
63.956161	50.030586	17.9839
64.419617	50.016022	18.0289
64.886421	50.004887	18.1060
65.356621	50.000000	18.1958
65.830215	50.006542	18.2852
66.307251	50.018974	18.3629
66.787743	50.033718	18.4102
67.271713	50.049973	18.4360
67.759193	50.065472	18.4416
68.250206	50.080975	18.4310
68.744774	50.096474	18.4092
69.242928	50.111977	18.3751
69.744690	50.127472	18.3308
70.250084	50.142971	18.2711
70.759148	50.160408	18.1855
71.271896	50.173985	18.0912
71.788361	50.175938	17.9978
72.308571	50.174007	17.9171
72.832550	50.174000	17.8633
73.360321	50.174000	17.8390
73.891922	50.168629	17.8723
74.427376	50.173977	17.9010
74.966705	50.216911	17.8654
75.509949	50.259933	17.7852
76.057121	50.265377	17.6406
76.608261	50.260014	17.4903
77.163399	50.259998	17.3969
77.722557	50.259998	17.3291
78.285767	50.259998	17.2740
78.853058	50.259998	17.2381
79.424461	50.259998	17.2146
80.000000	50.259998	17.2299
80.579712	50.249130	17.3500
81.163628	50.259941	17.4499
81.751770	50.346809	17.4135
82.344177	50.433849	17.2794
82.940880	50.444881	17.0093
83.541901	50.434029	16.7176
84.147285	50.433998	16.5280
84.757050	50.433998	16.3743
85.371231	50.433998	16.2300
85.989868	50.433998	16.0983
86.612984	50.433998	15.9739
87.240616	50.433998	15.8562
87.872803	50.433998	15.7433
88.509560	50.433998	15.6342
89.150940	50.433998	15.5278
89.796967	50.433998	15.4232
90.447670	50.433998	15.3198
91.103088	50.433998	15.2162
91.763260	50.433998	15.1116
92.428215	50.433998	15.0042
93.097992	50.433998	14.8940
93.772614	50.433998	14.7752
94.452133	50.433998	14.6511
95.136566	50.433998	14.4954
95.825966	50.444866	14.2413
96.520363	50.434063	14.0134
97.219788	50.347195	13.9269
97.924286	50.260147	13.9439
98.633881	50.249115	14.1022
99.348625	50.259968	14.2877
100.068542	50.259998	14.3761
100.793686	50.260002	14.4339
101.524078	50.259998	14.4874
102.259766	50.259998	14.5339
103.000778	50.259998	14.5785
103.747162	50.259998	14.6229
104.498962	50.259998	14.6695
105.256203	50.259998	14.7209
106.018929	50.259998	14.7789
106.787186	50.259998	14.8489
107.561012	50.259998	14.9284
108.340446	50.259998	15.0418
109.125526	50.250378	15.2477
109.916290	50.259953	15.4407
110.712791	50.335590	15.5274
111.515060	50.413860	15.5291
112.323143	50.433609	15.3989
113.137085	50.434006	15.2483
113.956924	50.435249	15.1801
114.782700	50.434002	15.1749
115.614464	50.423134	15.2904
116.452255	50.433945	15.3979
117.296112	50.520817	15.3745
118.146095	50.607853	15.2583
119.002228	50.618885	15.0084
119.864563	50.608044	14.7397
120.733154	50.608002	14.5762
121.608040	50.608002	14.4512
122.489258	50.608002	14.3380
123.376869	50.608002	14.2392
124.270905	50.608002	14.1490
125.171425	50.608002	14.0671
126.078468	50.608002	13.9917
126.992081	50.608002	13.9221
127.912323	50.608002	13.8573
128.839233	50.608002	13.7971
129.772842	50.608002	13.7412
130.713242	50.608002	13.6891
131.660431	50.608002	13.6401
132.614502	50.608002	13.5941
133.575485	50.608002	13.5512
134.543427	50.608002	13.5111
135.518387	50.608002	13.4732
136.500412	50.608002	13.4381
137.489548	50.608002	13.4063
138.485855	50.608002	13.3771
139.489380	50.608002	13.3499
140.500168	50.608002	13.3251
141.518295	50.608002	13.3029
142.543793	50.607998	13.2830
143.576721	50.608002	13.2652
144.617142	50.608002	13.2500
145.665100	50.608002	13.2380
146.720642	50.608002	13.2290
147.783844	50.608002	13.2230
148.854752	50.607998	13.2200
149.933411	50.608002	13.2197
151.019897	50.608002	13.2230
152.114243	50.608002	13.2308
153.216522	50.608002	13.2430
154.326797	50.608002	13.2590
155.445114	50.607998	13.2809
156.571533	50.608002	13.3099
157.706116	50.607998	13.3479
158.848923	50.608002	13.3951
160.000000	50.608002	13.4578
161.159424	50.608002	13.5317
162.327255	50.608002	13.6497
163.503540	50.595078	13.8908
164.688354	50.607929	14.1126
165.881760	50.707916	14.1960
167.083801	50.814747	14.1473
168.294571	50.854370	13.8863
169.514099	50.867989	13.5538
170.742462	50.871315	13.2919
171.979736	50.868011	13.0188
173.225967	50.884235	12.6421
174.481232	50.868095	12.3335
175.745605	50.738323	12.2519
177.019119	50.608261	12.3456
178.301880	50.591740	12.6669
179.593933	50.607952	13.0620
180.895340	50.602444	13.3736
182.206177	50.607967	13.6623
183.526520	50.641712	13.9732
184.856430	50.696850	14.1986
186.195984	50.787853	14.2133
187.545227	50.867847	14.1143
188.904266	50.878696	13.9305
190.273132	50.868034	13.7434
191.651932	50.868000	13.6645
193.040726	50.868000	13.6340
194.439575	50.868000	13.6228
195.848572	50.868000	13.6489
197.267761	50.862755	13.7363
198.697250	50.867966	13.8388
200.137085	50.904278	13.9331
201.587372	50.951881	13.9730
203.048157	51.002125	13.8790
204.519531	51.041908	13.7265
206.001556	51.047626	13.5556
207.494324	51.042019	13.3934
208.997925	51.042000	13.2911
210.512405	51.041996	13.2162
212.037857	51.042000	13.1524
213.574371	51.042000	13.1011
215.122025	51.042000	13.0583
216.680893	51.042000	13.0241
218.251053	51.042000	12.9971
219.832581	51.042004	12.9770
221.425583	51.042000	12.9628
223.030121	51.042000	12.9550
224.646286	51.042000	12.9538
226.274170	51.042000	12.9590
227.913849	51.042000	12.9702
229.565399	51.042000	12.9879
231.228928	51.042000	13.0126
232.904510	51.042000	13.0449
234.592224	51.042000	13.0851
236.292191	51.042000	13.1349
238.004456	51.042000	13.1951
239.729126	51.042004	13.2688
241.466309	51.042000	13.3566
243.216080	51.042000	13.4657
244.978516	51.042000	13.5934
246.753738	51.042004	13.7704
248.541809	51.031197	14.0620
250.342850	51.041916	14.3622
252.156937	51.122818	14.5874
253.984161	51.214779	14.7337
255.824646	51.261951	14.7489
257.678467	51.301899	14.6962
259.545685	51.361660	14.6253
261.426483	51.417870	14.5263
263.320862	51.448734	14.4036
265.229004	51.475922	14.2634
267.150970	51.519684	14.1197
269.086853	51.562885	13.9535
271.036774	51.592800	13.7421
273.000824	51.615944	13.5107
274.979095	51.635761	13.2739
276.971710	51.648968	13.0417
278.978760	51.651062	12.8281
281.000336	51.649006	12.6355
283.036591	51.648998	12.4747
285.087585	51.648998	12.3334
287.153442	51.648998	12.2030
289.234283	51.648998	12.0833
291.330200	51.648998	11.9716
293.441284	51.648998	11.8673
295.567688	51.648998	11.7689
297.709503	51.649002	11.6762
299.866821	51.648998	11.5886
302.039795	51.648994	11.5052
304.228485	51.648998	11.4254
306.433044	51.648998	11.3492
308.653595	51.648998	11.2766
310.890228	51.648998	11.2072
313.143066	51.648998	11.1404
315.412231	51.648998	11.0762
317.697845	51.648998	11.0142
