Frequency Spectrum for Input Signal

Data Shown:    XP12 (Martin Audio)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 50°  

Freq [Hz]	Signal Level [dBSPL]
22.4	24.4
23	24.3
23.6	25
24	31.9
25	37.7
25.8	42.9
26.5	48.7
27.2	52.5
28	54.7
29	56.2
30	56.8
30.7	56.8
31.5	56.2
32.5	55.4
33.5	56.8
34.5	58.4
35.5	59.3
36.5	59.6
37.5	59.2
38.7	64.4
40	71.5
41.2	74.7
42.5	74.1
43.7	72.1
45	71.9
46.2	75.9
47.5	79.1
48.7	79.4
50	79.8
51.5	81
53	82.1
54.5	83.2
56	84.3
58	85.4
60	86.3
61.5	87
63	87.7
65	88.4
67	89
69	89.5
71	90
73	90.3
75	90.6
77.5	90.9
80	91.1
82.5	91.3
85	91.4
87.5	91.6
90	91.8
92.5	91.9
95	92
97.5	92.1
100	92.2
103	92.4
106	92.6
109	92.6
112	92.6
115	92.6
118	92.6
122	92.3
125	92.3
128	92.2
132	91.9
136	91.7
140	91.6
145	91.4
150	91.2
155	91.2
160	91.1
165	90.9
170	90.8
175	90.7
180	90.6
185	90.5
190	90.3
195	90.1
200	90
206	90
212	90
218	90
224	90
230	89.4
236	89
240	88.6
250	88
258	87
265	87.4
272	89.6
280	89.9
290	89.7
300	89.5
307	89.5
315	89.6
325	89.5
335	89.3
345	88.9
355	88.4
365	88
375	87.6
387	87.1
400	86.5
412	85.8
425	85.4
437	85.4
450	85.6
462	85.9
475	86.4
487	86.6
500	86.1
515	84.9
530	85.6
545	87.5
560	86.4
580	85.8
600	86.6
615	87.4
630	88.1
650	89
670	89.7
690	89.8
710	89.5
730	89.4
750	89.6
775	89.3
800	88.2
825	88.3
850	88.8
875	88.9
900	88.7
925	88.7
950	88.1
975	88
1000	87.9
1030	86.7
1060	83.8
1090	85.4
1120	86.3
1150	85.2
1180	82.7
1220	84.1
1250	86
1280	87.4
1320	87.7
1360	87.7
1400	86.7
1450	85.2
1500	84.1
1550	83.9
1600	83.9
1650	82.4
1700	82.9
1750	84.5
1800	84.6
1850	84.3
1900	84.5
1950	85
2000	83.8
2060	82.7
2120	81.6
2180	81.4
2240	80.8
2300	83.5
2360	83.6
2400	82.8
2500	81.6
2580	80.8
2650	79.5
2720	79.3
2800	80.4
2900	81.1
3000	80.9
3070	81.3
3150	82.6
3250	81.9
3350	81.3
3450	81.9
3550	81.9
3650	82.3
3750	81.1
3870	82
4000	80.6
4120	80.1
4250	79.2
4370	78.5
4500	79.4
4620	81.3
4750	80.8
4870	81
5000	80.6
5150	81
5300	80.7
5450	81
5600	80.8
5800	81.4
6000	79.8
6150	75.1
6300	71.6
6500	73.6
6700	77.7
6900	78.8
7100	77.4
7300	73.5
7500	75
7750	79.2
8000	80.2
8250	79.5
8500	80
8750	78.1
9000	71.9
9250	73.7
9500	78.8
9750	79.3
10000	75.9
10300	75.1
10600	77.8
10900	77
11200	72.1
11500	74.4
11800	77.9
12200	79
12500	76.7
12800	70
13200	74.5
13600	78.5
14000	77
14500	78.6
15000	76.6
15500	75.9
16000	79.9
16500	78.1
17000	78.8
17500	77.4
18000	72.8
18500	77.3
19000	77
19500	75.6
20000	69.1
20600	59.3
21200	50.4
21800	44.7
22400	41
