Frequency Spectrum for Input Signal

Data Shown:    RR12 HOR (Alcons Audio)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 170°  

Freq [Hz]	Signal Level [dBSPL]
22.4	1.2
23	1.2
23.6	0.7
24	4.2
25	8
25.8	11.5
26.5	16.9
27.2	22.4
28	27.1
29	31.6
30	35.6
30.7	37.3
31.5	38.9
32.5	39.9
33.5	45.3
34.5	49.9
35.5	53.5
36.5	52.9
37.5	52.6
38.7	53.1
40	58.6
41.2	63.7
42.5	66.8
43.7	67.4
45	68.6
46.2	71.1
47.5	73.5
48.7	75.3
50	75.6
51.5	75.7
53	74.6
54.5	75.1
56	76.3
58	77.7
60	79.2
61.5	81
63	82.2
65	83.3
67	84.3
69	85.4
71	86.5
73	87.8
75	88.6
77.5	89.3
80	90.1
82.5	90.6
85	90.9
87.5	91
90	91.1
92.5	91.1
95	91.1
97.5	90.9
100	90.4
103	89.9
106	89.7
109	89.4
112	89.3
115	89.1
118	89
122	89
125	89
128	89.1
132	89.2
136	89.4
140	89.2
145	88.8
150	88.6
155	88.7
160	88.3
165	88.2
170	88.1
175	88
180	88
185	88.1
190	88.3
195	88.4
200	88.3
206	87.4
212	85.8
218	84.8
224	83.9
230	83.4
236	83.3
240	83.3
250	83.1
258	82.9
265	81.1
272	80.3
280	81.8
290	83.4
300	84
307	83.8
315	83.7
325	83.8
335	83.9
345	83.9
355	83.8
365	83.6
375	83.2
387	84.1
400	85.4
412	84.2
425	81.5
437	80.8
450	80.3
462	82.4
475	83.6
487	84.6
500	85.5
515	85.5
530	84.4
545	83
560	82
580	81.8
600	81.3
615	80.1
630	79.2
650	79.5
670	78.9
690	77.6
710	77.4
730	77.2
750	76.4
775	77.4
800	76.8
825	73.6
850	71.5
875	73.2
900	72.7
925	72.2
950	71.4
975	73.2
1000	72.6
1030	72.3
1060	73.7
1090	73.4
1120	74.4
1150	73.6
1180	75.1
1220	75.7
1250	74.1
1280	75.3
1320	74.1
1360	71.6
1400	67.8
1450	66.6
1500	59.5
1550	67.5
1600	69.5
1650	67.5
1700	66.2
1750	63.2
1800	68.2
1850	65.1
1900	62.4
1950	63.6
2000	62.8
2060	62.4
2120	59.1
2180	57.2
2240	63
2300	67.8
2360	67.3
2400	69.8
2500	68.2
2580	69.4
2650	68.1
2720	66.6
2800	62.7
2900	62.5
3000	60
3070	61.2
3150	64.6
3250	68.2
3350	69
3450	69
3550	67.4
3650	65.9
3750	64.5
3870	61
4000	63
4120	65.9
4250	67.6
4370	68.8
4500	67.6
4620	67.3
4750	65.6
4870	64.3
5000	63.1
5150	63.8
5300	64.5
5450	62.5
5600	61.4
5800	61.5
6000	61.8
6150	61.7
6300	56.4
6500	57.9
6700	62.7
6900	61.8
7100	60.8
7300	61.9
7500	61.9
7750	60.7
8000	60.4
8250	60.4
8500	60.3
8750	60.1
9000	61.8
9250	64.2
9500	64.5
9750	62.9
10000	63.8
10300	62.9
10600	62.6
10900	66
11200	65.2
11500	66.4
11800	66.4
12200	62.5
12500	62.1
12800	61
13200	60.7
13600	61.1
14000	58.9
14500	56.1
15000	57.1
15500	61
16000	57.4
16500	57
17000	61.1
17500	62.4
18000	62
18500	60.4
19000	57.8
19500	54
20000	52.2
20600	48.8
21200	45.8
21800	40.2
22400	38.3
