Frequency Spectrum for Input Signal

Data Shown:    EX_15 (KV2)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 10°  

Freq [Hz]	Signal Level [dBSPL]
22.4	-170.5
23	-170.5
23.6	-170.5
24	-170.5
25	70.9
25.8	74.3
26.5	77
27.2	78.8
28	80.2
29	81.4
30	82.5
30.7	83.4
31.5	84.3
32.5	85.2
33.5	86
34.5	86.7
35.5	87.5
36.5	88.2
37.5	89
38.7	89.7
40	90.4
41.2	91.1
42.5	91.8
43.7	92.5
45	93.2
46.2	93.8
47.5	94.4
48.7	95
50	95.5
51.5	96.4
53	97.2
54.5	97.8
56	98.2
58	98.5
60	98.6
61.5	98.8
63	98.8
65	98.8
67	98.8
69	98.8
71	98.8
73	98.8
75	98.8
77.5	98.8
80	98.8
82.5	98.8
85	98.8
87.5	98.9
90	98.9
92.5	99
95	99
97.5	99.1
100	99.2
103	99.2
106	99.1
109	99
112	98.9
115	98.9
118	98.8
122	98.8
125	98.7
128	98.6
132	98.4
136	98.3
140	98.1
145	97.9
150	97.8
155	97.6
160	97.6
165	97.5
170	97.4
175	97.3
180	97.4
185	97.9
190	98.2
195	98.5
200	98.8
206	99.1
212	99.4
218	99.7
224	99.9
230	99.9
236	99.6
240	99.3
250	99
258	98.8
265	98.6
272	98.5
280	98.4
290	98.5
300	98.6
307	98.9
315	99.2
325	99.5
335	99.6
345	99.7
355	99.6
365	99.4
375	99.1
387	98.8
400	98.5
412	98.2
425	97.7
437	97.4
450	97.3
462	97.4
475	97.6
487	97.6
500	97.4
515	97.4
530	97.7
545	98.1
560	98.2
580	97.9
600	97.2
615	96.9
630	96.9
650	97.1
670	97.3
690	97.7
710	98.1
730	98.4
750	98.2
775	98
800	98.3
825	98.9
850	99.4
875	99.5
900	99.2
925	99.2
950	99.9
975	100
1000	99.8
1030	99.5
1060	98.9
1090	98.2
1120	97.5
1150	96.4
1180	96.1
1220	96.5
1250	97
1280	96.9
1320	97
1360	97
1400	97.2
1450	97.8
1500	98
1550	98
1600	97.5
1650	97.1
1700	96.9
1750	96.8
1800	96.6
1850	95.8
1900	95.4
1950	95.6
2000	95.5
2060	95.7
2120	96.3
2180	96.4
2240	95.9
2300	95.7
2360	95
2400	94.6
2500	95.1
2580	95.8
2650	95.9
2720	95.4
2800	95.2
2900	94.7
3000	92.8
3070	92.9
3150	94.6
3250	95.9
3350	96.3
3450	96.3
3550	96.3
3650	96.2
3750	96.4
3870	96.6
4000	97.2
4120	97.4
4250	97.2
4370	96.6
4500	96.8
4620	97.8
4750	99.6
4870	100.8
5000	100.9
5150	100.2
5300	98.9
5450	97.9
5600	98.6
5800	98.2
6000	96.2
6150	94.6
6300	96.2
6500	98.2
6700	98.8
6900	98.1
7100	99.8
7300	100.4
7500	99.2
7750	98.8
8000	99.7
8250	98.6
8500	97.7
8750	97.9
9000	98.2
9250	99
9500	97.9
9750	97.3
10000	95.2
10300	94.6
10600	94.4
10900	94.9
11200	95.2
11500	96.5
11800	97.6
12200	97.4
12500	96
12800	93.7
13200	92
13600	91.8
14000	93
14500	92.3
15000	90.9
15500	88.5
16000	88.9
16500	88.2
17000	88.8
17500	87.7
18000	83.3
18500	76.4
19000	73.1
19500	72.2
20000	72.8
20600	74.6
21200	79.7
21800	87.2
22400	90.5
