"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.7996	20.5078	50.7409	20.5078	51.1365	20.5078	51.2778	20.5078	51.6281	20.5078	51.2882
21.2402	51.3592	21.2402	48.6642	21.2402	49.8542	21.2402	50.1426	21.2402	50.7092	21.2402	50.1547
21.9727	53.5704	21.9727	51.0244	21.9727	52.1794	21.9727	52.4304	21.9727	52.8525	21.9727	52.4277
22.7051	56.0567	22.7051	52.6538	22.7051	54.4275	22.7051	54.6833	22.7051	55.1257	22.7051	54.6694
23.4375	60.0396	23.4375	57.4699	23.4375	58.7703	23.4375	59.0147	23.4375	59.4602	23.4375	58.9881
24.1699	61.1771	24.1699	58.653	24.1699	59.9326	24.1699	60.1531	24.1699	60.5541	24.1699	60.1305
25.6348	65.1245	25.6348	62.6831	25.6348	63.9507	25.6348	64.1185	25.6348	64.414	25.6348	64.099
26.3672	66.708	26.3672	64.2614	26.3672	65.5501	26.3672	65.685	26.3672	65.9166	26.3672	65.6697
27.0996	68.6799	27.0996	66.3045	27.0996	67.5704	27.0996	67.6851	27.0996	67.8771	27.0996	67.6698
27.832	70.3685	27.832	68.0653	27.832	69.2994	27.832	69.3957	27.832	69.5558	27.832	69.3824
29.2969	73.6881	29.2969	71.5199	29.2969	72.6934	29.2969	72.7608	29.2969	72.8654	29.2969	72.7497
30.0293	75.2524	30.0293	73.1527	30.0293	74.296	30.0293	74.3469	30.0293	74.4195	30.0293	74.3374
31.4941	78.2116	31.4941	76.2178	31.4941	77.3083	31.4941	77.3352	31.4941	77.3654	31.4941	77.3299
32.2266	79.6261	32.2266	77.6378	32.2266	78.7344	32.2266	78.7449	32.2266	78.7445	32.2266	78.742
33.6914	82.1486	33.6914	80.2079	33.6914	81.2908	33.6914	81.2805	33.6914	81.2425	33.6914	81.2801
34.4238	83.3132	34.4238	81.4098	34.4238	82.4752	34.4238	82.4589	34.4238	82.4115	34.4238	82.4593
35.8887	85.4562	35.8887	83.6085	35.8887	84.6509	35.8887	84.6163	35.8887	84.5347	35.8887	84.6195
37.3535	87.2864	37.3535	85.4848	37.3535	86.5074	37.3535	86.4594	37.3535	86.3553	37.3535	86.4649
38.8184	88.7442	38.8184	86.9864	38.8184	87.9889	38.8184	87.9324	38.8184	87.8162	38.8184	87.9394
39.5508	89.309	39.5508	87.5711	39.5508	88.5644	39.5508	88.502	39.5508	88.3777	39.5508	88.5104
41.0156	90.3515	41.0156	88.6058	41.0156	89.6124	41.0156	89.5349	41.0156	89.3876	41.0156	89.5464
42.4805	91.165	42.4805	89.4348	42.4805	90.4412	42.4805	90.3483	42.4805	90.1733	42.4805	90.3624
43.9453	91.7468	43.9453	90.0229	43.9453	91.0323	43.9453	90.9287	43.9453	90.7388	43.9453	90.945
45.4102	92.1371	45.4102	90.428	45.4102	91.438	45.4102	91.3212	45.4102	91.1084	45.4102	91.3395
47.6074	92.5327	47.6074	90.9194	47.6074	91.8756	47.6074	91.7502	47.6074	91.5241	47.6074	91.7707
49.0723	92.7097	49.0723	91.1079	49.0723	92.0602	49.0723	91.9259	49.0723	91.6875	49.0723	91.9489
50.5371	92.8386	50.5371	91.2307	50.5371	92.1904	50.5371	92.0504	50.5371	91.8046	50.5371	92.0746
52.7344	92.9856	52.7344	91.3951	52.7344	92.3489	52.7344	92.2023	52.7344	91.9502	52.7344	92.2281
54.1992	93.0436	54.1992	91.4678	54.1992	92.4148	54.1992	92.2644	54.1992	92.0118	54.1992	92.2917
56.3965	93.0883	56.3965	91.5328	56.3965	92.4698	56.3965	92.3163	56.3965	92.0704	56.3965	92.3455
58.5938	93.1485	58.5938	91.6083	58.5938	92.5402	58.5938	92.3773	58.5938	92.1228	58.5938	92.4094
60.0586	93.197	60.0586	91.6573	60.0586	92.5915	60.0586	92.4222	60.0586	92.1626	60.0586	92.4564
62.2559	93.2231	62.2559	91.6689	62.2559	92.6163	62.2559	92.4346	62.2559	92.1634	62.2559	92.4728
64.4531	93.2619	64.4531	91.7014	64.4531	92.6588	64.4531	92.4641	64.4531	92.1794	64.4531	92.5061
66.6504	93.2941	66.6504	91.7163	66.6504	92.6925	66.6504	92.4789	66.6504	92.1638	66.6504	92.5253
