"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	74.8193	20.5078	75.0113	20.5078	74.5739	20.5078	75.4555	20.5078	77.6745	20.5078	75.4579
21.9727	72.9532	21.9727	73.2597	21.9727	72.7426	21.9727	73.7027	21.9727	76.0639	21.9727	73.7047
23.4375	68.4931	23.4375	68.1214	23.4375	68.231	23.4375	68.6516	23.4375	69.752	23.4375	68.6124
24.9023	63.6193	24.9023	62.4175	24.9023	63.1312	24.9023	63.1334	24.9023	63.5481	24.9023	63.1661
26.3672	58.2947	26.3672	61.9416	26.3672	58.99	26.3672	62.4404	26.3672	68.4173	26.3672	62.8954
27.832	73.8191	27.832	74.1266	27.832	73.7136	27.832	74.5584	27.832	77.0321	27.832	74.6102
29.2969	79.2792	29.2969	79.4205	29.2969	79.1297	29.2969	79.8461	29.2969	81.8162	29.2969	79.8478
30.7617	81.4723	30.7617	81.4958	30.7617	81.2841	30.7617	81.9397	30.7617	83.7386	30.7617	81.9332
32.2266	82.6541	32.2266	82.5889	32.2266	82.4432	32.2266	83.0385	32.2266	84.6329	32.2266	83.0193
33.6914	83.4556	33.6914	83.1995	33.6914	83.2211	33.6914	83.6566	33.6914	84.8599	33.6914	83.6322
35.1563	85.8724	35.1563	85.4896	35.1563	85.6367	35.1563	85.9375	35.1563	86.849	35.1563	85.9197
36.6211	89.9652	36.6211	89.6476	36.6211	89.7525	36.6211	90.0576	36.6211	91.0067	36.6211	90.045
38.0859	93.3598	38.0859	93.0303	38.0859	93.1408	38.0859	93.4444	38.0859	94.363	38.0859	93.4282
39.5508	96.4022	39.5508	96.0564	39.5508	96.177	39.5508	96.4769	39.5508	97.3244	39.5508	96.452
41.0156	99.0374	41.0156	98.6783	41.0156	98.8106	41.0156	99.0949	41.0156	99.8492	41.0156	99.0633
42.4805	101.217	42.4805	100.837	42.4805	100.985	42.4805	101.258	42.4805	101.932	42.4805	101.219
43.9453	102.998	43.9453	102.58	43.9453	102.764	43.9453	102.992	43.9453	103.524	43.9453	102.953
45.4102	104.29	45.4102	103.839	45.4102	104.047	45.4102	104.261	45.4102	104.735	45.4102	104.219
46.875	105.292	46.875	104.821	46.875	105.037	46.875	105.254	46.875	105.705	46.875	105.208
48.3398	106.074	48.3398	105.591	48.3398	105.815	48.3398	106.023	48.3398	106.426	48.3398	105.975
51.2695	107.084	51.2695	106.565	51.2695	106.814	51.2695	107.002	51.2695	107.323	51.2695	106.952
52.7344	107.381	52.7344	106.871	52.7344	107.118	52.7344	107.296	52.7344	107.575	52.7344	107.245
54.1992	107.626	54.1992	107.117	54.1992	107.369	54.1992	107.527	54.1992	107.749	54.1992	107.478
55.6641	107.844	55.6641	107.337	55.6641	107.588	55.6641	107.74	55.6641	107.936	55.6641	107.69
58.5938	108.291	58.5938	107.766	58.5938	108.033	58.5938	108.161	58.5938	108.27	58.5938	108.111
60.0586	108.41	60.0586	107.866	60.0586	108.143	60.0586	108.27	60.0586	108.368	60.0586	108.219
62.9883	108.519	62.9883	107.942	62.9883	108.239	62.9883	108.359	62.9883	108.431	62.9883	108.308
64.4531	108.544	64.4531	107.952	64.4531	108.26	64.4531	108.369	64.4531	108.414	64.4531	108.319
67.3828	108.665	67.3828	108.027	67.3828	108.372	67.3828	108.449	67.3828	108.429	67.3828	108.405
68.8477	108.774	68.8477	108.106	68.8477	108.475	68.8477	108.535	68.8477	108.478	68.8477	108.493
71.7773	109.017	71.7773	108.383	71.7773	108.734	71.7773	108.782	71.7773	108.705	71.7773	108.744
74.707	109.52	74.707	108.93	74.707	109.253	74.707	109.295	74.707	109.216	74.707	109.261
