"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	74.5739	20.5078	75.4555	20.5078	78.2645	20.5078	77.0519
21.9727	72.7426	21.9727	73.7027	21.9727	76.676	21.9727	75.4061
23.4375	68.231	23.4375	68.6516	23.4375	70.0732	23.4375	69.3941
24.9023	63.1312	24.9023	63.1334	24.9023	63.7019	24.9023	63.4423
26.3672	58.99	26.3672	62.4404	26.3672	69.5041	26.3672	67.2832
27.832	73.7136	27.832	74.5584	27.832	77.6884	27.832	76.3851
29.2969	79.1297	29.2969	79.8461	29.2969	82.3696	29.2969	81.2646
30.7617	81.2841	30.7617	81.9397	30.7617	84.2524	30.7617	83.2233
32.2266	82.4432	32.2266	83.0385	32.2266	85.0988	32.2266	84.1628
33.6914	83.2211	33.6914	83.6566	33.6914	85.2307	33.6914	84.4916
35.1563	85.6367	35.1563	85.9375	35.1563	87.1427	35.1563	86.5663
36.6211	89.7525	36.6211	90.0576	36.6211	91.3111	36.6211	90.7149
38.0859	93.1408	38.0859	93.4444	38.0859	94.6571	38.0859	94.0772
39.5508	96.177	39.5508	96.4769	39.5508	97.5965	39.5508	97.0545
41.0156	98.8106	41.0156	99.0949	41.0156	100.093	41.0156	99.6025
42.4805	100.985	42.4805	101.258	42.4805	102.15	42.4805	101.705
43.9453	102.764	43.9453	102.992	43.9453	103.697	43.9453	103.339
45.4102	104.047	45.4102	104.261	45.4102	104.889	45.4102	104.566
46.875	105.037	46.875	105.254	46.875	105.851	46.875	105.541
48.3398	105.815	48.3398	106.023	48.3398	106.555	48.3398	106.275
51.2695	106.814	51.2695	107.002	51.2695	107.423	51.2695	107.196
52.7344	107.118	52.7344	107.296	52.7344	107.661	52.7344	107.46
54.1992	107.369	54.1992	107.527	54.1992	107.815	54.1992	107.652
55.6641	107.588	55.6641	107.74	55.6641	107.993	55.6641	107.847
58.5938	108.033	58.5938	108.161	58.5938	108.296	58.5938	108.209
60.0586	108.143	60.0586	108.27	60.0586	108.391	60.0586	108.31
62.9883	108.239	62.9883	108.359	62.9883	108.443	62.9883	108.381
64.4531	108.26	64.4531	108.369	64.4531	108.418	64.4531	108.374
67.3828	108.372	67.3828	108.449	67.3828	108.41	67.3828	108.414
68.8477	108.475	68.8477	108.535	68.8477	108.446	68.8477	108.477
71.7773	108.734	71.7773	108.782	71.7773	108.667	71.7773	108.712
74.707	109.253	74.707	109.295	74.707	109.179	74.707	109.226
